condition,mode,backend,frame,robot,received,root_present,root_active,root_near_target,root_r,target_detected,output_count,root_extracted,extra_negative,extra_positive,history,base_r,base_I,integral_change,own_r,peer_r,own_a,peer_a,own_positive_gate,peer_positive_gate,both_curvature_allowed,censor_shift,without_negative_r,without_negative_root_extracted,without_negative_target_detected
reliable,original,GCE,50,1,True,True,True,True,0.6587348997038929,True,8,True,-0.9419666289521096,5.67104766075505e-12,0.0,0.8319664159973994,-0.07386465944936038,9.681144774731365e-14,0.9875755112803913,0.2633560402880296,0.9955022649835356,0,3.656857444808605e-12,0,True,0.0,0.8319664159982056,True,True
reliable,original,GCE,50,2,True,True,True,True,0.6587348997038929,True,8,True,-0.9419666289521096,5.67104766075505e-12,0.0,0.8319664159974003,-0.07386465944935328,8.970602038971265e-14,0.2633560402880296,0.9875755112803913,0,0.9955022649835356,0,3.656857444808605e-12,True,0.0,0.8319664159982056,True,True
reliable,original,GCE,51,1,True,True,True,True,0.5384382352847037,True,8,True,-0.9419666289521096,7.563903583993427e-12,0.0,0.7495142958480969,-0.07556483058310892,1.0391687510491465e-13,0.9823162886543204,0.15787928545700744,0.9966250070220387,0,4.464090562966989e-12,0,True,0.0,0.7495142958495365,True,True
reliable,original,GCE,51,2,True,True,True,True,0.5384382352847037,True,8,True,-0.9419666289521096,7.563903583993427e-12,0.0,0.7495142958480969,-0.07556483058310892,1.0391687510491465e-13,0.15787928545700744,0.9823162886543204,0,0.9966250070220387,0,4.464090562966989e-12,True,0.0,0.7495142958495365,True,True
reliable,original,GCE,52,1,True,True,True,True,0.3953932697434879,True,8,True,-0.9419666289521096,8.503532571531316e-12,0.0,0.6265090169073594,-0.0749943611573265,1.1013412404281553e-13,0.9662585338522134,0.10246079439928225,0.9960136548569347,0,5.277934870053201e-12,0,True,0.0,0.626509016909375,True,True
reliable,original,GCE,52,2,True,True,True,True,0.3953932697434879,True,8,True,-0.9419666289521096,8.503532571531316e-12,0.0,0.6265090169073594,-0.0749943611573265,1.1013412404281553e-13,0.10246079439928225,0.9662585338522134,0,0.9960136548569347,0,5.277934870053201e-12,True,0.0,0.626509016909375,True,True
reliable,original,GCE,53,1,True,True,True,True,0.261401544575907,False,8,False,-0.9419666289521096,9.697817495082498e-12,0.0,0.47583632004652693,-0.0746454010353812,1.2612133559741778e-13,0.9370078649207723,0.06043485549823977,0.9956758208004317,0,6.175089798716577e-12,0,True,0.0,0.47583632004897713,False,False
reliable,original,GCE,53,2,True,True,True,True,0.261401544575907,False,8,False,-0.9419666289521096,9.697817495082498e-12,0.0,0.47583632004652693,-0.0746454010353812,1.2612133559741778e-13,0.06043485549823977,0.9370078649207723,0,0.9956758208004317,0,6.175089798716577e-12,True,0.0,0.47583632004897713,False,False
reliable,original,GCE,54,1,True,True,True,True,0.16962237842944403,False,8,False,-0.9419666289521096,9.604263254678569e-12,0.0,0.34381494769919535,-0.0751650142979976,1.5276668818842154e-13,0.9013678815637961,0.03373621299614821,0.9961795289898213,0,5.883529551256451e-12,0,True,0.0,0.34381494770139664,False,False
reliable,original,GCE,54,2,True,True,True,True,0.16962237842944403,False,8,False,-0.9419666289521096,9.604263254678569e-12,0.0,0.343814947699197,-0.0751650142979905,1.4566126083082054e-13,0.03373621299614821,0.9013678815637961,0,0.9961795289898213,0,5.883529551256451e-12,True,0.0,0.34381494770139664,False,False
reliable,original,GCE,55,1,True,True,True,True,0.095391517392623,False,8,False,-0.9419666289521098,1.8337912298442495e-12,0.0,0.21289778573941875,-0.0735814322414603,5.595524044110789e-14,0.8076874000595071,0.019782399517005233,0.9951946956054064,0,1.2082500802668456e-12,0,True,0.0,0.21289778573973536,False,False
reliable,original,GCE,55,2,True,True,True,True,0.095391517392623,False,8,False,-0.9419666289521098,1.8337912298442495e-12,0.0,0.21289778573941875,-0.0735814322414603,5.595524044110789e-14,0.019782399517005233,0.8076874000595071,0,0.9951946956054064,0,1.2082500802668456e-12,True,0.0,0.21289778573973536,False,False
reliable,original,GCE,56,1,True,True,True,True,0.04385664506162759,False,8,False,-0.9419666289521095,1.4196318129497005e-11,0.0,0.1052679788192812,-0.07180908334524005,2.1671553440683056e-13,0.6051069299583769,0.010320979962013466,0.9931942818919725,0,1.0565067350578037e-11,0,True,0.0,0.1052679788206387,False,False
reliable,original,GCE,56,2,True,True,True,True,0.04385664506162759,False,8,False,-0.9419666289521095,1.4196318129497005e-11,0.0,0.10526797881928188,-0.07180908334523295,2.0961010704922955e-13,0.010320979962013466,0.6051069299583769,0,0.9931942818919725,0,1.0565067350578037e-11,True,0.0,0.1052679788206387,False,False
reliable,original,GCE,57,1,True,True,True,True,0.01443409714159892,False,8,False,-0.9419666289521095,2.137210631028445e-11,0.0,0.036205882215883826,-0.06509412075246868,3.4017233474514796e-13,0.26152674121732805,0.004518368866267359,0.9871835690210152,0,2.080575120864329e-11,0,True,0.0,0.03620588221664146,False,False
reliable,original,GCE,57,2,True,True,True,True,0.01443409714159892,False,8,False,-0.9419666289521095,2.137210631028445e-11,0.0,0.036205882215883826,-0.06509412075246868,3.4017233474514796e-13,0.004518368866267359,0.26152674121732805,0,0.9871835690210152,0,2.080575120864329e-11,True,0.0,0.03620588221664146,False,False
reliable,original,GCE,58,1,True,True,True,True,0.003707577251425674,False,7,False,-0.9419666289521096,3.817723517627751e-11,0.0,0.009455150255607492,-0.0553267210445183,6.066258606551855e-13,0.06559974627432896,0.0014475927902237032,0.9793506523275501,1.067190324132153e-101,4.840261545435774e-11,0,True,0.0,0.009455150255970735,False,False
reliable,original,GCE,58,2,True,True,True,True,0.003707577251425674,False,7,False,-0.9419666289521096,3.817723517627751e-11,0.0,0.009455150255607492,-0.0553267210445183,6.066258606551855e-13,0.0014475927902237032,0.06559974627432896,1.067190324132153e-101,0.9793506523275501,0,4.840261545435774e-11,True,0.0,0.009455150255970735,False,False
reliable,original,GCE,59,1,True,True,True,True,0.0035951315461021714,False,7,False,0.0,0.0,0.0,0.0035951315461021714,3.552713678800501e-15,0.0,0.012838421269103572,,0.9716731008512874,,4.636732195146788e-10,,True,0.0,0.0035951315461021714,False,False
reliable,original,GCE,59,2,True,True,True,True,0.0035951315461021714,False,7,False,0.0,0.0,0.0,0.0035951315461021714,3.552713678800501e-15,0.0,,0.012838421269103572,,0.9716731008512874,,4.636732195146788e-10,True,0.0,0.0035951315461021714,False,False
reliable,original,GCE,60,1,True,True,True,True,0.0037030182638852784,False,7,False,0.0,0.0,0.0,0.003703018263885278,-6.306066779870889e-14,0.0,0.01361278550389029,,0.9741179362232922,,0.03136760978866674,,True,0.0,0.0037030182638852784,False,False
reliable,original,GCE,60,2,True,True,True,True,0.0037030182638852784,False,7,False,0.0,0.0,0.0,0.003703018263885278,-6.306066779870889e-14,0.0,,0.01361278550389029,,0.9741179362232922,,0.03136760978866674,True,0.0,0.0037030182638852784,False,False
reliable,original,GCE,61,1,True,True,True,True,0.003688233814061367,False,7,False,0.0,0.0,0.0,0.0036882338140613673,1.5987211554602254e-14,0.0,0.013505373028784072,,0.9731234059000007,,2.079291710610188e-09,,True,0.0,0.003688233814061367,False,False
reliable,original,GCE,61,2,True,True,True,True,0.003688233814061367,False,7,False,0.0,0.0,0.0,0.0036882338140613673,1.5987211554602254e-14,0.0,,0.013505373028784072,,0.9731234059000007,,2.079291710610188e-09,True,0.0,0.003688233814061367,False,False
reliable,original,GCE,62,1,True,True,True,True,0.003690545202483688,False,7,False,0.0,0.0,0.0,0.0036905452024836886,-3.730349362740526e-14,0.0,0.013522138691577482,,0.9732647492999157,,2.4550821701473556e-08,,True,0.0,0.003690545202483688,False,False
reliable,original,GCE,62,2,True,True,True,True,0.003690545202483688,False,7,False,0.0,0.0,0.0,0.0036905452024836886,-3.730349362740526e-14,0.0,,0.013522138691577482,,0.9732647492999157,,2.4550821701473556e-08,True,0.0,0.003690545202483688,False,False
reliable,original,GCE,63,1,True,True,True,True,0.0037647896038037064,False,7,False,0.0,0.0,0.0,0.003764789603803707,4.440892098500626e-14,0.0,0.014066011672782897,,0.9742965008611576,,1.4472873421637765e-07,,True,0.0,0.0037647896038037064,False,False
reliable,original,GCE,63,2,True,True,True,True,0.0037647896038037064,False,7,False,0.0,0.0,0.0,0.003764789603803707,4.440892098500626e-14,0.0,,0.014066011672782897,,0.9742965008611576,,1.4472873421637765e-07,True,0.0,0.0037647896038037064,False,False
reliable,original,GCE,64,1,True,True,True,True,0.003700272748973731,False,7,False,0.0,0.0,0.0,0.003700272748973731,3.552713678800501e-15,0.0,0.013592807617364911,,0.9728515733150638,,1.1576386096937567e-06,,True,0.0,0.003700272748973731,False,False
reliable,original,GCE,64,2,True,True,True,True,0.003700272748973731,False,7,False,0.0,0.0,0.0,0.003700272748973731,3.552713678800501e-15,0.0,,0.013592807617364911,,0.9728515733150638,,1.1576386096937567e-06,True,0.0,0.003700272748973731,False,False
reliable,original,GCE,65,1,True,True,True,True,0.0037045225724031505,False,7,False,0.0,0.0,0.0,0.003704522572403151,1.3145040611561853e-13,0.0,0.013623737695753129,,0.9733799338813927,,4.0180752909433665e-06,,True,0.0,0.0037045225724031505,False,False
reliable,original,GCE,65,2,True,True,True,True,0.0037045225724031505,False,7,False,0.0,0.0,0.0,0.003704522572403151,1.3145040611561853e-13,0.0,,0.013623737695753129,,0.9733799338813927,,4.0180752909433665e-06,True,0.0,0.0037045225724031505,False,False
reliable,original,GCE,66,1,True,True,True,True,0.003755152488186084,False,7,False,0.0,0.0,0.0,0.0037551524881860843,-5.3290705182007514e-14,0.0,0.01399483099427798,,0.9740656918660828,,6.3719671641771655e-06,,True,0.0,0.003755152488186084,False,False
reliable,original,GCE,66,2,True,True,True,True,0.003755152488186084,False,7,False,0.0,0.0,0.0,0.0037551524881860843,-5.3290705182007514e-14,0.0,,0.01399483099427798,,0.9740656918660828,,6.3719671641771655e-06,True,0.0,0.003755152488186084,False,False
reliable,original,GCE,67,1,True,True,True,False,0.003674416903046864,False,7,False,0.0,0.0,0.0,0.003674416903046865,1.0658141036401503e-14,0.0,0.013405361672760751,,0.9725374709405799,,9.692800045749628e-06,,True,0.0,0.003674416903046864,False,False
reliable,original,GCE,67,2,True,True,True,False,0.003674416903046864,False,7,False,0.0,0.0,0.0,0.003674416903046865,1.0658141036401503e-14,0.0,,0.013405361672760751,,0.9725374709405799,,9.692800045749628e-06,True,0.0,0.003674416903046864,False,False
reliable,original,GCE,68,1,True,True,True,False,0.003644109968601278,False,7,False,0.0,0.0,0.0,0.003644109968601278,1.4210854715202004e-14,0.0,0.013187248930159844,,0.9726796112482108,,1.0513559187502027e-05,,True,0.0,0.003644109968601278,False,False
reliable,original,GCE,68,2,True,True,True,False,0.003644109968601278,False,7,False,0.0,0.0,0.0,0.003644109968601278,1.4210854715202004e-14,0.0,,0.013187248930159844,,0.9726796112482108,,1.0513559187502027e-05,True,0.0,0.003644109968601278,False,False
reliable,original,GCE,69,1,True,True,True,False,0.0036068964708584486,False,7,False,0.0,0.0,0.0,0.003606896470858449,-1.6076029396572267e-13,0.0,0.012921798876230165,,0.9723417386279383,,9.92349980994147e-06,,True,0.0,0.0036068964708584486,False,False
reliable,original,GCE,69,2,True,True,True,False,0.0036068964708584486,False,7,False,0.0,0.0,0.0,0.003606896470858449,-1.6076029396572267e-13,0.0,,0.012921798876230165,,0.9723417386279383,,9.92349980994147e-06,True,0.0,0.0036068964708584486,False,False
reliable,original,GCE,70,1,True,True,True,False,0.003587441595196452,False,7,False,0.0,0.0,0.0,0.0035874415951964514,1.2434497875801753e-14,0.0,0.012784064083156826,,0.9723264002172052,,8.39270452771521e-06,,True,0.0,0.003587441595196452,False,False
reliable,original,GCE,70,2,True,True,True,False,0.003587441595196452,False,7,False,0.0,0.0,0.0,0.0035874415951964514,1.2434497875801753e-14,0.0,,0.012784064083156826,,0.9723264002172052,,8.39270452771521e-06,True,0.0,0.003587441595196452,False,False
reliable,original,GCE,71,1,True,True,True,False,0.0035639099611903375,False,7,False,0.0,0.0,0.0,0.0035639099611903375,-2.6645352591003757e-15,0.0,0.012618422286132093,,0.9721102148838436,,1.1051711508135158e-05,,True,0.0,0.0035639099611903375,False,False
reliable,original,GCE,71,2,True,True,True,False,0.0035639099611903375,False,7,False,0.0,0.0,0.0,0.0035639099611903375,-2.6645352591003757e-15,0.0,,0.012618422286132093,,0.9721102148838436,,1.1051711508135158e-05,True,0.0,0.0035639099611903375,False,False
reliable,original,GCE,72,1,True,True,True,False,0.0035709433365711672,False,8,False,0.0,0.0,0.0,0.0035709433365711672,-8.526512829121202e-14,0.0,0.0126678213703212,,0.9724032272692951,,0.010658879550088188,,True,0.0,0.0035709433365711672,False,False
reliable,original,GCE,72,2,True,True,True,False,0.0035709433365711672,False,8,False,0.0,0.0,0.0,0.0035709433365711672,-8.526512829121202e-14,0.0,,0.0126678213703212,,0.9724032272692951,,0.010658879550088188,True,0.0,0.0035709433365711672,False,False
reliable,original,GCE,73,1,True,True,True,False,0.0034377137825935384,False,8,False,0.0,0.0,0.0,0.003437713782593538,7.105427357601002e-14,0.0,0.011747994318250899,,0.9701557834219802,,1.4960838209932411e-05,,True,0.0,0.0034377137825935384,False,False
reliable,original,GCE,73,2,True,True,True,False,0.0034377137825935384,False,8,False,0.0,0.0,0.0,0.003437713782593538,7.105427357601002e-14,0.0,,0.011747994318250899,,0.9701557834219802,,1.4960838209932411e-05,True,0.0,0.0034377137825935384,False,False
reliable,original,GCE,74,1,True,True,True,False,0.0034484337269397895,False,8,False,0.0,0.0,0.0,0.00344843372693979,-1.1191048088221578e-13,0.0,0.011820760810219549,,0.9714519941534967,,7.359690401114878e-06,,True,0.0,0.0034484337269397895,False,False
reliable,original,GCE,74,2,True,True,True,False,0.0034484337269397895,False,8,False,0.0,0.0,0.0,0.00344843372693979,-1.1191048088221578e-13,0.0,,0.011820760810219549,,0.9714519941534967,,7.359690401114878e-06,True,0.0,0.0034484337269397895,False,False
reliable,original,GCE,75,1,True,True,True,False,0.003378043426721683,False,8,False,0.0,0.0,0.0,0.0033780434267216834,-1.3145040611561853e-13,0.0,0.011346945158370184,,0.9701525501345157,,7.769906721391608e-08,,True,0.0,0.003378043426721683,False,False
reliable,original,GCE,75,2,True,True,True,False,0.003378043426721683,False,8,False,0.0,0.0,0.0,0.0033780434267216834,-1.3145040611561853e-13,0.0,,0.011346945158370184,,0.9701525501345157,,7.769906721391608e-08,True,0.0,0.003378043426721683,False,False
reliable,original,GCE,76,1,True,True,True,False,0.0033166500459102808,False,9,False,0.0,0.0,0.0,0.003316650045910281,-3.2862601528904634e-14,0.0,0.010941387769563366,,0.9696677329508864,,1.3927649901257641e-24,,True,0.0,0.0033166500459102808,False,False
reliable,original,GCE,76,2,True,True,True,False,0.0033166500459102808,False,9,False,0.0,0.0,0.0,0.003316650045910281,-3.2862601528904634e-14,0.0,,0.010941387769563366,,0.9696677329508864,,1.3927649901257641e-24,True,0.0,0.0033166500459102808,False,False
reliable,original,GCE,77,1,True,True,True,False,0.0032623192006826685,False,8,False,0.0,0.0,0.0,0.0032623192006826685,9.414691248821327e-14,0.0,0.010588479548252447,,0.9692173113251847,,2.666247996349058e-06,,True,0.0,0.0032623192006826685,False,False
reliable,original,GCE,77,2,True,True,True,False,0.0032623192006826685,False,8,False,0.0,0.0,0.0,0.0032623192006826685,9.414691248821327e-14,0.0,,0.010588479548252447,,0.9692173113251847,,2.666247996349058e-06,True,0.0,0.0032623192006826685,False,False
reliable,original,GCE,78,1,True,True,True,True,0.0032123787987864538,False,8,False,0.0,0.0,0.0,0.0032123787987864533,-7.815970093361102e-14,0.0,0.01026906406756899,,0.9687713767921227,,2.4539703414710045e-06,,True,0.0,0.0032123787987864538,False,False
reliable,original,GCE,78,2,True,True,True,True,0.0032123787987864538,False,8,False,0.0,0.0,0.0,0.0032123787987864533,-7.815970093361102e-14,0.0,,0.01026906406756899,,0.9687713767921227,,2.4539703414710045e-06,True,0.0,0.0032123787987864538,False,False
reliable,original,GCE,79,1,True,True,True,True,0.003173443428521347,False,8,False,0.0,0.0,0.0,0.003173443428521347,2.6645352591003757e-14,0.0,0.010023346946785206,,0.968489339756922,,1.850115535086748e-06,,True,0.0,0.003173443428521347,False,False
reliable,original,GCE,79,2,True,True,True,True,0.003173443428521347,False,8,False,0.0,0.0,0.0,0.003173443428521347,2.6645352591003757e-14,0.0,,0.010023346946785206,,0.968489339756922,,1.850115535086748e-06,True,0.0,0.003173443428521347,False,False
reliable,original,GCE,80,1,True,True,True,True,0.0030669583996152092,False,7,False,0.0,0.0,0.0,0.003066958399615209,2.042810365310288e-14,0.0,0.009366178485819653,,0.9666663207844275,,8.948713114574672e-06,,True,0.0,0.0030669583996152092,False,False
reliable,original,GCE,80,2,True,True,True,True,0.0030669583996152092,False,7,False,0.0,0.0,0.0,0.003066958399615209,2.042810365310288e-14,0.0,,0.009366178485819653,,0.9666663207844275,,8.948713114574672e-06,True,0.0,0.0030669583996152092,False,False
reliable,original,GCE,81,1,True,True,True,True,0.003127433286855075,False,8,False,0.0,0.0,0.0,0.0031274332868550746,9.947598300641403e-14,0.0,0.009736726695266809,,0.9690257056029595,,4.7468650695017645e-24,,True,0.0,0.003127433286855075,False,False
reliable,original,GCE,81,2,True,True,True,True,0.003127433286855075,False,8,False,0.0,0.0,0.0,0.0031274332868550746,9.947598300641403e-14,0.0,,0.009736726695266809,,0.9690257056029595,,4.7468650695017645e-24,True,0.0,0.003127433286855075,False,False
reliable,original,GCE,82,1,True,True,True,True,0.003088615272836834,False,8,False,0.0,0.0,0.0,0.003088615272836834,2.042810365310288e-14,0.0,0.009498069270315625,,0.967611564267524,,5.7470586633729754e-24,,True,0.0,0.003088615272836834,False,False
