sequence,recording,frame,source,target_id,range_m,matched_2m,matched_12m
0008,testoutput_CAV_data_2022-03-21-09-35-07,43,2,125,30.95915182229176,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,1,8.556417479979647,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,4,18.779856755180642,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,5,3.3070528575368314,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,6,10.436240857234695,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,7,4.138031252131353,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,8,10.72789860405239,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,9,10.71717948836079,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,10,16.803710127730987,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,11,18.427255762889192,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,29,27.94603263934466,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,1,125,38.821508156541114,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,1,3.8402235380635936,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,4,11.044268216013663,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,5,8.806781756201381,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,6,4.2121158059416,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,7,8.987621117582046,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,8,15.70873154606598,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,9,10.424456192156963,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,10,11.34144454662421,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,11,10.776562633983913,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,16,9.91158644985507,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,29,20.12554641266434,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,30,20.575646661111023,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,44,2,125,30.95596568580672,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,1,8.557402575982646,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,4,18.780322532165975,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,5,3.3091475515627793,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,6,10.335280697030935,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,7,4.138031252131353,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,8,10.793654063344409,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,9,10.713231319428187,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,10,16.79037390534666,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,11,18.42612155561512,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,22,39.441035930956694,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,29,27.94603263934466,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,1,125,38.828693839527546,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,1,3.8431802177580825,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,4,11.04460016381809,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,5,8.808503130075797,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,6,3.996913124829061,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,7,8.98787117832179,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,8,15.765741128563688,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,9,10.421305592486872,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,10,11.322612873160638,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,11,10.773518354082228,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,16,9.91089406178081,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,29,20.124721950612642,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,30,20.575095213510764,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,45,2,125,30.96491536830771,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,1,8.55838760383165,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,4,18.780788596320015,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,5,3.311242349232547,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,6,10.423472710573382,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,8,10.80387599499189,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,9,10.709283503200332,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,10,16.777054174710173,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,11,18.42498881057953,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,22,38.64480317270041,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,29,27.94603263934466,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,1,125,38.82865231810206,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,1,3.844259902500288,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,4,11.045232087931533,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,5,8.808718636358352,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,6,4.174239540775757,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,7,8.960758905222711,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,8,15.768342662369756,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,9,10.416146738158178,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,10,11.302669874574391,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,11,10.771955916883682,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,16,9.91113179641453,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,29,20.125158818496363,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,30,20.575146638327272,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,46,2,125,30.96511689970079,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,1,8.55937421866918,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,4,18.781254919417634,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,5,3.313337344297838,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,6,10.436891369954402,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,8,10.819645685774478,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,9,10.725077191765907,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,10,16.763752227880406,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,11,18.42386121055654,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,22,38.02326486357774,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,29,27.94603263934466,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,1,125,38.83031053128322,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,1,3.8481373622213515,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,4,11.04538896801771,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,5,8.811207079491757,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,6,4.208177478333287,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,7,8.961030346240246,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,8,15.774009037152924,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,9,10.434478992382886,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,10,11.284384102049794,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,11,10.768169018586772,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,16,9.909952899626406,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,29,20.12368661338935,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,30,20.574269058993178,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,47,2,125,30.965270419468116,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,1,8.560360599594961,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,4,18.781723481317684,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,5,3.315431949066368,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,6,10.439171977365326,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,8,10.793265874173125,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,9,10.723102069480223,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,10,16.75046713985643,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,11,18.42273514724155,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,22,37.20048550835638,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,29,27.94603263934466,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,1,125,38.83084012600175,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,1,3.8501801390734025,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,4,11.045924216154981,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,5,8.812146727481617,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,6,4.2106379898457655,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,7,8.96124999908833,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,8,15.767108640874007,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,9,10.432384002971306,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,10,11.265062713556674,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,11,10.765907372578114,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,16,9.909768500309724,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,29,20.123529287752923,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,30,20.574066387851758,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,48,2,125,30.965469617980784,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,1,8.561347491358225,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,4,18.78218831404432,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,5,3.317526957513411,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,6,10.424137163227531,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,8,10.80062201528906,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,9,10.721128406996952,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,10,16.73719992129418,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,11,18.421609528532652,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,22,36.387779613677516,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,29,27.94603263934466,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,1,125,38.831343783704604,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,1,3.852227804325432,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,4,11.04646603225372,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,5,8.81308071806448,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,6,4.17261188833351,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,7,8.961459302065563,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,8,15.76829961898436,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,9,10.430291735141742,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,10,11.245759689562611,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,11,10.76365382882387,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,16,9.909592847582198,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,29,20.12337945214193,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,30,20.573873304001218,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,49,2,125,30.96568937904676,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,1,8.562334868711512,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,4,18.78265541383365,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,5,3.3196219692517825,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,6,10.434959356777446,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,8,10.825043928723192,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,9,10.719153482696115,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,10,16.72395103289187,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,11,18.420489081993125,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,22,35.58583472889226,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,29,27.94603263934466,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,1,125,38.83181128769057,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,1,3.855166840917571,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,4,11.046777188401476,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,5,8.814815585590036,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,6,4.20523872065585,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,7,8.96174241723613,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,8,15.780982248841047,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,9,10.429178371675082,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,10,11.226940642706175,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,11,10.760620460835067,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,16,9.908881638110657,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,29,20.122540291232717,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,30,20.573299877452456,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,50,2,125,30.965240215591585,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,1,8.563322897136961,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,4,18.783124709714844,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,5,3.321716578688693,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,6,10.444252109787708,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,8,10.794176456081559,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,9,10.71717948836079,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,10,16.710718134609483,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,11,18.43067073881844,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,22,34.795398096008576,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,29,27.94603263934466,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,1,125,38.82505436511116,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,1,3.847215239382281,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,4,11.049481199492387,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,5,8.807193538953237,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,6,4.229641356068444,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,7,8.961565763988046,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,8,15.75697564625695,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,9,10.41622732580045,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,10,11.202075726792128,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,11,10.788150470231505,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,16,9.914248085152465,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,29,20.129672819844874,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,30,20.576905033343397,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,51,2,125,30.964719520810434,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,1,8.564310526125512,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,4,18.800606331958257,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,5,3.380374868331783,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,6,10.432853078329533,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,8,10.788388536470425,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,9,10.71520502722967,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,10,16.911022613913595,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,11,18.43067073881844,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,22,34.01727062893459,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,29,27.949075750193526,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,1,125,38.82556938218814,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,1,3.8502183035494175,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,4,11.077091451859822,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,5,8.830894667525829,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,6,4.207415760239433,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,7,8.961709277029009,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,8,15.756126243300073,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,9,10.415142268532492,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,10,11.489807294405333,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,11,10.787318387302335,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,16,9.913652514837189,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,29,20.13342245667892,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,30,20.57645903904577,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,52,2,125,30.96441076487,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,1,8.56530003835617,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,4,18.79917636789821,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,5,3.376185153575496,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,6,10.43688328987805,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,8,10.746885552351698,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,9,10.713231319428187,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,10,16.911022613913595,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,11,18.43067073881844,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,22,33.25231490703565,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,29,27.949075750193526,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,1,125,38.82483466190354,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,1,3.8513779820597285,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,4,11.074860308953724,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,5,8.828545383472346,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,6,4.218278413394611,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,7,8.961818104923852,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,8,15.712474669532057,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,9,10.412066301229219,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,10,11.489156320088444,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,11,10.788006482487155,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,16,9.91404156969089,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,22,39.38865371441947,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,29,20.133989848253293,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,30,20.576675688300472,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,53,2,125,30.9640367630564,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,1,8.56628844707525,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,4,18.797748727361913,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,5,3.371994852493684,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,6,10.423360193334805,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,8,10.727508096752068,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,9,10.711256791622773,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,10,16.911022613913595,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,11,18.43067073881844,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,22,32.50146403167907,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,29,27.949075750193526,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,30,28.462272685416497,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,1,125,38.82488322711028,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,1,3.8543993278206616,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,4,11.07221385216374,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,5,8.827825187633643,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,6,4.187079348448103,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,7,8.962025560827408,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,8,15.70029224644398,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,9,10.411020379601936,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,10,11.489550374802878,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,11,10.787096814885864,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,16,9.913367469418132,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,22,38.74239409803108,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,29,20.133169823878898,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,30,20.576154290016948,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,54,2,125,30.963176999466228,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,1,8.567278358696495,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,4,18.79632144655223,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,5,3.3678051588885842,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,6,10.42648668614611,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,7,4.069594760186101,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,8,10.770314788177828,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,9,10.709283503200332,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,10,16.911022613913595,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,11,18.43067073881844,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,16,17.865336567920597,1,1
0008,testoutput_CAV_data_2022-03-21-09-35-07,55,1,22,31.76571731506043,1,1
