mode,condition,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
nominal,intermittent,87,1,target_posterior,207,236,205,False,False,0.0002248745972575619,0.10186457742921462,2.163629582667369,False
nominal,intermittent,87,2,predicted,229,258,226,False,False,0.44269964450318894,0.3592036702712871,0.0,False
nominal,intermittent,87,2,local,20,20,19,False,False,0.4740433507258126,0.3592036702712871,1.685054175580925,False
nominal,intermittent,87,2,posterior,226,255,224,False,False,0.041053319452410975,0.33031339331270704,2.163629582667369,False
nominal,intermittent,87,2,fused,232,261,229,False,False,0.041053319452410975,0.33031339331270704,2.163629582667369,False
nominal,intermittent,87,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,87,2,target_posterior,207,236,205,False,False,0.0002248745972575619,0.10186457742921462,2.163629582667369,False
nominal,intermittent,88,1,predicted,236,265,234,False,False,0.040642786257886865,0.33031339331270704,0.0,False
nominal,intermittent,88,1,local,234,263,232,False,False,0.004444259804918804,0.2246982097320691,2.201297687203379,False
nominal,intermittent,88,1,posterior,234,263,232,False,False,0.10608657309755865,0.25455577777039423,2.201297687203379,False
nominal,intermittent,88,1,fused,234,263,232,False,False,0.10608657309755865,0.25455577777039423,2.201297687203379,False
nominal,intermittent,88,1,target_local,210,239,208,False,False,0.0010646217852174362,0.10999149329719593,2.201297687203379,False
nominal,intermittent,88,1,target_posterior,210,239,208,False,False,0.0001848394588871323,0.10999149329720481,2.201297687203379,False
nominal,intermittent,88,2,predicted,226,255,224,False,False,0.040642786257886865,0.33031339331270704,0.0,False
nominal,intermittent,88,2,local,14,14,14,True,False,0.22701814888895655,0.33031339331270704,1.5317482732339478,False
nominal,intermittent,88,2,posterior,234,263,232,False,False,0.10608657309755865,0.25455577777039423,2.201297687203379,False
nominal,intermittent,88,2,fused,234,263,232,False,False,0.10608657309755865,0.25455577777039423,2.201297687203379,False
nominal,intermittent,88,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,88,2,target_posterior,210,239,208,False,False,0.0001848394588871323,0.10999149329720481,2.201297687203379,False
nominal,intermittent,89,1,predicted,244,273,242,False,False,0.10502570736658301,0.25455577777039423,0.0,False
nominal,intermittent,89,1,local,234,261,230,False,False,0.0013265937999377142,0.20880856355553234,2.579496761493999,False
nominal,intermittent,89,1,posterior,228,254,223,False,False,0.08515085633133257,0.2088085635555328,2.5794967614940276,False
nominal,intermittent,89,1,fused,234,261,230,False,False,0.08515085633133257,0.2088085635555328,2.5794967614940276,False
nominal,intermittent,89,1,target_local,212,239,208,False,False,0.0005152935714099515,0.09019539826975231,2.579496761493999,False
nominal,intermittent,89,1,target_posterior,212,239,208,False,False,0.00012881083668024335,0.09019539826975098,2.5794967614940276,False
nominal,intermittent,89,2,predicted,235,264,233,False,False,0.10502570736658301,0.25455577777039423,0.0,False
nominal,intermittent,89,2,local,21,21,21,True,False,0.27355820858035906,0.25455577777039423,1.6096336512508778,False
nominal,intermittent,89,2,posterior,228,254,223,False,False,0.08515085633130681,0.2088085635555328,2.5794967614940276,False
nominal,intermittent,89,2,fused,234,261,230,False,False,0.08515085633130681,0.2088085635555328,2.5794967614940276,False
nominal,intermittent,89,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,89,2,target_posterior,212,239,208,False,False,0.00012881083668024335,0.09019539826975098,2.5794967614940276,False
nominal,intermittent,90,1,predicted,237,263,232,False,False,0.08429934776801917,0.20880856355552968,0.0,False
nominal,intermittent,90,1,local,232,260,229,False,False,0.00195786107742435,0.20880856355552968,2.877989608950614,False
nominal,intermittent,90,1,posterior,232,260,229,False,False,0.04444312450456611,0.2088085635555279,20.408144770316795,False
nominal,intermittent,90,1,fused,232,260,229,False,False,0.04444312450456611,0.2088085635555279,20.408144770316795,False
nominal,intermittent,90,1,target_local,210,238,207,False,False,0.0005144879177734402,0.05012873481790736,2.877989608950614,False
nominal,intermittent,90,1,target_posterior,210,238,207,False,False,0.00012800833894094474,0.05012873481791047,2.8779896089505854,False
nominal,intermittent,90,2,predicted,228,254,223,False,False,0.08429934776799364,0.20880856355552968,0.0,False
nominal,intermittent,90,2,local,15,14,14,False,False,0.2522952188160252,0.20880856355552968,1.6456208658260625,False
nominal,intermittent,90,2,posterior,232,260,228,False,False,0.04444312450456611,0.2088085635555279,2.8779896089505854,False
nominal,intermittent,90,2,fused,232,260,228,False,False,0.04444312450456611,0.2088085635555279,2.8779896089505854,False
nominal,intermittent,90,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,90,2,target_posterior,210,238,207,False,False,0.00012800833894094474,0.05012873481791047,2.8779896089505854,False
nominal,intermittent,91,1,predicted,241,269,238,False,False,0.04399869325952044,0.20880856355552457,0.0,False
nominal,intermittent,91,1,local,232,259,228,False,False,0.002370317864147653,0.20880856355552457,2.452650310362344,False
nominal,intermittent,91,1,posterior,226,252,221,False,False,0.03479104869365779,0.20880856355553212,2.4526503103623725,False
nominal,intermittent,91,1,fused,232,259,228,False,False,0.03479104869365779,0.20880856355553212,23.813765194902714,False
nominal,intermittent,91,1,target_local,210,237,206,False,False,0.0005817200428962135,0.045383138486269736,2.452650310362344,False
nominal,intermittent,91,1,target_posterior,210,237,206,False,False,0.00013726248639673753,0.04538313848626174,2.4526503103623725,False
nominal,intermittent,91,2,predicted,233,261,229,False,False,0.04399869325952044,0.20880856355552457,0.0,False
nominal,intermittent,91,2,local,21,21,20,False,False,0.19500370692479652,0.20880856355552457,1.6380995478000937,False
nominal,intermittent,91,2,posterior,226,252,221,False,False,0.03479104869365779,0.20880856355553212,2.4526503103623725,False
nominal,intermittent,91,2,fused,232,259,227,False,False,0.03479104869365779,0.20880856355553212,2.4526503103623725,False
nominal,intermittent,91,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,91,2,target_posterior,210,237,206,False,False,0.00013726248639673753,0.04538313848626174,2.4526503103623725,False
nominal,intermittent,92,1,predicted,235,261,230,False,False,0.03444313820672118,0.20880856355552901,0.0,False
nominal,intermittent,92,1,local,234,261,230,False,False,0.001922222104942417,0.20880856355552901,1.5965347902796516,False
nominal,intermittent,92,1,posterior,232,260,228,False,False,0.027226633366077002,0.20880856355552746,1.6220609615613357,False
nominal,intermittent,92,1,fused,234,261,230,False,False,0.027226633366077002,0.20880856355552746,39.20916208196701,False
nominal,intermittent,92,1,target_local,208,235,204,False,False,0.000625051675296839,0.07739226905865274,0.5525106700137137,False
nominal,intermittent,92,1,target_posterior,208,235,204,False,False,0.00013623675313355213,0.07739226905865237,0.552510670013703,False
nominal,intermittent,92,2,predicted,227,253,222,False,False,0.03444313820672118,0.20880856355552901,0.0,False
nominal,intermittent,92,2,local,16,15,15,False,False,0.1585533848797277,0.20880856355552901,1.6260224174162463,False
nominal,intermittent,92,2,posterior,232,260,228,False,False,0.027226633366077002,0.20880856355552746,1.6220609615613357,False
nominal,intermittent,92,2,fused,234,261,229,False,False,0.027226633366077002,0.20880856355552746,1.6220609615613357,False
nominal,intermittent,92,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,92,2,target_posterior,208,235,204,False,False,0.00013623675313355213,0.07739226905865237,0.552510670013703,False
nominal,intermittent,93,1,predicted,242,270,238,False,False,0.02695436703241616,0.2088085635555239,0.0,False
nominal,intermittent,93,1,local,237,264,233,False,False,0.0006091199507167258,0.2088085635555239,3.888257830629186,False
nominal,intermittent,93,1,posterior,233,260,229,False,False,0.004912387337736912,0.20880856355552901,10.844760323118399,False
nominal,intermittent,93,1,fused,237,264,233,False,False,0.004912387337736912,0.20880856355552901,10.844760323118399,False
nominal,intermittent,93,1,target_local,207,235,204,False,False,0.0006091199507167258,0.16592277846407377,0.3763141800385075,False
nominal,intermittent,93,1,target_posterior,207,235,204,False,False,0.00012608478041617422,0.16592277846405779,0.37631418003850925,False
nominal,intermittent,93,2,predicted,233,261,229,False,False,0.02695436703241616,0.2088085635555239,0.0,False
nominal,intermittent,93,2,local,20,21,20,False,False,0.12736794660999307,0.2088085635555239,1.6220609615613366,False
nominal,intermittent,93,2,posterior,233,260,228,False,False,0.004912387337736912,0.20880856355552901,3.8882578306291578,False
nominal,intermittent,93,2,fused,237,264,232,False,False,0.004912387337736912,0.20880856355552901,3.8882578306291578,False
nominal,intermittent,93,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,93,2,target_posterior,207,235,204,False,False,0.00012608478041617422,0.16592277846405779,0.37631418003850925,False
nominal,intermittent,94,1,predicted,243,270,239,False,False,0.004863263464359502,0.20880856355552546,0.0,False
nominal,intermittent,94,1,local,236,263,232,False,False,0.0005023084778111595,0.2953398420139788,8.258884043659947,False
nominal,intermittent,94,1,posterior,236,263,232,False,False,0.0005023084778111595,0.2953398420139788,8.258884043659947,False
nominal,intermittent,94,1,target_local,214,241,210,False,False,0.0005023084778111595,0.2953398420139788,8.258884043659947,False
nominal,intermittent,94,1,target_posterior,214,241,210,False,False,0.0005023084778111595,0.2953398420139788,8.258884043659947,False
nominal,intermittent,94,2,predicted,234,261,229,False,False,0.004863263464359502,0.20880856355552546,0.0,False
nominal,intermittent,94,2,local,18,18,17,False,False,0.035618858582665,0.20880856355552546,1.6246191353107609,False
nominal,intermittent,94,2,posterior,235,263,230,False,False,0.0022784933676587293,0.29533984201398056,8.258884043659947,False
nominal,intermittent,94,2,fused,237,264,232,False,False,0.0022784933676587293,0.29533984201398056,8.258884043659947,False
nominal,intermittent,94,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,94,2,target_posterior,214,241,210,False,False,0.00012267533647840768,0.29533984201398056,8.258884043659947,False
nominal,intermittent,95,1,predicted,246,273,242,False,False,0.0004972853930330472,0.2953398420139788,0.0,False
nominal,intermittent,95,1,local,240,267,236,False,False,0.0007728689018085431,0.21764422451641163,1.4827617575986487,False
nominal,intermittent,95,1,posterior,233,259,228,False,False,0.0005578508490206024,0.21764422451640542,1.4827617575986523,False
nominal,intermittent,95,1,fused,240,267,236,False,False,0.00638274869859431,8.573020514075438,141.33071189321203,False
nominal,intermittent,95,1,target_local,207,235,204,False,False,0.0007728689018085431,0.08693606893333494,0.1865817332870563,False
nominal,intermittent,95,1,target_posterior,207,235,204,False,False,0.0001514128950420644,0.08693606893333694,0.18658173328705452,False
nominal,intermittent,95,2,predicted,237,265,232,False,False,0.002255708433982151,0.29533984201398056,0.0,False
nominal,intermittent,95,2,local,21,22,20,False,False,0.016749060057497323,0.20880856355551924,1.6307620167601549,False
nominal,intermittent,95,2,posterior,233,259,228,False,False,0.0005578508490190481,0.21764422451640542,1.4827617575986523,False
nominal,intermittent,95,2,fused,240,267,234,False,False,0.0005610854069670294,9.757914386414386,9.977907237844022,False
nominal,intermittent,95,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,95,2,target_posterior,207,235,204,False,False,0.0001514128950420644,0.08693606893333694,0.18658173328705452,False
nominal,intermittent,96,1,predicted,244,270,239,False,False,0.0005522723405304575,0.21764422451640542,0.0,False
nominal,intermittent,96,1,local,243,269,238,False,False,0.0008427912227148109,0.22886723380059526,2.1202653555692024,False
nominal,intermittent,96,1,posterior,242,268,237,False,False,0.00023292368638838656,0.22886723380058527,2.1202653555692024,False
nominal,intermittent,96,1,fused,243,269,238,False,False,0.00023292368638838656,0.22886723380058527,2.1202653555692024,False
nominal,intermittent,96,1,target_local,207,235,204,False,False,0.0006901360070011289,0.06930575350100732,0.154766166964718,False
nominal,intermittent,96,1,target_posterior,207,235,204,False,False,0.0001332021453409847,0.06930575350101265,0.154766166964718,False
nominal,intermittent,96,2,predicted,234,260,229,False,False,0.0005522723405289032,0.21764422451640542,0.0,False
nominal,intermittent,96,2,local,16,16,16,True,False,0.004171088685486213,0.20880856355551303,1.4392470668644446,False
nominal,intermittent,96,2,posterior,242,268,237,False,False,0.00023292368638838656,0.22886723380058527,2.1202653555692024,False
nominal,intermittent,96,2,fused,243,269,238,False,False,0.00023292368638838656,0.22886723380058527,2.1202653555692024,False
nominal,intermittent,96,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
nominal,intermittent,96,2,target_posterior,207,235,204,False,False,0.0001332021453409847,0.06930575350101265,0.154766166964718,False
nominal,intermittent,97,1,predicted,253,279,248,False,False,0.00023059444952444608,0.22886723380058527,0.0,False
nominal,intermittent,97,1,local,242,268,236,False,False,0.011150446025857255,0.20880856355550814,3.168534178871539,False
nominal,intermittent,97,1,posterior,242,268,236,False,False,0.011150446025857255,0.20880856355550814,3.168534178871539,False
nominal,intermittent,97,1,target_local,218,244,213,False,False,0.0005011614705577776,0.14924610254324122,3.168534178871539,False
nominal,intermittent,97,1,target_posterior,218,244,213,False,False,0.0005011614705577776,0.14924610254324122,3.168534178871539,False
nominal,intermittent,97,2,predicted,244,270,239,False,False,0.00023059444952444608,0.22886723380058527,0.0,False
nominal,intermittent,97,2,local,21,22,21,False,False,0.0017680072309145256,0.20880856355550814,1.6162630073070403,False
nominal,intermittent,97,2,posterior,21,22,21,False,False,0.0017680072309145256,0.20880856355550814,1.6162630073070403,False
nominal,intermittent,97,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
