condition,robot,frame,fused_record,near_target,actual_r,noage_r,actual_extracted,noage_extracted,reference_r,base_r,base_direction,actual_direction,extra_scalar,integral_change,negative_reversal,positive_reversal
intermittent,2,79,True,True,0.003247312775895008,0.9634470511055295,False,True,0.0018042268143049225,0.003247312775895008,0.5891424141949617,0.5891424141949617,0.0,0.0,False,False
intermittent,2,80,True,True,0.0031367629105915856,0.9531821309234106,False,True,0.0017935624304939474,0.003136762910591585,0.5603340413443441,0.5603340413443441,0.0,0.0,False,False
intermittent,2,81,True,True,0.0032010910787301583,0.951737582017723,False,True,0.001762726200369559,0.003201091078730158,0.5980720695905504,0.5980720695905504,0.0,0.0,False,False
intermittent,2,82,True,True,0.0031613526340471846,0.9492554432368842,False,True,0.0017807340623150739,0.0031613526340471846,0.5753583497214603,0.5753583497214603,0.0,0.0,False,False
intermittent,2,83,True,True,0.0031464910843713085,0.9579570156321149,False,True,0.0017696312635447594,0.003146491084371308,0.576896944057375,0.576896944057375,0.0,0.0,False,False
intermittent,2,84,False,False,,0.6475320967431307,False,True,,,,,,,False,False
intermittent,2,85,True,True,0.0032001929065083087,0.9049075159505193,False,True,0.0017595948707746381,0.0032001929065083087,0.5995716754779998,0.5995716754779998,0.0,0.0,False,False
intermittent,2,86,True,True,0.003114629633859339,0.9198965977801409,False,True,0.0017804838749395887,0.0031146296338593385,0.5605624996847345,0.5605624996847345,0.0,0.0,False,False
intermittent,2,87,True,True,0.0032948372671130093,0.9637876760045231,False,True,0.00309891511127349,0.0032948372671130093,0.06150124327880491,0.06150124327880491,0.0,0.0,False,False
intermittent,2,88,True,True,0.0029986985527811452,0.9613633247717458,False,True,0.0018066581086024394,0.002998698552781145,0.5078945005410729,0.5078945005410729,0.0,0.0,False,False
intermittent,2,89,True,True,0.002070690676059589,0.9475591593136388,False,True,0.0017234462191454433,0.002070690676059589,0.18390421396971046,0.18390421396971046,0.0,0.0,False,False
intermittent,2,90,True,True,0.0020798072547518805,0.9354800518480053,False,True,0.001431910112080411,0.0020798072547518805,0.3739149645423705,0.3739149645423705,0.0,0.0,False,False
intermittent,2,91,True,True,0.0021954411308000754,0.9474648817907318,False,True,0.0014350607294209689,0.002195441130800075,0.42593759184642366,0.42593759184642366,0.0,0.0,False,False
intermittent,2,92,True,True,0.0023693828784554605,0.9663728675551054,False,True,0.0014744410631632088,0.00236938287845546,0.4752472198419735,0.4752472198419735,0.0,0.0,False,False
intermittent,2,93,True,True,0.0024914611349987326,0.9723071565405362,False,True,0.0015317810070369915,0.0024914611349987326,0.4873998388841727,0.4873998388841727,0.0,0.0,False,False
intermittent,2,94,True,True,0.002115381094996307,0.9638937783954465,False,True,0.0015707803489768603,0.002115381094996307,0.2982080559392859,0.2982080559392859,0.0,0.0,False,False
intermittent,2,95,True,True,0.002642765631345224,0.9880013676225109,False,True,0.0021047527876819987,0.002642765631345224,0.2281672297538897,0.2281672297538897,0.0,0.0,False,False
intermittent,2,96,True,True,0.002671033261155951,0.9864573511842415,False,True,0.0016178187880713172,0.0026710332611559508,0.5024420498330366,0.5024420498330366,0.0,0.0,False,False
intermittent,2,97,False,False,,0.8066581398713579,False,True,,,,,,,False,False
intermittent,2,98,False,False,,0.2839259004331738,False,False,,,,,,,False,False
intermittent,2,99,False,False,,0.037627624471847886,False,False,,,,,,,False,False
intermittent,2,100,False,False,,0.003854356811719411,False,False,,,,,,,False,False
intermittent,2,101,False,False,,,False,False,,,,,,,False,False
intermittent,2,102,False,False,,,False,False,,,,,,,False,False
intermittent,2,103,False,False,,,False,False,,,,,,,False,False
intermittent,2,104,False,False,,,False,False,,,,,,,False,False
intermittent,2,105,False,False,,,False,False,,,,,,,False,False
intermittent,2,106,False,False,,,False,False,,,,,,,False,False
intermittent,2,107,False,False,,,False,False,,,,,,,False,False
intermittent,2,108,False,False,,,False,False,,,,,,,False,False
intermittent,2,109,False,False,,,False,False,,,,,,,False,False
intermittent,2,110,False,False,,,False,False,,,,,,,False,False
intermittent,2,111,False,False,,,False,False,,,,,,,False,False
intermittent,2,112,False,False,,,False,False,,,,,,,False,False
intermittent,2,113,False,False,,,False,False,,,,,,,False,False
intermittent,2,114,False,False,,,False,False,,,,,,,False,False
intermittent,2,115,False,False,,,False,False,,,,,,,False,False
intermittent,2,116,False,False,,,False,False,,,,,,,False,False
intermittent,2,117,False,False,,,False,False,,,,,,,False,False
intermittent,2,118,False,False,,,False,False,,,,,,,False,False
intermittent,2,119,False,False,,,False,False,,,,,,,False,False
intermittent,2,120,False,False,,,False,False,,,,,,,False,False
intermittent,2,121,False,False,,,False,False,,,,,,,False,False
intermittent,2,122,False,False,,,False,False,,,,,,,False,False
intermittent,2,123,False,False,,,False,False,,,,,,,False,False
intermittent,2,124,False,False,,,False,False,,,,,,,False,False
intermittent,2,125,False,False,,,False,False,,,,,,,False,False
intermittent,2,126,False,False,,,False,False,,,,,,,False,False
intermittent,2,127,False,False,,,False,False,,,,,,,False,False
intermittent,2,128,False,False,,,False,False,,,,,,,False,False
intermittent,2,129,False,False,,,False,False,,,,,,,False,False
intermittent,2,130,False,False,,,False,False,,,,,,,False,False
intermittent,2,131,False,False,,,False,False,,,,,,,False,False
intermittent,2,132,False,False,,,False,False,,,,,,,False,False
intermittent,2,133,False,False,,,False,False,,,,,,,False,False
intermittent,2,134,False,False,,,False,False,,,,,,,False,False
intermittent,2,135,False,False,,,False,False,,,,,,,False,False
intermittent,2,136,False,False,,,False,False,,,,,,,False,False
intermittent,2,137,False,False,,,False,False,,,,,,,False,False
intermittent,2,138,False,False,,,False,False,,,,,,,False,False
intermittent,2,139,False,False,,,False,False,,,,,,,False,False
intermittent,2,140,False,False,,,False,False,,,,,,,False,False
intermittent,2,141,False,False,,,False,False,,,,,,,False,False
intermittent,2,142,False,False,,,False,False,,,,,,,False,False
intermittent,2,143,False,False,,,False,False,,,,,,,False,False
intermittent,2,144,False,False,,,False,False,,,,,,,False,False
intermittent,2,145,False,False,,,False,False,,,,,,,False,False
intermittent,2,146,False,False,,,False,False,,,,,,,False,False
intermittent,2,147,True,True,0.0021282954162963478,0.07858768354921779,False,False,0.0016885346587043218,0.0021282954162963478,0.23190089994677798,0.23190089994677798,0.0,0.0,False,False
intermittent,2,148,True,True,0.00379665333906099,0.6822333605762662,False,True,0.003072577064806962,0.0037966533390608923,0.21232990598024415,0.2123299059802699,2.5770739192255916e-156,2.5757174171303632e-14,False,False
intermittent,2,149,True,False,0.0048057291357003215,0.8073588338525147,False,True,0.0037586868056704355,0.004805729135700428,0.24679067888813044,0.24679067888810824,2.106954337153234e-145,-2.220446049250313e-14,False,False
intermittent,2,150,True,False,0.0030109639455091503,0.8541771931877264,False,True,0.0021827354025626073,0.0030109639455091503,0.3225117980949346,0.3225117980949346,0.0,0.0,False,False
intermittent,2,151,True,True,0.002844696265901561,0.8781581187629164,False,True,0.001726971692945981,0.0028446962659015615,0.500207178540399,0.500207178540399,0.0,0.0,False,False
intermittent,2,152,True,True,0.002732517962073723,0.871070093381088,False,True,0.0016785551247390847,0.002732517962073723,0.4883464286024859,0.4883464286024859,0.0,0.0,False,False
intermittent,2,153,True,True,0.0028133709069441152,0.9012856024752347,False,True,0.0016450895567400603,0.0028133709069441152,0.5377594425475118,0.5377594425475118,0.0,0.0,False,False
intermittent,2,154,True,True,0.0015721658941497377,0.9537240952793872,False,True,0.002785237197874673,0.0015721701494468296,-0.57309182971707,-0.5730945406217631,4.9167144768443414e-05,-5.187804946160668e-05,False,False
intermittent,2,155,True,True,0.0019019151614854016,0.9520977435904439,False,True,0.0012476136261810906,0.0019019151614854018,0.4222840641789576,0.4222840641789576,0.0,0.0,False,False
intermittent,2,156,True,True,0.0024115212788330086,0.9616026818580259,False,True,0.0013722817599278057,0.002411521278833008,0.5648241212676002,0.5648241212676002,0.0,0.0,False,False
intermittent,2,157,True,True,0.002084198785938361,0.9636145173760173,False,True,0.0015453532980380337,0.002084198785938361,0.29967177515395527,0.29967177515395527,0.0,0.0,False,False
intermittent,2,158,True,True,0.0023844263756437807,0.970756011360626,False,True,0.001436575951553905,0.002384426375643781,0.5076457762024598,0.5076457762024598,0.0,0.0,False,False
intermittent,2,159,True,True,0.0021347613083956656,0.98030726842069,False,True,0.001536640035524843,0.0021347613083956656,0.3293558246367434,0.3293558246367434,0.0,0.0,False,False
intermittent,2,160,True,True,0.002100644387860317,0.9806054230957297,False,True,0.001453908375293679,0.002100644387860317,0.3686366750232333,0.3686366750232333,0.0,0.0,False,False
intermittent,2,161,False,False,,0.7687638597712944,False,True,,,,,,,False,False
intermittent,2,162,True,True,0.002378978206003449,0.9501191685617916,False,True,0.001493100946344604,0.0023789782060034486,0.46670353666437236,0.46670353666437236,0.0,0.0,False,False
intermittent,2,163,True,True,0.002065171305972771,0.9502213749283492,False,True,0.0015348820524848682,0.0020651713059727708,0.2972908860670387,0.2972908860670387,0.0,0.0,False,False
intermittent,2,164,True,True,0.002298801698708113,0.955868551452937,False,True,0.0014299993013166625,0.0022988016987081136,0.47558445619707257,0.47558445619707257,0.0,0.0,False,False
intermittent,2,165,True,True,0.002546986886133565,0.9718579724265707,False,True,0.0015087754542632112,0.002546986886133565,0.5246530040258355,0.5246530040258355,0.0,0.0,False,False
intermittent,2,166,True,True,0.002059409975492736,0.9708305952253303,False,True,0.0015882034798513735,0.002059409975492736,0.2602880990332377,0.2602880990332377,0.0,0.0,False,False
intermittent,2,167,True,True,0.0020792684072904934,0.9748728490518275,False,True,0.001428002006841516,0.002079268407290493,0.37639224582448705,0.37639224582448705,0.0,0.0,False,False
intermittent,2,168,True,True,0.002063108389016959,0.9736604389856804,False,True,0.001434874699617299,0.002063108389016959,0.36376557857411296,0.36376557857411296,0.0,0.0,False,False
intermittent,2,169,True,True,0.0021020297581555913,0.9803699955020901,False,True,0.0014292844643880454,0.0021020297581555913,0.38640342019084173,0.38640342019084173,0.0,0.0,False,False
intermittent,2,170,True,True,0.0020730404901838973,0.9792364192513315,False,True,0.0014427119372636393,0.0020730404901838978,0.36312317180786113,0.36312317180786113,0.0,0.0,False,False
intermittent,2,171,True,True,0.002079144194724392,0.9799008400046885,False,True,0.0014327228493686687,0.0020791441947243918,0.37302719838302956,0.37302719838302956,0.0,0.0,False,False
intermittent,2,172,True,True,0.0021806745077725077,0.9860462796773862,False,True,0.0014348318135002848,0.0021806745077725077,0.4193337904428054,0.4193337904428054,0.0,0.0,False,False
intermittent,2,173,True,True,0.0022985190137507177,0.9915075803673468,False,True,0.0014694706731688406,0.0022985190137507195,0.448193372068042,0.448193372068042,0.0,0.0,False,False
intermittent,2,174,True,True,0.0021760496550471144,0.9881491233120958,False,True,0.002286963401683032,0.002176049655047114,-0.04982492580715103,-0.04982492580715103,0.0,0.0,False,False
intermittent,2,175,True,True,0.002055320955178853,0.9887428511630526,False,True,0.001467910518813771,0.0020553209551788525,0.3371804915446992,0.3371804915446992,0.0,0.0,False,False
intermittent,2,176,True,True,0.002025414338135823,0.9888151623073286,False,True,0.0014265827661825094,0.0020254143381358233,0.35109224756723556,0.35109224756723556,0.0,0.0,False,False
intermittent,2,177,True,True,0.0020472779892859684,0.9899727174662507,False,True,0.0014161595297032413,0.002047277989285969,0.36919466287576075,0.36919466287576075,0.0,0.0,False,False
intermittent,2,178,True,True,0.002064818154554704,0.9912022624316301,False,True,0.0014237870552835817,0.0020648181545547045,0.3723640510358077,0.3723640510358077,0.0,0.0,False,False
intermittent,2,179,True,True,0.002004182475162881,0.989608348539699,False,True,0.001429876953406405,0.002004182475162881,0.33822313388051395,0.33822313388051395,0.0,0.0,False,False
intermittent,2,180,True,True,0.0020801134145679604,0.9916078108575874,False,True,0.0014087130387826293,0.0020801134145679604,0.3904184429701214,0.3904184429701214,0.0,0.0,False,False
intermittent,2,181,True,True,0.002107210964280305,0.9951787651452882,False,True,0.0014351664162595102,0.002107210964280305,0.38475768023620915,0.38475768023620915,0.0,0.0,False,False
intermittent,2,182,False,False,,0.8696065264173897,False,True,,,,,,,False,False
intermittent,2,183,True,True,0.00222578533249865,0.9394715024766228,False,True,0.0014382123698863615,0.00222578533249865,0.43749789765450053,0.43749789765450053,0.0,0.0,False,False
intermittent,2,184,True,True,0.0020712050759008485,0.9214138325530953,False,True,0.0014846027998365555,0.002071205075900848,0.3335709856111482,0.3335709856111482,0.0,0.0,False,False
intermittent,2,185,True,True,0.0020636306752962836,0.9233888256508535,False,True,0.0014320880683822569,0.0020636306752962836,0.36596597671493036,0.36596597671493036,0.0,0.0,False,False
intermittent,2,186,True,True,0.0020973451046850766,0.958811073047473,False,True,0.0014294654794134113,0.0020973451046850766,0.38404078474329406,0.38404078474329406,0.0,0.0,False,False
intermittent,2,187,True,True,0.0020977941659518725,0.9898004544174321,False,True,0.0020763716536382534,0.0019360536352153203,-0.07011088067286053,0.010285889634964906,0.08142057798523483,-0.001023807677409394,False,True
intermittent,2,188,True,True,0.0033252236088298728,0.9988259338737026,False,True,0.00237142154699681,0.0033252235792005013,0.3390038561202058,0.33900386506042424,1.5202434878099575e-07,-1.4308413032182443e-07,False,False
intermittent,2,189,True,True,0.0017350683645623397,0.9933673105959361,False,True,0.0032919713727415745,0.0017350676366275715,-0.6420010177048452,-0.6420005974331437,1.3336653029660902e-06,-9.133936016425537e-07,False,False
intermittent,2,190,True,True,0.0013160494987513917,0.9892381776753002,False,True,0.001717717680916717,0.0013160463500033572,-0.26676670887477805,-0.2667643131433306,6.149344136465936e-06,-3.753612689116892e-06,False,False
intermittent,2,191,True,False,0.0014369532551906105,0.9883727740097098,False,True,0.001302889003763878,0.0012659402750262567,-0.028805959137951476,0.09807521591071078,0.29209207134163906,-0.1652108962929768,False,True
intermittent,2,192,True,False,0.0016526348167923532,0.9907776862758293,False,True,0.0014225837226386844,0.0016526320098522668,0.15012483577196267,0.1501265370485948,1.3765387627640128e-05,-1.2064110995524402e-05,False,False
intermittent,2,193,True,False,0.0017507155069412597,0.9953728470237877,False,True,0.0016361084686244063,0.001750711638358271,0.06781661623728219,0.06781882983047494,1.7589273546602118e-05,-1.537568035381298e-05,False,False
intermittent,2,194,True,False,0.002514437845213033,0.9899692577210141,False,True,0.0013165797479215303,0.002514437845213033,0.6482121411007435,0.6482121411007435,0.0,0.0,False,False
intermittent,2,195,True,True,0.001850456150056813,0.9772437993175401,False,True,0.0015780132986296922,0.0018504561500568134,0.15953843707165305,0.15953843707165305,0.0,0.0,False,False
intermittent,2,196,True,True,0.001974794913563047,0.9697496453228848,False,True,0.0013535807501608543,0.001974794913563047,0.3783333128993398,0.3783333128993398,0.0,0.0,False,False
intermittent,2,197,True,True,0.0020688156317449657,0.9741531994093551,False,True,0.0013983409788316903,0.0020688156317449657,0.39236140515634155,0.39236140515634155,0.0,0.0,False,False
intermittent,2,198,True,True,0.0020541745441016285,0.973169726556873,False,True,0.0014312612550901889,0.0020541745441016285,0.36194203420868565,0.36194203420868565,0.0,0.0,False,False
intermittent,2,199,False,False,,0.7249030669778973,False,True,,,,,,,False,False
intermittent,2,200,True,True,0.0020078881834349038,0.8868851445719972,False,True,0.0014486471897457924,0.0020078881834349038,0.3270135755848109,0.3270135755848109,0.0,0.0,False,False
intermittent,2,201,True,True,0.002304566023574887,0.9794096044615849,False,True,0.001997803312723084,0.0023045660235748865,0.1431515733551647,0.1431515733551647,0.0,0.0,False,False
intermittent,2,202,True,True,0.0020313636796448144,0.9740069514373098,False,True,0.001510667381150304,0.002031363679644815,0.2966774235444234,0.2966774235444234,0.0,0.0,False,False
intermittent,2,203,False,False,,0.7296218942373817,False,False,,,,,,,False,False
intermittent,2,204,True,True,0.002014525886450848,0.9008936361409325,False,True,0.0014352838079118289,0.002014525886450848,0.3396015133829655,0.3396015133829655,0.0,0.0,False,False
intermittent,2,205,True,True,0.002058052398677137,0.9202837642457762,False,True,0.0014123455913287804,0.002058052398677137,0.3771550650757973,0.3771550650757973,0.0,0.0,False,False
intermittent,2,206,True,True,0.0020527745817012486,0.9333503545829435,False,True,0.0014275309671404764,0.0020527745817012486,0.3638723105148536,0.3638723105148536,0.0,0.0,False,False
intermittent,2,207,True,True,0.0021313182926075863,0.9739476626578015,False,True,0.0020424628578112974,0.002131318292607586,0.04267338332619186,0.04267338332619186,0.0,0.0,False,False
intermittent,2,208,True,True,0.0020803593562587716,0.979619605685247,False,True,0.0014527346721162004,0.0020803593562587716,0.35972162064472535,0.35972162064472535,0.0,0.0,False,False
intermittent,2,209,True,True,0.002064922707484575,0.9803232692084192,False,True,0.001435251310094038,0.002064922707484575,0.36438360838922446,0.36438360838922446,0.0,0.0,False,False
intermittent,2,210,True,True,0.002031487159103144,0.9758828149699936,False,True,0.0014299131764414989,0.0020314871591031436,0.35175700582808567,0.35175700582808567,0.0,0.0,False,False
intermittent,2,211,True,True,0.002052572030451897,0.9757433977512954,False,True,0.0014182822407788746,0.002052572030451897,0.3702825984695064,0.3702825984695064,0.0,0.0,False,False
intermittent,2,212,True,True,0.0020851311594273065,0.9817416860047671,False,True,0.0014256278624781846,0.0020851311594273065,0.38088010057721977,0.38088010057721977,0.0,0.0,False,False
intermittent,2,213,True,True,0.002199839242643979,0.9897822907686094,False,True,0.0014368974461353157,0.002199839242643979,0.42666237993103984,0.42666237993103984,0.0,0.0,False,False
intermittent,2,214,True,True,0.001374056474677619,0.9944734143404586,False,True,0.0021778408502175087,0.0013740530947549889,-0.4613743326140476,-0.4613718694129748,2.9087781644296223e-06,-4.455770916678148e-07,False,False
intermittent,2,215,True,True,0.0012571300875694673,0.9969518492174169,False,True,0.0013603159099308427,0.0012571230033209405,-0.07899450813042375,-0.07898886576644748,8.398551936747352e-06,-2.7561879605286776e-06,False,False
intermittent,2,216,True,True,0.0018929796114495953,0.9839120950168095,False,True,0.0011156054124949431,0.0018929796114495953,0.5295334186664054,0.5295334186664054,0.0,0.0,False,False
intermittent,2,217,False,False,,0.7897825582430943,False,True,,,,,,,False,False
intermittent,2,218,True,True,0.002031765772365192,0.9050661076440125,False,True,0.0014205228155769966,0.0020317657723651914,0.358492569625378,0.358492569625378,0.0,0.0,False,False
intermittent,2,219,True,True,0.0020402439892179647,0.9118592181368274,False,True,0.0014183795521208777,0.0020402439892179647,0.3641772854642733,0.3641772854642733,0.0,0.0,False,False
intermittent,2,220,True,True,0.0020730461696897317,0.9395649620310864,False,True,0.0014213375676902147,0.002073046169689732,0.3780735770683741,0.3780735770683741,0.0,0.0,False,False
intermittent,2,221,True,True,0.0020701218543692558,0.9564488550401404,False,True,0.0014327248132001724,0.0020701218543692558,0.3686678928084106,0.3686678928084106,0.0,0.0,False,False
intermittent,2,222,True,True,0.0020554460561003824,0.9631664259620504,False,True,0.0014317133029215024,0.0020554460561003824,0.36224586448749285,0.36224586448749285,0.0,0.0,False,False
intermittent,2,223,True,True,0.0021355314720518143,0.9833212629931396,False,True,0.0020451208274946085,0.0021355314720518143,0.04334927667667632,0.04334927667667632,0.0,0.0,False,False
intermittent,2,224,True,True,0.0020115513512154286,0.9764717996423513,False,True,0.0014541707902846408,0.0020115513512154286,0.3250287544317487,0.3250287544317487,0.0,0.0,False,False
intermittent,2,225,True,True,0.00212651975358553,0.985932666461305,False,True,0.002001447970894438,0.0021265197535855302,0.06074115132302804,0.06074115132302804,0.0,0.0,False,False
intermittent,2,226,True,True,0.0020453071603402317,0.9827273063263818,False,True,0.001451097302232715,0.002045307160340232,0.3438231989706546,0.3438231989706546,0.0,0.0,False,False
intermittent,2,227,True,True,0.002074460287651541,0.985258340234603,False,True,0.0014231011664730213,0.002074460287651541,0.377515107360086,0.377515107360086,0.0,0.0,False,False
intermittent,2,228,True,True,0.00213498420351786,0.988823544967277,False,True,0.002064038928501373,0.00213498420351786,0.033865634221910135,0.033865634221910135,0.0,0.0,False,False
intermittent,2,229,True,True,0.0020563655503417384,0.9861245719691892,False,True,0.001453984326367575,0.002056365550341738,0.34723596964488745,0.34723596964488745,0.0,0.0,False,False
intermittent,2,230,True,True,0.0020605889783223007,0.985200388103987,False,True,0.0014269454639948415,0.0020605889783223007,0.36809048361414654,0.36809048361414654,0.0,0.0,False,False
intermittent,2,231,True,True,0.002022080875177257,0.9796225899718052,False,True,0.0014284109610197434,0.002022080875177257,0.34815920299826786,0.34815920299826786,0.0,0.0,False,False
intermittent,2,232,True,True,0.0020490544661384514,0.9792714045425015,False,True,0.0014149929929992225,0.002049054466138451,0.3708890331887442,0.3708890331887442,0.0,0.0,False,False
intermittent,2,233,True,True,0.002074557422848219,0.9832868267520619,False,True,0.0014244050236495187,0.002074557422848219,0.3766449333161379,0.3766449333161379,0.0,0.0,False,False
intermittent,2,234,True,True,0.0020273344830542242,0.9784607287672439,False,True,0.0014332472716058263,0.0020273344830542247,0.3473742954882173,0.3473742954882173,0.0,0.0,False,False
intermittent,2,235,True,True,0.0020572944779526777,0.9797685917871815,False,True,0.0014168310451128914,0.0020572944779526773,0.3736106179054026,0.3736106179054026,0.0,0.0,False,False
intermittent,2,236,True,True,0.0020771904617258473,0.9840270523070387,False,True,0.001427267923315928,0.0020771904617258473,0.37590523074036053,0.37590523074036053,0.0,0.0,False,False
intermittent,2,237,True,True,0.002018271398187359,0.9779864834006398,False,True,0.0014341570919341122,0.0020182713981873593,0.3422492417083056,0.3422492417083056,0.0,0.0,False,False
intermittent,2,238,True,True,0.0020761240750467817,0.983240625567088,False,True,0.0014136587022473399,0.002076124075046782,0.38498518533079906,0.38498518533079906,0.0,0.0,False,False
intermittent,2,239,True,True,0.0020652565748839925,0.9837788883390572,False,True,0.0014337886819393033,0.0020652565748839925,0.3655666739966694,0.3655666739966694,0.0,0.0,False,False
intermittent,2,240,True,True,0.0020828036359988593,0.9871714995698542,False,True,0.0014300288408305478,0.0020828036359988597,0.37667419893010834,0.37667419893010834,0.0,0.0,False,False
