dataset,cohort,split,sequence,scene,recording,geometry,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError
v2v,seen_transfer,train,0026,testoutput_CAV_data_2022-03-21-09-35-07_4,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_lineage,135,4.448410336918801,8.569771634171614,1.5537478350817775,31.466666666666665,70.4,0.9111111111111111
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_asymmetric,143,5.63830443049915,15.24672758521888,13.697299992151018,154.5734265734266,81.56643356643356,1.4965034965034965
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_er,143,5.746245542413055,15.83507680668973,14.188344631036617,151.8041958041958,100.6993006993007,1.465034965034965
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence,143,5.456823593154111,15.006845907262191,19.877778183962796,136.6993006993007,85.84615384615384,1.2517482517482517
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixed_025,143,5.761020505890768,15.786587023726236,15.753679100571517,159.6083916083916,90.12587412587412,1.4685314685314685
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixedx_000,143,5.833934585771283,15.765417721494067,12.422609912138705,166.4055944055944,86.85314685314685,1.6153846153846154
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_guarded_scalar,143,5.603444780382857,15.120017250905077,13.469258763648659,152.55944055944056,80.55944055944056,1.4895104895104896
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_no_curvature,143,5.53902091986229,15.134435129895587,13.504571340574785,148.02797202797203,84.08391608391608,1.3636363636363635
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_projected_space,143,5.486624146094936,14.994854942432958,16.865329147808076,140.47552447552448,84.33566433566433,1.3181818181818181
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_lineage,143,5.822145477295078,15.834195380163374,13.925209342250744,165.9020979020979,88.36363636363636,1.5174825174825175
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_asymmetric,143,5.2922302699421175,14.37594855932415,12.258779227535335,140.979020979021,73.00699300699301,1.2657342657342658
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_er,143,5.538407044279432,15.386100496446256,13.91013541491249,141.98601398601397,99.6923076923077,1.3286713286713288
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence,143,5.09276192169095,14.014608826964297,14.961981312297691,121.84615384615384,76.02797202797203,1.055944055944056
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixed_025,143,5.500925612973387,15.229355485678793,12.031225340992437,145.006993006993,93.65034965034965,1.3146853146853146
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixedx_000,143,5.601838560557356,15.130381710892427,12.021067364502471,159.1048951048951,76.53146853146853,1.4265734265734267
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_guarded_scalar,143,5.2914953060403125,14.377792663419205,14.287605010976796,135.44055944055944,72.5034965034965,1.2237762237762237
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_no_curvature,143,5.213313263831056,14.19413584160748,12.887698020449289,130.9090909090909,75.02097902097903,1.1958041958041958
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_projected_space,143,5.09277308097372,14.014680064199153,14.964836633433308,121.84615384615384,76.02797202797203,1.055944055944056
v2v,seen_transfer,train,0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_lineage,143,5.535010888822236,15.14301341605497,11.380464970223441,152.55944055944056,86.0979020979021,1.4125874125874125
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_asymmetric,149,3.3449501660819236,7.563632572446854,3.6304543093115806,47.11409395973154,30.44295302013423,0.6879194630872483
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_er,149,3.376248747323203,7.739610910464896,4.1586153848954375,52.18791946308725,30.926174496644297,0.6845637583892618
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence,149,3.163134957241484,7.107627977192467,3.0463335091044876,39.14093959731544,32.13422818791946,0.6610738255033557
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixed_025,149,3.354292075091761,7.623010762929105,5.105052205921808,47.355704697986575,32.13422818791946,0.7013422818791947
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixedx_000,149,3.392968363114772,7.698712604467656,3.7433460908713374,53.63758389261745,28.51006711409396,0.7114093959731543
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_guarded_scalar,149,3.335517090577321,7.5603307305716365,5.217016897705201,45.422818791946305,30.926174496644297,0.6845637583892618
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_no_curvature,149,3.1679420287788753,7.112937729943754,3.9753168172576068,40.83221476510067,29.959731543624162,0.6677852348993288
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_projected_space,149,3.1631360600018774,7.10763219012088,3.0463601528450597,39.14093959731544,32.13422818791946,0.6610738255033557
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_lineage,149,3.3191774960779883,7.508089683243289,3.7422394811042174,54.12080536912752,26.093959731543624,0.697986577181208
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_asymmetric,149,3.168952119166374,7.078020367167687,3.1081708730036968,41.07382550335571,28.51006711409396,0.6577181208053692
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_er,149,3.3034690978607117,7.458246054257592,3.796260644114479,46.38926174496644,30.926174496644297,0.6845637583892618
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence,149,2.9803784744594073,6.649453510370746,2.3659256601415257,32.85906040268456,31.409395973154364,0.6241610738255033
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixed_025,149,3.259276019340162,7.274301805963088,4.4963539790425555,45.422818791946305,28.993288590604028,0.7248322147651006
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixedx_000,149,3.2782554252049896,7.306777513354006,3.5722924789974404,50.738255033557046,25.610738255033556,0.738255033557047
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_guarded_scalar,149,3.125004347906445,7.0545542456035015,4.011092696915585,39.624161073825505,29.959731543624162,0.6308724832214765
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_no_curvature,149,2.9958985150795767,6.636680224043679,2.504523377766089,35.2751677852349,28.51006711409396,0.6442953020134228
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_projected_space,149,2.980380812890559,6.649462886955188,2.3660799604090035,32.85906040268456,31.409395973154364,0.6241610738255033
v2v,seen_transfer,train,0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_lineage,149,3.266677064613993,7.265602552393815,3.6618754473450186,49.77181208053691,25.610738255033556,0.738255033557047
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_asymmetric,375,0.9783812306520331,3.103890115156519,2.7680242235956323,9.888,8.352,0.24266666666666667
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_er,375,0.9784445016213171,3.101282878428291,2.719683423779227,10.272,8.352,0.248
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence,375,0.9903393894133941,3.141434803827554,2.9417421509378885,9.888,9.888,0.264
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixed_025,375,0.9744503350877676,3.0928140150929617,2.7871727278590903,10.08,8.352,0.24533333333333332
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixedx_000,375,0.9924982868908543,3.1380380656826055,2.7179583412626562,10.656,8.352,0.25333333333333335
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_guarded_scalar,375,0.9857109235185262,3.1270900835811903,2.8980294572939145,9.984,8.352,0.244
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_no_curvature,375,1.010776400997401,3.1948165279048073,3.077245923816985,10.56,9.504,0.26266666666666666
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_projected_space,375,1.0068116186646694,3.1871879803728502,3.0899286835693336,10.464,9.696,0.2693333333333333
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_lineage,375,0.9957374762896873,3.1468916861936806,2.717947428448875,10.656,8.448,0.25466666666666665
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_asymmetric,375,0.8215510090586232,2.6929973432461516,2.6875439086544293,5.952,8.064,0.184
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_er,375,0.8208861468205313,2.6898326972237525,2.63683612366328,6.336,8.064,0.18933333333333333
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence,375,0.8301047827587411,2.7159118729812035,2.8174220302493196,5.952,9.6,0.20533333333333334
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixed_025,375,0.8235767327020284,2.6996033568981295,2.703374039501646,6.336,8.064,0.18933333333333333
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixedx_000,375,0.8270635291543775,2.707072252459632,2.634478713931121,6.528,8.064,0.192
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_guarded_scalar,375,0.8254245147932215,2.7079278802179965,2.8182424664455286,5.952,8.064,0.184
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_no_curvature,375,0.8597134164000146,2.7978837248078894,3.087522925458057,7.296,8.832,0.208
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_projected_space,375,0.8781715028358464,2.842021440665969,2.9663825344397114,7.296,9.792,0.22666666666666666
v2v,development,test,0008,testoutput_CAV_data_2022-03-21-09-35-07_7,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_lineage,375,0.8270669190722366,2.707275335973315,2.6361196436986027,6.336,8.256,0.192
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_asymmetric,165,5.164214365535948,13.981887165614872,13.544644967546512,155.56363636363636,36.21818181818182,1.887878787878788
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_er,165,5.314791416068149,14.401770328135937,13.411928608860922,165.8181818181818,37.30909090909091,1.990909090909091
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence,165,5.031005060163097,13.819792391717234,11.96430707409618,151.2,40.14545454545455,1.7969696969696969
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixed_025,165,5.243875601670806,14.225005861695132,12.753792369051999,161.6727272727273,37.74545454545454,1.9393939393939394
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixedx_000,165,5.336491414309734,14.424196942169047,13.295642961999686,168.87272727272727,35.56363636363636,2.015151515151515
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_guarded_scalar,165,5.173022714599494,13.985052195371761,13.781542845973894,155.78181818181818,36.21818181818182,1.903030303030303
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_no_curvature,165,5.141111928614973,14.02752301431823,12.178310822587365,155.78181818181818,38.836363636363636,1.8666666666666667
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_projected_space,165,5.032412448682502,13.824335592979988,11.98524291582756,151.2,40.14545454545455,1.7969696969696969
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_lineage,165,5.3286762100331435,14.403762107586337,12.417133914014277,168.0,36.43636363636364,2.0090909090909093
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_asymmetric,165,4.943599225704433,13.37504938983824,12.822067507235271,141.8181818181818,34.90909090909091,1.7272727272727273
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_er,165,5.1343226889156615,13.973459006619974,13.75008367206238,152.72727272727272,37.527272727272724,1.8181818181818181
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence,165,4.627110258239369,12.786469603713229,13.687933385253132,126.98181818181818,37.96363636363636,1.5151515151515151
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixed_025,165,5.051421477001269,13.721572497267307,13.419083959672717,147.92727272727274,36.654545454545456,1.7757575757575759
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixedx_000,165,5.2608293747104895,14.191383858030894,13.473479184537885,161.45454545454547,34.90909090909091,1.9393939393939394
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_guarded_scalar,165,4.896865350700128,13.3037979057838,13.105300535649798,138.76363636363635,36.21818181818182,1.6787878787878787
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_no_curvature,165,4.80189097662792,13.176316335277395,13.041504496840428,134.83636363636364,37.527272727272724,1.606060606060606
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_projected_space,165,4.620878051619077,12.770985277047707,13.709940838445734,126.54545454545455,37.96363636363636,1.509090909090909
v2v,seen_transfer,train,0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_lineage,165,5.236919030850854,14.134023888219692,15.00871519006185,158.83636363636364,34.472727272727276,1.9212121212121211
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_asymmetric,151,4.427734271894309,9.424272355090181,3.5668810736566194,57.93377483443709,45.5364238410596,1.2980132450331126
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_er,151,4.723746816014229,10.176027290926564,3.6160924457115873,58.88741721854305,59.36423841059602,1.4569536423841059
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence,151,4.447436853575395,9.472752000810798,3.722698437140052,55.549668874172184,48.158940397350996,1.2748344370860927
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixed_025,151,4.687327281252636,10.01690289426431,3.5961565838254783,59.36423841059602,54.59602649006622,1.423841059602649
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_fixedx_000,151,4.525363176514353,9.638223744582215,3.6042772544823665,60.794701986754966,46.966887417218544,1.3509933774834437
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_guarded_scalar,151,4.353692041883216,9.313859166165868,3.5676696179157186,57.93377483443709,44.58278145695364,1.2649006622516556
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_no_curvature,151,4.430661724651279,9.429497894026834,3.7024749851158223,56.026490066225165,47.205298013245034,1.281456953642384
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_gaussian_evidence_projected_space,151,4.421022704748453,9.425164021611252,3.722647836763465,55.549668874172184,47.682119205298015,1.2682119205298013
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,intermittent,marked_lineage,151,4.379124263854945,9.42806517187527,3.5922841179921043,60.079470198675494,46.01324503311258,1.3013245033112584
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_asymmetric,151,4.161504148213736,8.899707172958989,2.854492010156357,55.788079470198674,40.52980132450331,1.1788079470198676
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_er,151,4.83255130554087,10.39371458962557,2.9005642128799094,57.6953642384106,64.37086092715232,1.4966887417218544
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence,151,4.234059596899596,9.06206834172215,3.004429481712416,53.88079470198676,44.34437086092715,1.1920529801324504
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixed_025,151,4.519424552435708,9.706253159647714,2.9085168776935784,58.17218543046358,52.450331125827816,1.3642384105960266
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_fixedx_000,151,4.423328118639576,9.493033904881846,2.939174245622303,60.079470198675494,48.158940397350996,1.3443708609271523
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_guarded_scalar,151,4.2102812582309905,9.00093734922891,2.8739016048253276,55.788079470198674,41.96026490066225,1.1986754966887416
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_no_curvature,151,4.2252944363774425,9.040992793854569,3.0297701394593903,54.35761589403973,43.390728476821195,1.185430463576159
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_gaussian_evidence_projected_space,151,4.2438141822354805,9.085701774567333,3.0250505719066454,53.88079470198676,44.82119205298013,1.1986754966887416
v2v,previous_train_probes,train,0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,all,reliable,marked_lineage,151,4.52629516807244,9.69556987646718,2.9795391148355805,59.602649006622514,51.019867549668874,1.3774834437086092
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_asymmetric,108,2.8479874450260647,5.447899144024842,2.1539501170569535,16.333333333333332,29.0,0.6111111111111112
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_er,108,2.9747225533771906,5.681872433305194,2.143267245336506,17.0,31.0,0.6481481481481481
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_gaussian_evidence,108,2.9076602288296516,5.576886533389434,2.1933382620446866,16.333333333333332,30.333333333333332,0.6203703703703703
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_gaussian_evidence_fixed_025,108,3.1769181782281843,6.028400471234555,2.154057531193454,16.333333333333332,34.666666666666664,0.6898148148148148
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_gaussian_evidence_fixedx_000,108,2.9747019814860285,5.681826447641087,2.143160290973049,17.0,31.0,0.6481481481481481
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_gaussian_evidence_guarded_scalar,108,2.861952220718799,5.480237871477571,2.1525320464696627,16.333333333333332,29.666666666666668,0.6203703703703703
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_gaussian_evidence_no_curvature,108,2.8666619951989674,5.507902516156026,2.1951183694218352,16.333333333333332,29.666666666666668,0.6111111111111112
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_gaussian_evidence_projected_space,108,2.9076813262489956,5.576947328693404,2.1934956064221858,16.333333333333332,30.333333333333332,0.6203703703703703
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,intermittent,marked_lineage,108,2.9747020198433898,5.681826546052207,2.1431607883959827,17.0,31.0,0.6481481481481481
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_asymmetric,108,2.551165635770277,5.050063805427528,2.1821624025626587,9.333333333333334,31.333333333333332,0.5092592592592593
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_er,108,2.677893936161713,5.2516050484944214,2.171360146391044,10.0,32.666666666666664,0.5555555555555556
v2v,seen_transfer,train,0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,all,reliable,marked_gaussian_evidence,108,2.603157747768478,5.124311763133731,2.211395001293621,8.666666666666666,32.666666666666664,0.5370370370370371
