sequence,condition,truth_id,frame,robot,arm,preprune_components,retained_components,sum_r,max_r,probability_effective_count,born_in_last_ten_frames,total_retained_components,matched
v2xt_0001,reliable,5,81,1,marked_lineage,2,2,0.9511110857953525,0.9492796543746009,1.0038585565286031,1,168,True
v2xt_0001,reliable,5,81,2,marked_lineage,2,2,0.9511110857953525,0.9492796543746009,1.0038585565286031,1,168,True
v2xt_0001,reliable,5,82,1,marked_lineage,2,2,0.9487507807902474,0.946929884448999,1.0038458805408936,1,168,True
v2xt_0001,reliable,5,82,2,marked_lineage,2,2,0.9487507807902472,0.9469298844489987,1.0038458805408936,1,168,True
v2xt_0001,reliable,5,83,1,marked_lineage,2,2,0.95784180369807,0.9560454117596193,1.0037579503527445,1,169,True
v2xt_0001,reliable,5,83,2,marked_lineage,2,2,0.95784180369807,0.9560454117596193,1.0037579503527445,1,169,True
v2xt_0001,reliable,5,84,1,marked_lineage,2,2,0.9584505217188997,0.9566223289830914,1.003822168902793,1,171,True
v2xt_0001,reliable,5,84,2,marked_lineage,2,2,0.9584505217188997,0.9566223289830914,1.003822168902793,1,171,True
v2xt_0001,reliable,5,85,1,marked_lineage,2,2,0.9723549694405332,0.9705107114837003,1.0038005789636044,1,167,True
v2xt_0001,reliable,5,85,2,marked_lineage,2,2,0.9723549694405332,0.9705107114837003,1.0038005789636044,1,167,True
v2xt_0001,reliable,5,86,1,marked_lineage,2,2,0.9731542894565257,0.9713539444745503,1.0037068646452298,1,174,True
v2xt_0001,reliable,5,86,2,marked_lineage,2,2,0.9731542894565257,0.9713539444745503,1.0037068646452298,1,174,True
v2xt_0001,reliable,5,87,1,marked_lineage,2,2,0.9693594071426465,0.9675995035408416,1.0036376574674573,1,174,True
v2xt_0001,reliable,5,87,2,marked_lineage,2,2,0.9693594071426461,0.9675995035408412,1.0036376574674573,1,174,True
v2xt_0001,reliable,5,88,1,marked_lineage,2,2,0.9656846566283842,0.9638933391195955,1.003716824775937,1,175,True
v2xt_0001,reliable,5,88,2,marked_lineage,2,2,0.9656846566283842,0.9638933391195955,1.003716824775937,1,175,True
v2xt_0001,reliable,5,89,1,marked_lineage,2,2,0.9505240233013479,0.9494036418575617,1.0023601760813556,1,33,True
v2xt_0001,reliable,5,89,2,marked_lineage,2,2,0.9505240233013479,0.9494036418575617,1.0023601760813556,1,33,True
v2xt_0001,reliable,5,90,1,marked_lineage,2,2,0.938099430427758,0.9369700813421986,1.0024106371533847,1,35,True
v2xt_0001,reliable,5,90,2,marked_lineage,2,2,0.938099430427758,0.9369700813421986,1.0024106371533847,1,35,True
v2xt_0001,reliable,5,91,1,marked_lineage,2,2,0.9495719897544427,0.9484342881307118,1.0023991118855322,1,37,True
v2xt_0001,reliable,5,91,2,marked_lineage,2,2,0.9495719897544427,0.9484342881307118,1.0023991118855322,1,37,True
v2xt_0001,reliable,5,92,1,marked_lineage,1,1,0.9669074209493881,0.9669074209493881,1.0,0,39,True
v2xt_0001,reliable,5,92,2,marked_lineage,1,1,0.9669074209493883,0.9669074209493883,1.0,0,39,True
v2xt_0001,reliable,5,93,1,marked_lineage,1,1,0.9726599402511013,0.9726599402511013,1.0,0,39,True
v2xt_0001,reliable,5,93,2,marked_lineage,1,1,0.972659940251101,0.972659940251101,1.0,0,39,True
v2xt_0001,reliable,5,94,1,marked_lineage,2,2,0.9653587311251,0.9642407397920892,1.0023189018756964,1,38,True
v2xt_0001,reliable,5,94,2,marked_lineage,2,2,0.9653587311251,0.9642407397920892,1.0023189018756964,1,38,True
v2xt_0001,reliable,5,95,1,marked_lineage,1,1,0.9765811018966752,0.9765811018966752,1.0,0,36,True
v2xt_0001,reliable,5,95,2,marked_lineage,1,1,0.9765811018966755,0.9765811018966755,1.0,0,36,True
v2xt_0001,reliable,5,96,1,marked_lineage,1,1,0.9786871984763176,0.9786871984763176,1.0,0,43,True
v2xt_0001,reliable,5,96,2,marked_lineage,1,1,0.9786871984763176,0.9786871984763176,1.0,0,43,True
v2xt_0001,reliable,5,97,1,marked_lineage,2,2,0.9735699565156509,0.9724568607946596,1.002289241420437,1,38,True
v2xt_0001,reliable,5,97,2,marked_lineage,2,2,0.9735699565156511,0.9724568607946599,1.0022892414204372,1,38,True
v2xt_0001,reliable,5,98,1,marked_lineage,1,1,0.9718164084369567,0.9718164084369567,1.0,0,42,True
v2xt_0001,reliable,5,98,2,marked_lineage,1,1,0.9718164084369567,0.9718164084369567,1.0,0,42,True
v2xt_0001,reliable,5,99,1,marked_lineage,1,1,0.9764727579579183,0.9764727579579183,1.0,0,44,True
v2xt_0001,reliable,5,99,2,marked_lineage,1,1,0.9764727579579183,0.9764727579579183,1.0,0,44,True
v2xt_0001,reliable,5,100,1,marked_lineage,1,1,0.9816870840589843,0.9816870840589843,1.0,0,50,True
v2xt_0001,reliable,5,100,2,marked_lineage,1,1,0.9816870840589843,0.9816870840589843,1.0,0,50,True
v2xt_0001,reliable,5,101,1,marked_lineage,1,1,0.9814354139759058,0.9814354139759058,1.0,0,52,True
v2xt_0001,reliable,5,101,2,marked_lineage,1,1,0.9814354139759058,0.9814354139759058,1.0,0,52,True
v2xt_0001,reliable,5,102,1,marked_lineage,2,2,0.9731499837383611,0.9720366106196654,1.0022908019015901,1,44,True
v2xt_0001,reliable,5,102,2,marked_lineage,2,2,0.9731499837383611,0.9720366106196654,1.0022908019015901,1,44,True
v2xt_0001,reliable,5,103,1,marked_lineage,1,1,0.9863412730796328,0.9863412730796328,1.0,0,44,True
v2xt_0001,reliable,5,103,2,marked_lineage,1,1,0.9863412730796328,0.9863412730796328,1.0,0,44,True
v2xt_0001,reliable,5,104,1,marked_lineage,1,1,0.9773835119530361,0.9773835119530361,1.0,0,52,True
v2xt_0001,reliable,5,104,2,marked_lineage,1,1,0.9773835119530361,0.9773835119530361,1.0,0,52,True
v2xt_0001,reliable,5,105,1,marked_lineage,2,2,0.9803012072905428,0.9791840312464687,1.0022818480575373,1,47,True
v2xt_0001,reliable,5,105,2,marked_lineage,2,2,0.9803012072905428,0.9791840312464687,1.0022818480575373,1,47,True
v2xt_0001,reliable,5,106,1,marked_lineage,2,2,0.9719900422010381,0.9708777139992048,1.0022913838184555,1,48,True
v2xt_0001,reliable,5,106,2,marked_lineage,2,2,0.9719900422010379,0.9708777139992045,1.0022913838184555,1,48,True
v2xt_0001,reliable,5,107,1,marked_lineage,1,1,0.9756200660443833,0.9756200660443833,1.0,0,45,True
v2xt_0001,reliable,5,107,2,marked_lineage,1,1,0.9756200660443832,0.9756200660443832,1.0,0,45,True
v2xt_0001,reliable,5,108,1,marked_lineage,1,1,0.9673541453334981,0.9673541453334981,1.0,0,46,True
v2xt_0001,reliable,5,108,2,marked_lineage,1,1,0.9673541453334981,0.9673541453334981,1.0,0,46,True
v2xt_0001,reliable,5,109,1,marked_lineage,1,1,0.9657423256748301,0.9657423256748301,1.0,0,22,True
v2xt_0001,reliable,5,109,2,marked_lineage,1,1,0.9657423256748301,0.9657423256748301,1.0,0,22,True
v2xt_0001,reliable,5,110,1,marked_lineage,1,1,0.9666183376329253,0.9666183376329253,1.0,0,28,True
v2xt_0001,reliable,5,110,2,marked_lineage,1,1,0.966618337632925,0.966618337632925,1.0,0,28,True
v2xt_0001,reliable,5,111,1,marked_lineage,1,1,0.9696337074385083,0.9696337074385083,1.0,0,28,True
v2xt_0001,reliable,5,111,2,marked_lineage,1,1,0.9696337074385085,0.9696337074385085,1.0,0,28,True
v2xt_0001,reliable,5,112,1,marked_lineage,1,1,0.9619275583198504,0.9619275583198504,1.0,0,33,True
v2xt_0001,reliable,5,112,2,marked_lineage,1,1,0.9619275583198509,0.9619275583198509,1.0,0,33,True
v2xt_0001,reliable,5,113,1,marked_lineage,1,1,0.9642808746510971,0.9642808746510971,1.0,0,36,True
v2xt_0001,reliable,5,113,2,marked_lineage,1,1,0.9642808746510971,0.9642808746510971,1.0,0,36,True
v2xt_0001,reliable,5,114,1,marked_lineage,1,1,0.9677059938982713,0.9677059938982713,1.0,0,44,True
v2xt_0001,reliable,5,114,2,marked_lineage,1,1,0.9677059938982713,0.9677059938982713,1.0,0,44,True
v2xt_0001,reliable,5,115,1,marked_lineage,1,1,0.9595474040552934,0.9595474040552934,1.0,0,47,True
v2xt_0001,reliable,5,115,2,marked_lineage,1,1,0.9595474040552929,0.9595474040552929,1.0,0,47,True
v2xt_0001,reliable,5,116,1,marked_lineage,1,1,0.9398452019448866,0.9398452019448866,1.0,0,52,True
v2xt_0001,reliable,5,116,2,marked_lineage,1,1,0.9398452019448866,0.9398452019448866,1.0,0,52,True
v2xt_0001,reliable,5,117,1,marked_lineage,1,1,0.9383064643382508,0.9383064643382508,1.0,0,48,True
v2xt_0001,reliable,5,117,2,marked_lineage,1,1,0.9383064643382504,0.9383064643382504,1.0,0,48,True
v2xt_0001,reliable,5,118,1,marked_lineage,2,2,0.9196569510615199,0.9185077048629754,1.0025024164594087,1,22,True
v2xt_0001,reliable,5,118,2,marked_lineage,2,2,0.9196569510615199,0.9185077048629754,1.0025024164594087,1,22,True
v2xt_0001,reliable,5,119,1,marked_lineage,2,2,0.8992407574512007,0.8980862017459763,1.0025711424913333,1,21,True
v2xt_0001,reliable,5,119,2,marked_lineage,2,2,0.8992407574512007,0.8980862017459763,1.0025711424913333,1,21,True
v2xt_0001,reliable,5,120,1,marked_lineage,1,1,0.9224198810694909,0.9224198810694909,1.0,0,23,True
v2xt_0001,reliable,5,120,2,marked_lineage,1,1,0.9224198810694909,0.9224198810694909,1.0,0,23,True
v2xt_0001,reliable,5,121,1,marked_lineage,1,1,0.9169672125256173,0.9169672125256173,1.0,0,25,True
v2xt_0001,reliable,5,121,2,marked_lineage,1,1,0.9169672125256173,0.9169672125256173,1.0,0,25,True
v2xt_0001,reliable,5,122,1,marked_lineage,1,1,0.6932274976562702,0.6932274976562702,1.0,0,29,True
v2xt_0001,reliable,5,122,2,marked_lineage,1,1,0.6932274976562702,0.6932274976562702,1.0,0,29,True
v2xt_0001,reliable,5,123,1,marked_lineage,0,0,0.0,0.0,0.0,0,32,False
v2xt_0001,reliable,5,123,2,marked_lineage,0,0,0.0,0.0,0.0,0,32,False
v2xt_0001,reliable,5,124,1,marked_lineage,7,7,0.02160191606788825,0.00483271286536111,6.465527502881001,7,28,False
v2xt_0001,reliable,5,124,2,marked_lineage,7,7,0.02160191606788824,0.00483271286536111,6.465527502881001,7,28,False
v2xt_0001,reliable,5,125,1,marked_lineage,1,1,0.0010980062216368925,0.0010980062216368925,1.0,1,16,False
v2xt_0001,reliable,5,125,2,marked_lineage,1,1,0.0010980062216368925,0.0010980062216368925,1.0,1,16,False
v2xt_0001,reliable,5,126,1,marked_lineage,4,4,0.007990915209814108,0.003466344452764828,3.3056486467143147,4,21,False
v2xt_0001,reliable,5,126,2,marked_lineage,4,4,0.007990915209814108,0.003466344452764828,3.3056486467143147,4,21,False
v2xt_0001,reliable,5,127,1,marked_lineage,6,6,0.013621679887879375,0.0031006009669024685,5.58354061733207,6,27,False
v2xt_0001,reliable,5,127,2,marked_lineage,6,6,0.013621679887879375,0.0031006009669024685,5.58354061733207,6,27,False
v2xt_0001,reliable,5,128,1,marked_lineage,9,9,0.023883438382889113,0.0034471325207178064,8.563516915877749,9,33,False
v2xt_0001,reliable,5,128,2,marked_lineage,9,9,0.023883438382889113,0.0034471325207178064,8.563516915877749,9,33,False
v2xt_0001,reliable,5,129,1,marked_lineage,11,11,0.02940478810523665,0.0034462532838699183,10.562754868968861,11,37,False
v2xt_0001,reliable,5,129,2,marked_lineage,11,11,0.02940478810523665,0.0034462532838699183,10.562754868968861,11,37,False
v2xt_0001,reliable,5,130,1,marked_lineage,13,13,0.050757757188855314,0.005320081021152317,12.219201238704935,13,41,False
v2xt_0001,reliable,5,130,2,marked_lineage,13,13,0.050757757188855314,0.005320081021152317,12.219201238704935,13,41,False
v2xt_0001,reliable,5,131,1,marked_lineage,15,15,0.07742056827993801,0.007447863299308649,14.0062875861308,15,46,False
v2xt_0001,reliable,5,131,2,marked_lineage,15,15,0.07742056827993801,0.007447863299308649,14.0062875861308,15,46,False
v2xt_0001,reliable,5,132,1,marked_lineage,18,18,0.09235486274480843,0.007856711210976383,16.4270144385338,18,51,False
v2xt_0001,reliable,5,132,2,marked_lineage,18,18,0.09235486274480843,0.007856711210976383,16.4270144385338,18,51,False
v2xt_0001,reliable,5,133,1,marked_lineage,21,21,0.09926841441577099,0.007466288014679327,18.90810475941015,21,55,False
v2xt_0001,reliable,5,133,2,marked_lineage,21,21,0.09926841441577099,0.007466288014679327,18.90810475941015,21,55,False
v2xt_0001,reliable,5,134,1,marked_lineage,22,22,0.09471315355872942,0.00643942613797374,20.2260880825446,22,53,False
v2xt_0001,reliable,5,134,2,marked_lineage,22,22,0.09471315355872942,0.00643942613797374,20.2260880825446,22,53,False
v2xt_0001,reliable,5,135,1,marked_lineage,27,27,0.21214791068159586,0.13802244361236937,2.3327161522839313,24,56,False
v2xt_0001,reliable,5,135,2,marked_lineage,27,27,0.21214791068159586,0.13802244361236937,2.3327161522839313,24,56,False
v2xt_0001,reliable,5,136,1,marked_lineage,27,27,0.19699563542461554,0.10785389331672747,3.2440907633791625,22,63,False
v2xt_0001,reliable,5,136,2,marked_lineage,27,27,0.19699563542461554,0.10785389331672747,3.2440907633791625,22,63,False
v2xt_0001,reliable,5,137,1,marked_lineage,31,31,0.15440352294962695,0.06319703454724339,5.537018568721283,23,63,False
v2xt_0001,reliable,5,137,2,marked_lineage,31,31,0.15440352294962656,0.06319703454724299,5.537018568721321,23,63,False
v2xt_0001,reliable,5,138,1,marked_lineage,32,32,0.18410917495000534,0.05274783957246868,10.024585637644826,22,65,False
v2xt_0001,reliable,5,138,2,marked_lineage,32,32,0.18410917495000534,0.05274783957246868,10.024585637644826,22,65,False
v2xt_0001,reliable,5,139,1,marked_lineage,31,31,0.1612231091552347,0.04740044520288249,9.520450548758307,18,68,False
v2xt_0001,reliable,5,139,2,marked_lineage,31,31,0.16122310915523397,0.04740044520288185,9.520450548758435,18,68,False
v2xt_0001,reliable,5,140,1,marked_lineage,21,21,0.17707905334323087,0.05569069407880331,8.098936967291502,7,75,False
v2xt_0001,reliable,5,140,2,marked_lineage,21,21,0.17707905334323057,0.055690694078802574,8.098936967291635,7,75,False
v2xt_0001,reliable,5,141,1,marked_lineage,3,3,0.0826466211711547,0.07660966752422992,1.1599941022711728,2,76,False
v2xt_0001,reliable,5,141,2,marked_lineage,3,3,0.0826466211711557,0.07660966752423093,1.1599941022711702,2,76,False
v2xt_0001,reliable,5,142,1,marked_lineage,7,7,0.06760804446182896,0.05507799389730102,1.493131571294162,6,80,False
v2xt_0001,reliable,5,142,2,marked_lineage,7,7,0.06760804446182896,0.05507799389730102,1.493131571294162,6,80,False
v2xt_0001,reliable,5,143,1,marked_lineage,42,42,0.14970502623700774,0.04448028574407824,9.865924154072719,19,83,False
v2xt_0001,reliable,5,143,2,marked_lineage,42,42,0.14970502623700774,0.04448028574407824,9.865924154072719,19,83,False
v2xt_0001,reliable,5,144,1,marked_lineage,42,42,0.20173462406495787,0.039359497691349096,18.343385100348822,18,88,False
v2xt_0001,reliable,5,144,2,marked_lineage,42,42,0.20173462406495735,0.039359497691348555,18.34338510034908,18,88,False
v2xt_0001,reliable,5,145,1,marked_lineage,44,44,0.2328842482667175,0.031090340132258223,27.942383269265893,17,92,False
v2xt_0001,reliable,5,145,2,marked_lineage,44,44,0.23288424826671705,0.031090340132257793,27.94238326926617,17,92,False
v2xt_0001,reliable,5,146,1,marked_lineage,47,47,0.2525387781230842,0.02270562351714461,37.62179135621623,18,99,False
v2xt_0001,reliable,5,146,2,marked_lineage,47,47,0.2525387781230842,0.02270562351714461,37.62179135621623,18,99,False
v2xt_0001,reliable,5,147,1,marked_lineage,49,49,0.2119732200054016,0.01963044167265528,37.37682791967842,17,103,False
v2xt_0001,reliable,5,147,2,marked_lineage,49,49,0.21197322000540084,0.019630441672655007,37.37682791967862,17,103,False
v2xt_0001,reliable,5,148,1,marked_lineage,11,11,0.07712434267355835,0.030772866419427714,5.046659374201701,7,111,False
v2xt_0001,reliable,5,148,2,marked_lineage,11,11,0.07712434267355851,0.030772866419427714,5.046659374201712,7,111,False
v2xt_0001,reliable,5,149,1,marked_lineage,7,7,0.031179747612228054,0.006910707355997949,6.043443455556525,4,114,False
v2xt_0001,reliable,5,149,2,marked_lineage,7,7,0.031179747612228137,0.006910707355997949,6.0434434555565195,4,114,False
v2xt_0001,reliable,5,150,1,marked_lineage,20,20,0.07587902437377067,0.006975971739175258,16.92935619331334,13,123,False
v2xt_0001,reliable,5,150,2,marked_lineage,20,20,0.07587902437377067,0.006975971739175258,16.92935619331334,13,123,False
v2xt_0001,reliable,5,151,1,marked_lineage,30,30,0.11908029768570917,0.00781597316524819,26.412897798463252,22,126,False
v2xt_0001,reliable,5,151,2,marked_lineage,30,30,0.11908029768570917,0.00781597316524819,26.412897798463252,22,126,False
v2xt_0001,reliable,5,152,1,marked_lineage,37,37,0.14650339346300073,0.006819902939937544,34.12288619137124,24,129,False
v2xt_0001,reliable,5,152,2,marked_lineage,37,37,0.14650339346300073,0.006819902939937544,34.12288619137124,24,129,False
v2xt_0001,reliable,5,153,1,marked_lineage,57,57,0.2542450960096907,0.006872400130821207,54.06243157135061,26,131,False
v2xt_0001,reliable,5,153,2,marked_lineage,57,57,0.2542450960096907,0.006872400130821207,54.06243157135061,26,131,False
v2xt_0001,reliable,5,154,1,marked_lineage,68,68,0.2321756495912873,0.006522834612650438,62.67885476646025,26,137,False
v2xt_0001,reliable,5,154,2,marked_lineage,68,68,0.23217564959128745,0.006522834612650438,62.67885476646026,26,137,False
v2xt_0001,reliable,5,155,1,marked_lineage,76,76,0.23347245487640006,0.0063217036501597886,69.18880221738634,27,141,False
v2xt_0001,reliable,5,155,2,marked_lineage,76,76,0.23347245487640006,0.0063217036501597886,69.18880221738634,27,141,False
v2xt_0001,reliable,5,156,1,marked_lineage,77,77,0.28238725933690706,0.005503140363674498,73.86205010601297,25,149,False
v2xt_0001,reliable,5,156,2,marked_lineage,77,77,0.28238725933690706,0.005503140363674498,73.86205010601297,25,149,False
v2xt_0001,reliable,5,157,1,marked_lineage,81,81,0.2626025740244288,0.004660510236099802,76.35499875091146,26,154,False
v2xt_0001,reliable,5,157,2,marked_lineage,81,81,0.2626025740244288,0.004660510236099802,76.35499875091146,26,154,False
v2xt_0001,reliable,5,158,1,marked_lineage,80,80,0.28866257049816446,0.004530042449143951,77.86151012066496,23,124,False
v2xt_0001,reliable,5,158,2,marked_lineage,80,80,0.28866257049816446,0.004530042449143951,77.86151012066496,23,124,False
v2xt_0001,reliable,5,159,1,marked_lineage,85,85,0.2820648565862678,0.0041013985989784875,80.72348354110702,25,130,False
v2xt_0001,reliable,5,159,2,marked_lineage,85,85,0.2820648565862678,0.0041013985989784875,80.72348354110702,25,130,False
v2xt_0001,reliable,5,160,1,marked_lineage,86,86,0.27692103659834283,0.0038126710027940516,81.9120336262743,23,132,False
v2xt_0001,reliable,5,160,2,marked_lineage,86,86,0.27692103659834283,0.0038126710027940516,81.9120336262743,23,132,False
v2xt_0001,reliable,5,161,1,marked_lineage,86,86,0.2962462341828198,0.00397254403125365,83.50195041358856,20,137,False
v2xt_0001,reliable,5,161,2,marked_lineage,86,86,0.2962462341828198,0.00397254403125365,83.50195041358856,20,137,False
v2xt_0001,reliable,5,162,1,marked_lineage,83,83,0.3001616588559076,0.004008516740707989,82.36320730758999,14,126,False
v2xt_0001,reliable,5,162,2,marked_lineage,83,83,0.3001616588559076,0.004008516740707989,82.36320730758999,14,126,False
v2xt_0001,reliable,5,163,1,marked_lineage,94,94,0.2849571742212011,0.003433442318933883,89.5884358861319,22,127,False
v2xt_0001,reliable,5,163,2,marked_lineage,94,94,0.2849571742212011,0.003433442318933883,89.5884358861319,22,127,False
v2xt_0001,reliable,5,164,1,marked_lineage,91,91,0.3025570503253272,0.00360441604292069,88.98445968643443,16,129,False
v2xt_0001,reliable,5,164,2,marked_lineage,91,91,0.3025570503253272,0.00360441604292069,88.98445968643443,16,129,False
v2xt_0001,reliable,5,165,1,marked_lineage,83,83,0.3108159962642933,0.0038900480070283732,82.94138590282095,6,134,False
v2xt_0001,reliable,5,165,2,marked_lineage,83,83,0.3108159962642933,0.0038900480070283732,82.94138590282095,6,134,False
v2xt_0001,reliable,5,166,1,marked_lineage,102,102,0.29822525203985595,0.0034564825284214397,96.81401288065457,23,140,False
v2xt_0001,reliable,5,166,2,marked_lineage,102,102,0.29822525203985595,0.0034564825284214397,96.81401288065457,23,140,False
v2xt_0001,reliable,5,167,1,marked_lineage,103,103,0.3033327532344862,0.0034591149376249535,97.65528468642158,21,142,False
v2xt_0001,reliable,5,167,2,marked_lineage,103,103,0.3033327532344862,0.0034591149376249535,97.65528468642158,21,142,False
v2xt_0001,reliable,5,168,1,marked_lineage,104,104,0.3022614407139389,0.0033126954823841084,99.53619234240799,21,144,False
v2xt_0001,reliable,5,168,2,marked_lineage,104,104,0.3022614407139389,0.0033126954823841084,99.53619234240799,21,144,False
v2xt_0001,reliable,5,169,1,marked_lineage,105,105,0.31416787350072944,0.0033276594392241793,101.24476652099078,20,147,False
v2xt_0001,reliable,5,169,2,marked_lineage,105,105,0.31416787350072944,0.0033276594392241793,101.24476652099078,20,147,False
v2xt_0001,reliable,5,170,1,marked_lineage,106,106,0.3106015925320278,0.00320108570937244,102.89193900167969,19,152,False
v2xt_0001,reliable,5,170,2,marked_lineage,106,106,0.3106015925320278,0.00320108570937244,102.89193900167969,19,152,False
v2xt_0001,reliable,5,171,1,marked_lineage,107,107,0.31478829845280965,0.0031739008479360446,104.38851808949278,18,154,False
v2xt_0001,reliable,5,171,2,marked_lineage,107,107,0.31478829845280965,0.0031739008479360446,104.38851808949278,18,154,False
v2xt_0001,reliable,5,172,1,marked_lineage,105,105,0.3230554893483034,0.0032432463780413855,103.71535976733105,13,147,False
v2xt_0001,reliable,5,172,2,marked_lineage,105,105,0.3230554893483034,0.0032432463780413855,103.71535976733105,13,147,False
v2xt_0001,reliable,5,173,1,marked_lineage,103,103,0.33140076205613367,0.0033163182242557155,102.66104604341261,8,151,False
v2xt_0001,reliable,5,173,2,marked_lineage,103,103,0.33140076205613367,0.0033163182242557155,102.66104604341261,8,151,False
v2xt_0001,reliable,5,174,1,marked_lineage,105,105,0.31250391718145026,0.003088744744924109,103.92998643160608,8,126,False
v2xt_0001,reliable,5,174,2,marked_lineage,105,105,0.31250391718145026,0.003088744744924109,103.92998643160608,8,126,False
v2xt_0001,reliable,5,175,1,marked_lineage,106,102,0.3038010144242866,0.003056988089426154,101.44597385036724,2,122,False
v2xt_0001,reliable,5,175,2,marked_lineage,106,102,0.3038010144242866,0.003056988089426154,101.44597385036724,2,122,False
v2xt_0001,reliable,5,176,1,marked_lineage,101,100,0.29602532132389764,0.0029950506057099323,99.99115824818853,0,118,False
v2xt_0001,reliable,5,176,2,marked_lineage,101,100,0.29602532132389764,0.0029950506057099323,99.99115824818853,0,118,False
v2xt_0001,reliable,5,177,1,marked_lineage,102,101,0.3028693137737842,0.0030279848594500836,100.89853626841978,1,122,False
v2xt_0001,reliable,5,177,2,marked_lineage,102,101,0.3028693137737842,0.0030279848594500836,100.89853626841978,1,122,False
v2xt_0001,reliable,5,178,1,marked_lineage,102,102,0.30683338509867764,0.003046762175364641,101.51934457429802,2,121,False
v2xt_0001,reliable,5,178,2,marked_lineage,102,102,0.30683338509867764,0.003046762175364641,101.51934457429802,2,121,False
v2xt_0001,reliable,5,179,1,marked_lineage,103,103,0.2938127859754026,0.0029016015184685426,102.10668962107502,3,123,False
v2xt_0001,reliable,5,179,2,marked_lineage,103,103,0.2938127859754026,0.0029016015184685426,102.10668962107502,3,123,False
v2xt_0001,reliable,5,180,1,marked_lineage,103,103,0.3082926699467928,0.003040102687561206,102.1896699759999,3,124,False
v2xt_0001,reliable,5,180,2,marked_lineage,103,103,0.3082926699467928,0.003040102687561206,102.1896699759999,3,124,False
v2xt_0001,reliable,5,181,1,marked_lineage,104,104,0.3155099566148287,0.003097830093320723,102.85631266088767,4,127,False
v2xt_0001,reliable,5,181,2,marked_lineage,104,104,0.3155099566148287,0.003097830093320723,102.85631266088767,4,127,False
v2xt_0001,reliable,5,182,1,marked_lineage,105,105,0.3125641160352282,0.0030547435591113717,103.55771761018923,5,127,False
v2xt_0001,reliable,5,182,2,marked_lineage,105,105,0.3125641160352282,0.0030547435591113717,103.55771761018923,5,127,False
v2xt_0001,reliable,5,183,1,marked_lineage,103,103,0.32680371616370313,0.003220491557899748,102.41809395286447,3,130,False
v2xt_0001,reliable,5,183,2,marked_lineage,103,103,0.32680371616370313,0.003220491557899748,102.41809395286447,3,130,False
v2xt_0001,reliable,5,184,1,marked_lineage,107,107,0.31151045596221155,0.003006819456003787,105.2424104754286,7,133,False
v2xt_0001,reliable,5,184,2,marked_lineage,107,107,0.31151045596221155,0.003006819456003787,105.2424104754286,7,133,False
v2xt_0001,reliable,5,185,1,marked_lineage,107,107,0.309365473423783,0.0029907191774123606,105.03893663879005,7,127,False
v2xt_0001,reliable,5,185,2,marked_lineage,107,107,0.309365473423783,0.0029907191774123606,105.03893663879005,7,127,False
v2xt_0001,reliable,5,186,1,marked_lineage,107,106,0.31591104308384904,0.0030563267202537996,104.67865290466895,6,129,False
v2xt_0001,reliable,5,186,2,marked_lineage,107,106,0.31591104308384904,0.0030563267202537996,104.67865290466895,6,129,False
v2xt_0001,reliable,5,187,1,marked_lineage,106,105,0.35310477606391677,0.0034450332573274347,103.86406726296636,4,127,False
v2xt_0001,reliable,5,187,2,marked_lineage,106,105,0.35310477606391655,0.0034450332573274347,103.86406726296634,4,127,False
v2xt_0001,reliable,5,188,1,marked_lineage,106,106,0.834250998926994,0.008123723034654874,103.97121487142516,5,127,False
v2xt_0001,reliable,5,188,2,marked_lineage,106,106,0.8342509989269945,0.008123723034654761,103.97121487142516,5,127,False
v2xt_0001,reliable,5,189,1,marked_lineage,103,102,0.33807386292147723,0.003337849529907772,101.77626571702702,0,124,False
v2xt_0001,reliable,5,189,2,marked_lineage,103,102,0.338073862921477,0.003337849529907819,101.776265717027,0,124,False
v2xt_0001,reliable,5,190,1,marked_lineage,104,103,0.20543463697320616,0.002681547858777125,102.62008210837008,2,129,False
v2xt_0001,reliable,5,190,2,marked_lineage,104,103,0.20543463697320624,0.002681547858777125,102.62008210837008,2,129,False
v2xt_0001,reliable,5,191,1,marked_lineage,104,104,0.2930704809777789,0.0038172573835158303,103.30911054448129,3,131,False
v2xt_0001,reliable,5,191,2,marked_lineage,104,104,0.2930704809777789,0.0038172573835158303,103.30911054448129,3,131,False
v2xt_0001,reliable,5,192,1,marked_lineage,105,105,0.30987614725232093,0.003641399345946551,103.94687212314712,4,130,False
v2xt_0001,reliable,5,192,2,marked_lineage,105,105,0.30987614725232093,0.003641399345946551,103.94687212314712,4,130,False
v2xt_0001,reliable,5,193,1,marked_lineage,104,101,0.2523183621815602,0.002869541102065893,100.97768845718701,0,125,False
v2xt_0001,reliable,5,193,2,marked_lineage,104,101,0.25231836218155995,0.002869541102065893,100.97768845718697,0,125,False
v2xt_0001,reliable,5,194,1,marked_lineage,101,101,0.3343880104154418,0.0035346746761894345,100.99538064317679,0,129,False
v2xt_0001,reliable,5,194,2,marked_lineage,101,101,0.3343880104154418,0.0035346746761894345,100.99538064317679,0,129,False
v2xt_0001,reliable,5,195,1,marked_lineage,106,106,0.3008735546329025,0.0030698621200721393,104.8601315279559,5,126,False
v2xt_0001,reliable,5,195,2,marked_lineage,106,106,0.3008735546329025,0.0030698621200721393,104.8601315279559,5,126,False
