state,source_1,source_2,kla,mil
-4.66,0.10058636842769056,7.238780613853998e-14,7.681171117250455e-06,0.05029318421388147
-4.65,0.10226492456397797,7.814670251769997e-14,8.047182456492295e-06,0.05113246228202806
-4.640000000000001,0.1039610953287641,8.435531866410499e-14,8.429791383228743e-06,0.051980547664424226
-4.63,0.10567483084876363,9.104809302619516e-14,8.829708704374098e-06,0.05283741542442734
-4.62,0.1074060751134838,9.826204726503836e-14,9.247673670005617e-06,0.05370303755679103
-4.609999999999999,0.1091547658966475,1.0603697581256663e-13,9.684455020051471e-06,0.05457738294837677
-4.6,0.11092083467945564,1.144156490180137e-13,1.014085206548676e-05,0.05546041733978503
-4.59,0.1127042065757706,1.23444030832503e-13,1.0617695805008393e-05,0.05635210328794702
-4.58,0.11450480025929236,1.3317151204632707e-13,1.111585007817779e-05,0.05725240012971276
-4.57,0.11632252789280703,1.436511601624092e-13,1.1636212756042669e-05,0.05816126394647534
-4.5600000000000005,0.11815729505958221,1.5493998706285977e-13,1.2179716970268657e-05,0.05907864752986858
-4.55,0.12000900069698565,1.6709923570383756e-13,1.2747332381833467e-05,0.06000450034857638
-4.54,0.12187753703240178,1.8019468715734696e-13,1.334006649035584e-05,0.060938768516290986
-4.529999999999999,0.12376278952152325,1.9429698940750984e-13,1.3958965985154821e-05,0.06188139476085878
-4.52,0.12566463678908824,2.094820094035369e-13,1.4605118139152942e-05,0.06283231839464885
-4.51,0.12758295057214192,2.2583120997255974e-13,1.527965224676162e-05,0.06379147528618387
-4.5,0.12951759566589174,2.43432053302901e-13,1.5983741106905478e-05,0.0647587978330676
-4.49,0.13146842987223098,2.6237843282287953e-13,1.671860255236507e-05,0.06573421493624668
-4.48,0.13343530395100223,2.8277113542208157e-13,1.748550102663914e-05,0.0667176519756425
-4.47,0.13541806157407132,3.047183360918506e-13,1.828574920954738e-05,0.06770903078718803
-4.46,0.13741653928228179,3.283361271998874e-13,1.9120709692817737e-05,0.06870826964130507
-4.449999999999999,0.13943056644536045,3.537490847609906e-13,1.9991796706922862e-05,0.0697152832228571
-4.4399999999999995,0.14145996522483892,3.810908742224296e-13,2.090047790045048e-05,0.07072998261261
-4.43,0.14350455054006248,4.1050489844918107e-13,2.184827617331647e-05,0.07175227527023649
-4.42,0.1455641300373476,4.421449907714257e-13,2.283677156514692e-05,0.07278206501889488
-4.41,0.1476385040623557,4.761761561454405e-13,2.38676032001796e-05,0.07381925203141594
-4.4,0.1497274656357448,5.127753636796663e-13,2.4942471290053535e-05,0.07486373281812879
-4.390000000000001,0.15183080043216157,5.521323939911872e-13,2.6063139195878254e-05,0.07591540021635686
-4.38,0.15394828676263372,5.944507450849649e-13,2.723143555099261e-05,0.07697414338161408
-4.37,0.15607969556042084,6.399486006895539e-13,2.8449256445844308e-05,0.0780398477805304
-4.359999999999999,0.1582247903703832,6.888598652398764e-13,2.9718567676442307e-05,0.07911239518553603
-4.35,0.16038332734191968,7.414352699704362e-13,3.1041407057850266e-05,0.08019166367133056
-4.34,0.16255505522553418,7.979435548728188e-13,3.241988680421378e-05,0.08127752761316606
-4.33,0.1647397153730768,8.586727315794461e-13,3.385619597682789e-05,0.08236985768696774
-4.32,0.16693704174171375,9.239314325636603e-13,3.5352603001773097e-05,0.08346852087131884
-4.3100000000000005,0.1691467609016723,9.940503523944276e-13,3.6911458258666067e-05,0.08457338045133317
-4.3,0.1713685920478074,1.069383787154164e-12,3.853519674208713e-05,0.0856842960244384
-4.29,0.173602247015033,1.1503112785213871e-12,4.022634079726497e-05,0.08680112350809165
-4.279999999999999,0.17584743029766253,1.2372393694378038e-12,4.198750293161747e-05,0.08792371514944988
-4.27,0.1781038390726937,1.3306034787228322e-12,4.382138870375812e-05,0.08905191953701215
-4.26,0.18037116322708038,1.4308699024702068e-12,4.5730799691601314e-05,0.09018558161425563
-4.25,0.18264908538902191,1.538537950561275e-12,4.771863654120495e-05,0.09132454269528023
-4.24,0.18493728096330525,1.6541422271611032e-12,4.978790209801209e-05,0.0924686404824797
-4.23,0.18723541817072945,1.7782550646274951e-12,5.1941704622159776e-05,0.09361770908625384
-4.22,0.1895431580916403,1.911489120861645e-12,5.4183261089540144e-05,0.0947715790467759
-4.21,0.1918601547135994,2.054500150764453e-12,5.651590058030741e-05,0.09593007735782695
-4.199999999999999,0.19418605498321312,2.207989963137155e-12,5.894306775654006e-05,0.09709302749271055
-4.1899999999999995,0.19652049886213666,2.3727095750799102e-12,6.146832643076943e-05,0.09826024943225468
-4.18,0.19886311938727597,2.549462576701607e-12,6.40953632271061e-05,0.09943155969491271
-4.17,0.2012135427351974,2.7391087197588654e-12,6.682799133669061e-05,0.10060677136896826
-4.16,0.2035713882907594,2.942567744696703e-12,6.967015436921434e-05,0.10178569414685099
-4.15,0.20593626871997467,3.160823461469064e-12,7.262593030225234e-05,0.10296813436156775
-4.140000000000001,0.20830779004710823,3.3949281004777175e-12,7.569953553016094e-05,0.10415389502525157
-4.13,0.21068555173601533,3.646006950986782e-12,7.889532901429309e-05,0.10534277586983067
-4.12,0.21306914677571784,3.915263305449517e-12,8.2217816536286e-05,0.10653457338981655
-4.109999999999999,0.21545816177021987,4.203983729328864e-12,8.567165505618216e-05,0.10772908088721192
-4.1,0.21785217703255064,4.513543677205518e-12,8.926165717713293e-05,0.1089260885185321
-4.09,0.22025076668303337,4.845413477253942e-12,9.299279571844591e-05,0.11012538334393938
-4.08,0.22265349875176116,5.2011647075271714e-12,9.687020839871927e-05,0.11132674937848117
-4.07,0.22505993528526957,5.582476988936081e-12,0.00010089920263081443,0.11252996764542603
-4.0600000000000005,0.22746963245738577,5.991145221335947e-12,0.00010508526043040012,0.11373481623168846
-4.05,0.2298821406842331,6.4290872907536455e-12,0.00010943404343980055,0.11494107034533109
