cohort,sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
seen_transfer,0023,intermittent,marked_er,120,3.7949484543995955,13.929548437325078,20.40343285849354,182.4,25.5,2.3208333333333333,3776224,2730400,5273600,19.696172458333333
seen_transfer,0023,intermittent,marked_asymmetric,120,3.742952492704613,13.464740718769322,22.536147053047298,181.8,15.3,2.4291666666666667,3898552,2829736,5634048,14.162601375
seen_transfer,0023,intermittent,marked_gaussian_evidence_no_curvature,120,3.614508009862578,12.881193773426967,18.381318457191252,169.2,14.1,2.279166666666667,6541504,4662560,7862272,21.014093333333335
seen_transfer,0023,intermittent,marked_gaussian_evidence,120,3.625359852126308,13.150965989748782,18.412411898233096,168.6,20.7,2.1958333333333333,6563328,4667136,7813120,17.921687375
seen_transfer,0024,reliable,marked_lineage,168,1.6430412830118928,3.489740877827847,2.688604821576676,21.857142857142858,0.0,0.30357142857142855,1352768,1352768,5548032,12.6865105
seen_transfer,0024,reliable,marked_er,168,1.529200237219109,3.2835581781092356,2.756494027417926,19.285714285714285,0.0,0.26785714285714285,1350272,1350272,5548032,11.613274125
seen_transfer,0024,reliable,marked_asymmetric,168,1.5381870160985431,3.305374542120243,2.7157154793684084,19.285714285714285,0.42857142857142855,0.27380952380952384,1457736,1457736,5548032,7.083703875
seen_transfer,0024,reliable,marked_gaussian_evidence_no_curvature,168,1.5231464785860818,3.273381661436469,2.714091395402362,18.857142857142858,0.42857142857142855,0.26785714285714285,2197728,2197728,5548032,7.852791416666666
seen_transfer,0024,reliable,marked_gaussian_evidence,168,1.5406875157759738,3.308182518111672,2.6847969274515644,19.285714285714285,0.42857142857142855,0.27380952380952384,2206880,2206880,5548032,11.765855208333333
seen_transfer,0024,intermittent,marked_lineage,168,1.6814573234338075,3.5849812475197007,3.29306710824299,22.071428571428573,0.42857142857142855,0.30654761904761907,1343200,894432,5548032,8.503104708333334
seen_transfer,0024,intermittent,marked_er,168,1.6602680908400604,3.5829241178963556,3.3385378314538885,20.785714285714285,1.7142857142857142,0.29464285714285715,1354224,902336,5548032,6.415953375
seen_transfer,0024,intermittent,marked_asymmetric,168,1.6538159248383713,3.553377888996097,3.317332198285676,21.214285714285715,0.8571428571428571,0.3005952380952381,1478848,982384,5548032,4.8676553333333334
seen_transfer,0024,intermittent,marked_gaussian_evidence_no_curvature,168,1.6876563323576808,3.6160315675177217,3.309992129171772,21.214285714285715,1.5,0.30952380952380953,2230464,1479936,5548032,4.868173791666667
seen_transfer,0024,intermittent,marked_gaussian_evidence,168,1.665518036442392,3.573334843631779,3.299994443881984,21.214285714285715,1.0714285714285714,0.30357142857142855,2241024,1489792,5548032,5.144879166666667
seen_transfer,0026,reliable,marked_lineage,135,4.448410336918801,8.569771634171614,1.5537478350817775,31.466666666666665,70.4,0.9111111111111111,1409728,1409728,4458240,7.981643083333333
seen_transfer,0026,reliable,marked_er,135,5.136358098099189,9.85556280220121,1.5536942776446765,31.466666666666665,91.73333333333333,1.1777777777777778,1170528,1170528,4458240,6.813645041666667
seen_transfer,0026,reliable,marked_asymmetric,135,4.432596437850851,8.576207441707405,1.5366126317056104,32.0,69.33333333333333,0.8592592592592593,1429872,1429872,4458240,5.098954375
seen_transfer,0026,reliable,marked_gaussian_evidence_no_curvature,135,4.534264293673606,8.72926491839942,1.4739256447774811,31.466666666666665,71.46666666666667,0.9111111111111111,2110080,2110080,4458240,5.6971485
seen_transfer,0026,reliable,marked_gaussian_evidence,135,4.451848499736678,8.567409808606879,1.4961618665102496,31.466666666666665,68.8,0.8740740740740741,1984768,1984768,4458240,8.307895708333334
seen_transfer,0026,intermittent,marked_lineage,135,4.857536493673129,9.300823128149545,2.2920063361163425,32.53333333333333,78.13333333333334,0.9962962962962963,1371872,1022048,4458240,9.531325583333333
seen_transfer,0026,intermittent,marked_er,135,5.4201533417942285,10.305775301454394,2.2920109308409566,32.53333333333333,93.86666666666666,1.2148148148148148,1154096,848368,4458240,8.536121625
seen_transfer,0026,intermittent,marked_asymmetric,135,4.490793926261135,8.74391183234189,2.2561452534282602,33.06666666666667,72.8,0.9222222222222223,1278144,939280,4458240,3.6847879166666666
seen_transfer,0026,intermittent,marked_gaussian_evidence_no_curvature,135,4.600864698166689,8.948214622125287,2.4014196672938315,32.53333333333333,77.6,0.9962962962962963,2060448,1504640,4458240,4.518809125
seen_transfer,0026,intermittent,marked_gaussian_evidence,135,4.643178438553439,9.02550403068078,2.401423310874708,32.53333333333333,78.66666666666667,1.011111111111111,1855584,1371936,4458240,4.585388083333333
seen_transfer,0027,reliable,marked_lineage,143,5.535010888822236,15.14301341605497,11.380464970223441,152.55944055944056,86.0979020979021,1.4125874125874125,3398928,3398928,4787968,18.225439375
seen_transfer,0027,reliable,marked_er,143,5.538407044279432,15.386100496446256,13.91013541491249,141.98601398601397,99.6923076923077,1.3286713286713288,3134976,3134976,4755200,23.241530916666665
seen_transfer,0027,reliable,marked_asymmetric,143,5.2922302699421175,14.37594855932415,12.258779227535335,140.979020979021,73.00699300699301,1.2657342657342658,2971096,2971096,4722432,10.542384791666667
seen_transfer,0027,reliable,marked_gaussian_evidence_no_curvature,143,5.213313263831056,14.19413584160748,12.887698020449289,130.9090909090909,75.02097902097903,1.1958041958041958,4578816,4578816,7540480,16.663276416666665
seen_transfer,0027,reliable,marked_gaussian_evidence,143,5.09276192169095,14.014608826964297,14.961981312297691,121.84615384615384,76.02797202797203,1.055944055944056,4572832,4572832,7671552,21.938283541666667
seen_transfer,0027,intermittent,marked_lineage,143,5.822145477295078,15.834195380163374,13.925209342250744,165.9020979020979,88.36363636363636,1.5174825174825175,3478592,2457648,5279488,17.570740333333333
seen_transfer,0027,intermittent,marked_er,143,5.746245542413055,15.83507680668973,14.188344631036617,151.8041958041958,100.6993006993007,1.465034965034965,2880592,2033536,4722432,16.717878875
seen_transfer,0027,intermittent,marked_asymmetric,143,5.63830443049915,15.24672758521888,13.697299992151018,154.5734265734266,81.56643356643356,1.4965034965034965,3074336,2154688,4738816,8.516693625
seen_transfer,0027,intermittent,marked_gaussian_evidence_no_curvature,143,5.53902091986229,15.134435129895587,13.504571340574785,148.02797202797203,84.08391608391608,1.3636363636363635,4310240,3007168,6573824,8.483341458333333
seen_transfer,0027,intermittent,marked_gaussian_evidence,143,5.456823593154111,15.006845907262191,19.877778183962796,136.6993006993007,85.84615384615384,1.2517482517482517,4895616,3429216,7442176,9.738080333333333
seen_transfer,0028,reliable,marked_lineage,149,3.266677064613993,7.265602552393815,3.6618754473450186,49.77181208053691,25.610738255033556,0.738255033557047,2061248,2061248,4920576,12.8531265
seen_transfer,0028,reliable,marked_er,149,3.3034690978607117,7.458246054257592,3.796260644114479,46.38926174496644,30.926174496644297,0.6845637583892618,1892352,1892352,4920576,10.889350541666667
seen_transfer,0028,reliable,marked_asymmetric,149,3.168952119166374,7.078020367167687,3.1081708730036968,41.07382550335571,28.51006711409396,0.6577181208053692,2147648,2147648,4920576,7.330549333333333
seen_transfer,0028,reliable,marked_gaussian_evidence_no_curvature,149,2.9958985150795767,6.636680224043679,2.504523377766089,35.2751677852349,28.51006711409396,0.6442953020134228,3402464,3402464,4920576,11.334900041666666
seen_transfer,0028,reliable,marked_gaussian_evidence,149,2.9803784744594073,6.649453510370746,2.3659256601415257,32.85906040268456,31.409395973154364,0.6241610738255033,3412672,3412672,4920576,14.47563975
seen_transfer,0028,intermittent,marked_lineage,149,3.3191774960779883,7.508089683243289,3.7422394811042174,54.12080536912752,26.093959731543624,0.697986577181208,2109504,1589296,4920576,10.700652875
seen_transfer,0028,intermittent,marked_er,149,3.376248747323203,7.739610910464896,4.1586153848954375,52.18791946308725,30.926174496644297,0.6845637583892618,1933536,1459296,4920576,9.076878833333334
seen_transfer,0028,intermittent,marked_asymmetric,149,3.3449501660819236,7.563632572446854,3.6304543093115806,47.11409395973154,30.44295302013423,0.6879194630872483,2192888,1638464,4920576,5.977560166666667
seen_transfer,0028,intermittent,marked_gaussian_evidence_no_curvature,149,3.1679420287788753,7.112937729943754,3.9753168172576068,40.83221476510067,29.959731543624162,0.6677852348993288,3328544,2504128,4920576,7.033815958333333
seen_transfer,0028,intermittent,marked_gaussian_evidence,149,3.163134957241484,7.107627977192467,3.0463335091044876,39.14093959731544,32.13422818791946,0.6610738255033557,3378528,2549536,4920576,7.4535285
seen_transfer,0029,reliable,marked_lineage,165,5.236919030850854,14.134023888219692,15.00871519006185,158.83636363636364,34.472727272727276,1.9212121212121211,3175488,3175488,5563648,22.529913083333334
seen_transfer,0029,reliable,marked_er,165,5.1343226889156615,13.973459006619974,13.75008367206238,152.72727272727272,37.527272727272724,1.8181818181818181,3206480,3206480,5448960,19.046843875
seen_transfer,0029,reliable,marked_asymmetric,165,4.943599225704433,13.37504938983824,12.822067507235271,141.8181818181818,34.90909090909091,1.7272727272727273,3669432,3669432,5448960,14.3173105
seen_transfer,0029,reliable,marked_gaussian_evidence_no_curvature,165,4.80189097662792,13.176316335277395,13.041504496840428,134.83636363636364,37.527272727272724,1.606060606060606,5271552,5271552,8135936,14.079759375
seen_transfer,0029,reliable,marked_gaussian_evidence,165,4.627110258239369,12.786469603713229,13.687933385253132,126.98181818181818,37.96363636363636,1.5151515151515151,5277184,5277184,8070400,17.662738208333334
seen_transfer,0029,intermittent,marked_lineage,165,5.3286762100331435,14.403762107586337,12.417133914014277,168.0,36.43636363636364,2.0090909090909093,3078352,2228336,5448960,17.350346541666667
seen_transfer,0029,intermittent,marked_er,165,5.314791416068149,14.401770328135937,13.411928608860922,165.8181818181818,37.30909090909091,1.990909090909091,3044656,2191520,5448960,12.939746916666667
seen_transfer,0029,intermittent,marked_asymmetric,165,5.164214365535948,13.981887165614872,13.544644967546512,155.56363636363636,36.21818181818182,1.887878787878788,3310296,2372296,5448960,6.932836666666667
seen_transfer,0029,intermittent,marked_gaussian_evidence_no_curvature,165,5.141111928614973,14.02752301431823,12.178310822587365,155.78181818181818,38.836363636363636,1.8666666666666667,5312736,3819680,7890176,7.645956666666667
seen_transfer,0029,intermittent,marked_gaussian_evidence,165,5.031005060163097,13.819792391717234,11.96430707409618,151.2,40.14545454545455,1.7969696969696969,5699936,4101280,8103168,13.495491
seen_transfer,0031,reliable,marked_lineage,108,2.6778752455061947,5.2515632954919225,2.1712638489819587,10.0,32.666666666666664,0.5555555555555556,848272,848272,3566592,6.537935041666667
seen_transfer,0031,reliable,marked_er,108,2.677893936161713,5.2516050484944214,2.171360146391044,10.0,32.666666666666664,0.5555555555555556,850560,850560,3566592,6.679161125
seen_transfer,0031,reliable,marked_asymmetric,108,2.551165635770277,5.050063805427528,2.1821624025626587,9.333333333333334,31.333333333333332,0.5092592592592593,892224,892224,3566592,3.974821208333333
seen_transfer,0031,reliable,marked_gaussian_evidence_no_curvature,108,2.589283820438389,5.092254148595652,2.215120120317881,8.666666666666666,32.0,0.5277777777777778,1345216,1345216,3566592,3.9715637916666666
seen_transfer,0031,reliable,marked_gaussian_evidence,108,2.603157747768478,5.124311763133731,2.211395001293621,8.666666666666666,32.666666666666664,0.5370370370370371,1349440,1349440,3566592,6.453408875
seen_transfer,0031,intermittent,marked_lineage,108,2.9747020198433898,5.681826546052207,2.1431607883959827,17.0,31.0,0.6481481481481481,942080,736960,3566592,5.730291
seen_transfer,0031,intermittent,marked_er,108,2.9747225533771906,5.681872433305194,2.143267245336506,17.0,31.0,0.6481481481481481,943328,741952,3566592,5.682428
seen_transfer,0031,intermittent,marked_asymmetric,108,2.8479874450260647,5.447899144024842,2.1539501170569535,16.333333333333332,29.0,0.6111111111111112,991984,777776,3566592,3.808259458333333
seen_transfer,0031,intermittent,marked_gaussian_evidence_no_curvature,108,2.8666619951989674,5.507902516156026,2.1951183694218352,16.333333333333332,29.666666666666668,0.6111111111111112,1496928,1173856,3566592,3.398692625
seen_transfer,0031,intermittent,marked_gaussian_evidence,108,2.9076602288296516,5.576886533389434,2.1933382620446866,16.333333333333332,30.333333333333332,0.6203703703703703,1501152,1178080,3566592,3.35009775
seen_transfer,0001,reliable,marked_gaussian_evidence_guarded_scalar,405,3.7697330919637837,4.946065498873661,0.7758371522523457,1.6,43.2,0.6172839506172839,4730048,4730048,13374720,24.281421291666668
seen_transfer,0001,intermittent,marked_gaussian_evidence_guarded_scalar,405,4.238564725828149,5.872947036154152,3.782856276310625,3.8222222222222224,57.06666666666667,0.7790123456790123,4585728,3177376,13374720,18.987301
seen_transfer,0002,reliable,marked_gaussian_evidence_guarded_scalar,157,1.9294402660700851,2.609221910578403,0.5947115385185243,5.961783439490445,13.299363057324841,0.25477707006369427,1256480,1256480,5184768,12.27247275
seen_transfer,0002,intermittent,marked_gaussian_evidence_guarded_scalar,157,2.0944081806971053,2.8519545684383227,0.699660340165271,5.732484076433121,16.96815286624204,0.2961783439490446,1071680,782720,5184768,3.871416583333333
seen_transfer,0003,reliable,marked_gaussian_evidence_guarded_scalar,1244,1.5223304444493584,2.2656115650148028,0.9707263939034079,6.771704180064309,9.260450160771704,0.21141479099678456,14786528,14786528,41081856,101.72556741666666
seen_transfer,0003,intermittent,marked_gaussian_evidence_guarded_scalar,1244,1.9115745636662773,2.7836868831471504,1.3710330828870196,12.241157556270096,9.0,0.2829581993569132,15501440,10428032,41081856,71.76202233333333
seen_transfer,0004,reliable,marked_gaussian_evidence_guarded_scalar,133,3.733127725106177,4.182986278952472,1.2381699588836044,29.774436090225564,7.578947368421052,0.3233082706766917,562208,562208,4392192,5.955044333333333
seen_transfer,0004,intermittent,marked_gaussian_evidence_guarded_scalar,133,3.0100967906856284,3.649070812378417,1.227568754348172,25.984962406015036,6.496240601503759,0.2706766917293233,487936,394080,4392192,3.165685916666667
seen_transfer,0006,reliable,marked_gaussian_evidence_guarded_scalar,122,0.5953747016764852,0.9807233833014833,0.5584397834753181,2.9508196721311477,0.0,0.040983606557377046,597408,597408,4028928,8.608407791666666
seen_transfer,0006,intermittent,marked_gaussian_evidence_guarded_scalar,122,0.600254129288863,0.9893963796904124,0.5798799035329667,2.9508196721311477,0.0,0.040983606557377046,596352,466752,4028928,4.748468458333333
seen_transfer,0007,reliable,marked_gaussian_evidence_guarded_scalar,148,2.7740044314666785,2.478554247912452,2.983284468839419,9.243243243243244,5.837837837837838,0.18243243243243243,790912,790912,4887552,11.378586958333333
seen_transfer,0007,intermittent,marked_gaussian_evidence_guarded_scalar,148,4.472384220118768,4.207857805516047,0.9237569079557304,15.08108108108108,22.135135135135137,0.40878378378378377,1020064,666240,4887552,8.167603541666667
seen_transfer,0008,reliable,marked_gaussian_evidence_guarded_scalar,410,5.354878066483733,14.422576579410846,20.435828593326747,83.41463414634147,134.69268292682926,1.8146341463414635,28263680,28263680,36362752,234.56468491666666
seen_transfer,0008,intermittent,marked_gaussian_evidence_guarded_scalar,410,5.822099620871372,15.605014047117189,18.954741875861053,90.08780487804879,161.38536585365853,2.2463414634146344,32448608,21701216,40622592,376.72159204166667
seen_transfer,0009,reliable,marked_gaussian_evidence_guarded_scalar,315,6.804104212423584,19.897269235282565,33.486703105157325,362.2857142857143,29.942857142857143,4.6158730158730155,15461344,15461344,21183232,86.215518125
seen_transfer,0009,intermittent,marked_gaussian_evidence_guarded_scalar,315,7.0107517755466295,20.561749919658816,32.83828133682074,384.0,36.91428571428571,4.82063492063492,15260352,11499008,20429568,98.42796770833333
seen_transfer,0011,reliable,marked_gaussian_evidence_guarded_scalar,107,2.98898763692925,6.929047298158585,6.08219946348068,53.83177570093458,13.457943925233645,0.7476635514018691,2156160,2156160,3877632,16.959227625
seen_transfer,0011,intermittent,marked_gaussian_evidence_guarded_scalar,107,3.500481241661205,7.977605910702706,6.680886707735777,68.97196261682242,15.476635514018692,0.9766355140186916,2275488,1695744,3828480,11.270615416666667
seen_transfer,0012,reliable,marked_gaussian_evidence_guarded_scalar,124,5.440084854794329,14.594989392003146,15.059164895448083,149.80645161290323,60.96774193548387,1.5564516129032258,5540672,5540672,7748608,35.325629291666665
seen_transfer,0012,intermittent,marked_gaussian_evidence_guarded_scalar,124,5.333784234993523,14.59417699822064,18.660342693882196,140.80645161290323,67.06451612903226,1.4516129032258065,4821536,3544768,6831104,24.155041166666667
seen_transfer,0013,reliable,marked_gaussian_evidence_guarded_scalar,89,2.7508011221355484,5.562208096330369,1.7398168416774862,38.831460674157306,16.98876404494382,0.6404494382022472,1414048,1414048,2939136,11.15703875
seen_transfer,0013,intermittent,marked_gaussian_evidence_guarded_scalar,89,3.0523870819855397,6.113302450295304,2.3269448917698945,40.04494382022472,20.629213483146067,0.7191011235955056,1380960,999104,2939136,6.930060708333333
seen_transfer,0014,reliable,marked_gaussian_evidence_guarded_scalar,80,5.410637687244713,16.779636621046564,10.904889294887811,276.3,1.8,3.8125,4627936,4627936,5640192,161.849250125
seen_transfer,0014,intermittent,marked_gaussian_evidence_guarded_scalar,80,5.180441319767857,16.089512607248807,12.21818626604637,253.35,2.7,3.48125,2811264,1958304,3985408,37.16744391666667
seen_transfer,0016,reliable,marked_gaussian_evidence_guarded_scalar,293,3.2330354183858496,10.48483405052633,4.8949108438693285,51.11262798634812,76.17747440273038,1.1467576791808873,14576064,14576064,19440896,115.06176329166667
seen_transfer,0016,intermittent,marked_gaussian_evidence_guarded_scalar,293,3.8504139425085357,12.35546002983209,6.854557271952251,99.89078498293516,79.24914675767918,1.7474402730375427,15300480,10988000,20292864,150.365287625
seen_transfer,0017,reliable,marked_gaussian_evidence_guarded_scalar,111,3.8646963389102242,8.798011225350017,1.0082739736793693,46.7027027027027,50.5945945945946,0.972972972972973,2175424,2175424,3780352,21.041744958333332
seen_transfer,0017,intermittent,marked_gaussian_evidence_guarded_scalar,111,4.05416504446938,9.320130111796466,8.409305699880628,48.32432432432432,57.08108108108108,0.9774774774774775,2321504,1563040,3731200,17.165240416666666
seen_transfer,0018,reliable,marked_gaussian_evidence_guarded_scalar,183,2.505348069095405,5.558622283766962,3.175824731993776,26.360655737704917,18.885245901639344,0.5409836065573771,3558816,3558816,6223616,41.647577166666665
seen_transfer,0018,intermittent,marked_gaussian_evidence_guarded_scalar,183,2.481955948824463,5.475680217738756,2.472801707430775,27.540983606557376,19.081967213114755,0.5765027322404371,3554944,2480096,6223616,27.235111041666666
seen_transfer,0019,reliable,marked_gaussian_evidence_guarded_scalar,177,2.554508108684645,7.9648701653213,3.38687450329942,43.11864406779661,51.66101694915254,0.7288135593220338,5748224,5748224,8810752,50.58760025
seen_transfer,0019,intermittent,marked_gaussian_evidence_guarded_scalar,177,3.146900673541282,9.471095791969733,6.956529194802337,54.30508474576271,63.05084745762712,1.0141242937853108,5796800,4304704,8859904,40.77006454166666
seen_transfer,0021,reliable,marked_gaussian_evidence_guarded_scalar,286,3.946024775330004,7.561375773017448,6.813374113781376,38.51748251748252,35.74825174825175,0.7027972027972028,6049120,6049120,9543168,50.49828816666667
seen_transfer,0021,intermittent,marked_gaussian_evidence_guarded_scalar,286,4.678010156219332,9.032463171818156,8.364239338615599,54.62937062937063,47.45454545454545,1.0017482517482517,6225120,4569408,9674240,45.115802458333334
seen_transfer,0022,reliable,marked_gaussian_evidence_guarded_scalar,229,3.1975571864813426,12.860405117021957,11.088043153863092,127.02183406113537,63.82532751091703,1.4279475982532752,13546240,13546240,17114368,123.690642125
seen_transfer,0022,intermittent,marked_gaussian_evidence_guarded_scalar,229,3.509275935542029,14.302546860218257,35.69638133509424,154.06113537117903,68.06986899563319,1.7183406113537119,13384320,9341920,17327360,109.71523208333333
seen_transfer,0023,reliable,marked_gaussian_evidence_guarded_scalar,120,3.5880930298814158,13.064662611957155,19.710955608036183,168.6,14.4,2.191666666666667,5901568,5901568,7944192,47.749227125
seen_transfer,0023,intermittent,marked_gaussian_evidence_guarded_scalar,120,3.730748477240729,13.624384439743826,21.343729685714045,177.0,22.5,2.2875,6008224,4322880,7927808,38.771410708333335
seen_transfer,0024,reliable,marked_gaussian_evidence_guarded_scalar,168,1.538468406353941,3.306109810748234,2.7184795462323375,19.285714285714285,0.42857142857142855,0.27380952380952384,2213568,2213568,5548032,17.684375291666665
seen_transfer,0024,intermittent,marked_gaussian_evidence_guarded_scalar,168,1.6518242148478008,3.548039584146317,3.290958186753365,21.214285714285715,0.8571428571428571,0.3005952380952381,2245952,1494720,5548032,14.902543958333334
seen_transfer,0026,reliable,marked_gaussian_evidence_guarded_scalar,135,4.349578366194005,8.420658501019858,1.5366922830640075,32.0,67.2,0.8444444444444444,2087904,2087904,4458240,17.795078083333333
seen_transfer,0026,intermittent,marked_gaussian_evidence_guarded_scalar,135,4.520194670065314,8.804638623433732,2.2561443861066426,33.06666666666667,74.93333333333334,0.9518518518518518,2019616,1490912,4458240,11.970297208333333
seen_transfer,0027,reliable,marked_gaussian_evidence_guarded_scalar,143,5.2914953060403125,14.377792663419205,14.287605010976796,135.44055944055944,72.5034965034965,1.2237762237762237,4884352,4884352,7835392,35.47135016666667
seen_transfer,0027,intermittent,marked_gaussian_evidence_guarded_scalar,143,5.603444780382857,15.120017250905077,13.469258763648659,152.55944055944056,80.55944055944056,1.4895104895104896,4931168,3465824,7278336,32.50382033333333
seen_transfer,0028,reliable,marked_gaussian_evidence_guarded_scalar,149,3.125004347906445,7.0545542456035015,4.011092696915585,39.624161073825505,29.959731543624162,0.6308724832214765,3239840,3239840,4920576,22.272965541666668
seen_transfer,0028,intermittent,marked_gaussian_evidence_guarded_scalar,149,3.335517090577321,7.5603307305716365,5.217016897705201,45.422818791946305,30.926174496644297,0.6845637583892618,3271520,2464000,4920576,18.774914083333332
seen_transfer,0029,reliable,marked_gaussian_evidence_guarded_scalar,165,4.896865350700128,13.3037979057838,13.105300535649798,138.76363636363635,36.21818181818182,1.6787878787878787,5662272,5662272,8152320,36.83288375
seen_transfer,0029,intermittent,marked_gaussian_evidence_guarded_scalar,165,5.173022714599494,13.985052195371761,13.781542845973894,155.78181818181818,36.21818181818182,1.903030303030303,5127936,3664096,7644416,16.066539833333334
seen_transfer,0031,reliable,marked_gaussian_evidence_guarded_scalar,108,2.5468276558994796,5.017686740458306,2.1824864721652806,8.666666666666666,31.333333333333332,0.5185185185185185,1354016,1354016,3566592,12.516822
seen_transfer,0031,intermittent,marked_gaussian_evidence_guarded_scalar,108,2.861952220718799,5.480237871477571,2.1525320464696627,16.333333333333332,29.666666666666668,0.6203703703703703,1505376,1181248,3566592,6.222116541666667
seen_transfer,0001,reliable,marked_gaussian_evidence_fixed_025,405,3.857002216238211,5.1107186550165595,0.601106871011501,1.7777777777777777,45.68888888888889,0.6493827160493827,4581504,4581504,13374720,30.125528375
seen_transfer,0001,intermittent,marked_gaussian_evidence_fixed_025,405,4.343808190049482,6.070838195312178,3.6163333555355397,4.0,60.08888888888889,0.8185185185185185,4620576,3241440,13374720,20.598396166666667
seen_transfer,0002,reliable,marked_gaussian_evidence_fixed_025,157,2.0643872375644805,2.7809420840284176,0.5935626076342271,5.961783439490445,15.59235668789809,0.28662420382165604,1313152,1313152,5184768,14.0889305
seen_transfer,0002,intermittent,marked_gaussian_evidence_fixed_025,157,2.2480854664179932,3.0991247662313675,0.6941473633800299,5.732484076433121,20.866242038216562,0.34394904458598724,1058656,772512,5184768,5.809183166666666
seen_transfer,0003,reliable,marked_gaussian_evidence_fixed_025,1244,1.6317369423302674,2.439448018498997,0.9770050422739129,6.077170418006431,11.864951768488746,0.24115755627009647,15312768,15312768,41081856,116.152768
seen_transfer,0003,intermittent,marked_gaussian_evidence_fixed_025,1244,2.031355295156131,2.9996564389619307,1.6272865356745967,11.344051446945338,12.270096463022508,0.3102893890675241,15873856,10568128,41081856,113.49870804166666
seen_transfer,0004,reliable,marked_gaussian_evidence_fixed_025,133,3.5133395731534645,4.017993402150835,1.2620082526511538,28.150375939849624,7.578947368421052,0.3007518796992481,550592,550592,4392192,7.279262166666666
seen_transfer,0004,intermittent,marked_gaussian_evidence_fixed_025,133,2.9255668476377705,3.4636978879232996,1.2285128515751353,25.172932330827066,4.330827067669173,0.2894736842105263,488640,393728,4392192,4.637449375
seen_transfer,0006,reliable,marked_gaussian_evidence_fixed_025,122,0.5957839217882528,0.9814946239361707,0.5604990436155114,2.9508196721311477,0.0,0.040983606557377046,597760,597760,4028928,8.420195958333334
seen_transfer,0006,intermittent,marked_gaussian_evidence_fixed_025,122,0.6005129136750431,0.989891877503159,0.5813100162047088,2.9508196721311477,0.0,0.040983606557377046,596352,467104,4028928,4.658365291666667
seen_transfer,0007,reliable,marked_gaussian_evidence_fixed_025,148,2.958950083448223,3.0463408990844996,2.2622253241123897,3.4054054054054053,19.45945945945946,0.30405405405405406,992256,992256,4887552,12.946964583333333
seen_transfer,0007,intermittent,marked_gaussian_evidence_fixed_025,148,4.984322571230623,5.024947382301222,4.3663228871433315,9.972972972972974,33.32432432432432,0.5135135135135135,1141856,726080,4887552,7.442848583333333
seen_transfer,0008,reliable,marked_gaussian_evidence_fixed_025,410,5.972900818837832,16.204445541267216,19.053594569016983,81.30731707317074,186.49756097560976,2.368292682926829,27850080,27850080,36379136,305.25067070833336
seen_transfer,0008,intermittent,marked_gaussian_evidence_fixed_025,410,6.228400386225304,16.886225774900197,19.40945194724648,90.70243902439024,197.82439024390243,2.6390243902439026,31341216,20954624,38967808,255.49127808333333
seen_transfer,0009,reliable,marked_gaussian_evidence_fixed_025,315,6.699842981399354,19.945386035031692,35.67402624557702,353.37142857142857,40.22857142857143,4.368253968253968,15068864,15068864,20658944,147.73073304166667
seen_transfer,0009,intermittent,marked_gaussian_evidence_fixed_025,315,6.986074910523228,20.833921627199004,34.76276290830223,379.77142857142854,49.371428571428574,4.617460317460317,15054432,11297312,20593408,113.32587695833334
seen_transfer,0011,reliable,marked_gaussian_evidence_fixed_025,107,3.0271017802195397,6.997398287569186,5.3728454180577305,56.52336448598131,14.80373831775701,0.7850467289719626,2190304,2190304,3746560,13.0280425
seen_transfer,0011,intermittent,marked_gaussian_evidence_fixed_025,107,3.505429680855639,7.944006201792488,6.32664502432466,71.32710280373831,14.80373831775701,1.0,2309280,1708416,3746560,10.871402666666667
seen_transfer,0012,reliable,marked_gaussian_evidence_fixed_025,124,6.3159871699249415,17.616311079800454,16.005283898392143,203.80645161290323,102.7741935483871,1.9516129032258065,8075072,8075072,10435584,51.99711725
seen_transfer,0012,intermittent,marked_gaussian_evidence_fixed_025,124,5.513859650875392,15.531688252760611,21.869457724066635,146.90322580645162,85.06451612903226,1.3508064516129032,5088352,3360320,6913024,25.560450333333332
seen_transfer,0013,reliable,marked_gaussian_evidence_fixed_025,89,3.6013941242060414,7.139783451017926,1.6856277478039514,42.06741573033708,29.93258426966292,0.8876404494382022,1401728,1401728,2939136,9.518485708333333
seen_transfer,0013,intermittent,marked_gaussian_evidence_fixed_025,89,3.362029791823123,6.662636595327944,2.2535955406253394,43.28089887640449,23.0561797752809,0.8426966292134831,1380608,1008960,2939136,4.610447583333333
seen_transfer,0014,reliable,marked_gaussian_evidence_fixed_025,80,5.239468559131746,16.166918196396495,8.242249027058724,259.2,1.8,3.575,5013376,5013376,6033408,194.49596841666667
seen_transfer,0014,intermittent,marked_gaussian_evidence_fixed_025,80,4.948835848912545,15.345634101800211,11.605548571086938,234.45,2.7,3.21875,3811296,2665120,4919296,45.191391208333336
seen_transfer,0016,reliable,marked_gaussian_evidence_fixed_025,293,3.3055739998744613,10.77982809329781,4.357213135935759,51.84982935153584,83.0580204778157,1.1706484641638226,14382464,14382464,19375360,54.806846125
seen_transfer,0016,intermittent,marked_gaussian_evidence_fixed_025,293,3.948816825557083,12.718260420285379,6.630976434964805,102.47098976109216,85.26962457337883,1.7815699658703072,15660224,11270304,20456704,83.33455708333334
