time,receiver,formation,birthTime,birthLocation,weightedInputLogOdds,spatialLogNormalizer,preEtaExistence,fusedExistence,retained,selectedForOutput,mixtureUsed,fallbackReason
70,18,3,1,4,-0.687523806225,-6.12995521223e-05,0.334584141072,0.334570493625,1,0,0,
70,18,3,1,5,-4.59274657024,-7.81597009336e-12,0.0100235228147,0.0100235228146,1,0,0,
70,18,3,1,7,-3.5100942498,-6.39488462184e-14,0.0290263793963,0.0290263793963,1,0,0,
70,18,3,1,8,-4.4080826193,-9.42534938986e-12,0.012031975299,0.0120319752989,1,0,0,
70,18,3,1,9,2.56607582214,-0.12843803635,0.928646107005,0.919652712979,1,1,0,powered-gm-normalizer-exceeds-one
70,18,3,1,10,3.26496365858,-0.0401993086876,0.963207103706,0.961755641559,1,1,0,powered-gm-normalizer-exceeds-one
70,18,3,1,11,3.27932195146,-0.0367182213932,0.963712579285,0.96240642672,1,1,0,powered-gm-normalizer-exceeds-one
70,18,3,1,12,3.54640561101,-0.0598675837235,0.97197969834,0.970302298749,1,1,0,powered-gm-normalizer-exceeds-one
70,18,3,1,13,-3.50457149549,-0.00113537710384,0.0291824373896,0.029150288411,1,0,0,
70,18,3,1,14,-3.60332302482,-0.00078087816455,0.0265110970205,0.0264909513644,1,0,0,
70,18,3,1,15,0.87856826936,-0.00517092839996,0.7065254435,0.705452121923,1,1,0,
70,18,3,1,16,-3.70523983899,-0.00125921817347,0.0240039570318,0.0239744740372,1,0,0,
70,19,4,1,1,-3.66569378423,-9.44639480238e-06,0.0249480817346,0.0249478519457,1,0,0,
70,19,4,1,2,-4.44045550757,-1.06581410364e-14,0.0116531691372,0.0116531691372,1,0,0,
70,19,4,1,3,-3.86359759634,-7.98031333105e-05,0.0205607238037,0.0205591167913,1,0,0,
70,19,4,1,4,0.0646669111253,-1.76625600545e-06,0.516161096288,0.516160655186,1,1,0,
70,19,4,1,5,-3.90289661538,-3.02207849288e-05,0.0197840544922,0.0197834684397,1,0,0,
70,19,4,1,6,-3.90177217946,-1.05048443224e-05,0.019805872058,0.0198056681222,1,0,0,
70,19,4,1,7,-3.483140066,-5.09338100585e-08,0.0297957726769,0.0297957712045,1,0,0,
70,19,4,1,8,-3.78462887057,-3.08272449772e-05,0.0222126803172,0.0222120107816,1,0,0,
70,19,4,1,9,2.13774139345,-0.0234477221306,0.894517687681,0.892284705249,1,1,0,
70,19,4,1,10,-3.74172826146,-0.0761083151785,0.0231638001177,0.0215027619056,1,0,0,
70,19,4,1,12,-3.95079241536,-0.0140484289431,0.0188762808344,0.0186178553524,1,0,0,
70,19,4,1,13,5.8217641394,-0.0349223536881,0.997046375252,0.996941726522,1,1,0,powered-gm-normalizer-exceeds-one
70,19,4,1,14,5.8614690875,-0.0216960540686,0.997161024696,0.997098937738,1,1,0,powered-gm-normalizer-exceeds-one
70,19,4,1,15,6.78834963873,-0.0259556486466,0.998874441398,0.998844878539,1,1,0,powered-gm-normalizer-exceeds-one
70,19,4,1,16,6.67818738498,-0.0327136674102,0.998743524438,0.998701795036,1,1,0,powered-gm-normalizer-exceeds-one
70,20,4,1,1,-3.67684759355,-8.91546885917e-06,0.0246781906479,0.0246779760608,1,0,0,
70,20,4,1,2,-4.44045594639,-2.09610107049e-13,0.0116531640831,0.0116531640831,1,0,0,
70,20,4,1,3,-3.84092905838,-9.57651866109e-05,0.0210222182237,0.0210202474394,1,0,0,
70,20,4,1,4,0.111204793641,-2.86242228853e-06,0.527772583489,0.527771870091,1,0,0,
70,20,4,1,5,-3.88314161427,-4.73805863628e-05,0.0201708126974,0.0201698762911,1,0,0,
70,20,4,1,6,-3.88944301999,-2.94088840214e-05,0.0200466478588,0.0200460701359,1,0,0,
70,20,4,1,7,-3.48255026962,-7.80304851844e-08,0.0298128272307,0.0298128249738,1,0,0,
70,20,4,1,8,-3.76600493595,-4.90994074163e-05,0.0226207984682,0.0226197129501,1,0,0,
70,20,4,1,9,2.13785546858,-0.0111860138374,0.894528450845,0.893468413521,1,1,0,
70,20,4,1,10,-4.38455268697,-0.0216327953252,0.0123149161031,0.0120545478486,1,0,0,
70,20,4,1,12,-4.12462677073,-0.00813126941211,0.0159122350666,0.0157854071523,1,0,0,
70,20,4,1,13,2.38179890078,-0.107719674571,0.915428807317,0.906707418676,1,1,0,powered-gm-normalizer-exceeds-one
70,20,4,1,14,2.44489231664,-0.0294499990688,0.920187132552,0.917997303138,1,1,0,powered-gm-normalizer-exceeds-one
70,20,4,1,15,2.91983798196,-0.0283849572639,0.948818431733,0.947422308561,1,1,0,powered-gm-normalizer-exceeds-one
70,20,4,1,16,3.75254855053,-0.0670385403493,0.977079774045,0.975529450349,1,1,0,powered-gm-normalizer-exceeds-one
70,21,4,1,1,-3.67980339214,-1.49896749235e-06,0.0246071468719,0.0246071108943,1,0,0,
70,21,4,1,2,-4.44045730633,-1.16173737297e-12,0.0116531484202,0.0116531484201,1,0,0,
70,21,4,1,3,-3.8136930885,-3.32164684451e-05,0.0215901155915,0.0215894139385,1,0,0,
70,21,4,1,4,0.156192497629,-2.24902241541e-06,0.538968932449,0.538968373608,1,0,0,
70,21,4,1,5,-3.86278596668,-1.83090350987e-05,0.0205770747476,0.0205767057568,1,0,0,
70,21,4,1,6,-3.87352423235,-1.6977633944e-05,0.0203617699009,0.0203614312479,1,0,0,
70,21,4,1,7,-3.48194920266,-2.85595866956e-08,0.0298302174192,0.0298302165927,1,0,0,
70,21,4,1,8,-3.74671981867,-1.87895900901e-05,0.0230511233843,0.0230507002509,1,0,0,
70,21,4,1,9,2.2935832685,-0.00144005806643,0.908344211935,0.908224249372,1,1,0,
70,21,4,1,10,-4.44783869149,-3.90798504668e-14,0.0115684401356,0.0115684401356,1,0,0,
70,21,4,1,12,-4.08241065326,-0.00801829316032,0.0165869880117,0.0164567004493,1,0,0,
70,21,4,1,13,2.71743606238,-0.0457845331386,0.938047699761,0.935332996289,1,1,0,powered-gm-normalizer-exceeds-one
70,21,4,1,14,2.71651237471,-0.0464264735566,0.937993998655,0.935238234421,1,1,0,powered-gm-normalizer-exceeds-one
70,21,4,1,15,3.26699608519,-0.0325700521825,0.963279063466,0.962109433816,1,1,0,powered-gm-normalizer-exceeds-one
70,21,4,1,16,3.56288031575,-0.0955833455606,0.972424917657,0.969742807663,1,1,0,powered-gm-normalizer-exceeds-one
70,22,4,1,1,-3.66959138833,-0.00025153115441,0.0248534452294,0.0248473499114,1,0,0,
70,22,4,1,2,-4.40582239544,-0.881811233221,0.0120588727017,0.00502829355142,0,0,0,
70,22,4,1,3,-3.81077583959,-0.0284943859471,0.0216518255876,0.0210563846146,1,0,0,
70,22,4,1,4,0.120374059618,-0.00291158767727,0.530057229776,0.529331900329,1,1,0,
70,22,4,1,5,-3.89026841425,-0.0125189448027,0.0200304395921,0.0197861733725,1,0,0,
70,22,4,1,6,-3.88433791316,-0.00376017213302,0.0201471826715,0.0200730858666,1,0,0,
70,22,4,1,7,-3.48308811234,-3.05170775476e-05,0.0297972745892,0.0297963923715,1,0,0,
70,22,4,1,8,-3.77135513674,-0.0124885608314,0.0225028119827,0.0222297401064,1,0,0,
70,22,4,1,9,2.5683845906,-0.415763956933,0.928798940491,0.895913411386,1,1,0,powered-gm-normalizer-exceeds-one
70,22,4,1,10,-1.10395676474,-0.612111901293,0.24899925024,0.152378237625,1,0,0,powered-gm-normalizer-exceeds-one
70,22,4,1,11,6.95194292712,-4.08562073062e-13,0.999044140139,0.999044140139,1,1,0,
70,22,4,1,12,-3.60475174499,-0.119904311348,0.026474249174,0.0235532579533,1,0,1,
70,22,4,1,13,3.97057604383,-0.241488816923,0.981486645009,0.976548437464,1,1,0,powered-gm-normalizer-exceeds-one
70,22,4,1,14,4.01903184458,-0.154864232528,0.982346878242,0.979450752025,1,1,0,powered-gm-normalizer-exceeds-one
70,22,4,1,15,4.04197337212,-0.174613204639,0.982740347194,0.979514910253,1,1,1,
70,22,4,1,16,4.55921474795,-0.152056218119,0.98963821326,0.987957034904,1,1,0,powered-gm-normalizer-exceeds-one
70,23,4,1,1,-3.67403885539,-1.22519284034e-05,0.0247458849964,0.0247455893159,1,0,0,
70,23,4,1,2,-4.44046113918,-1.98951966013e-13,0.011653104276,0.011653104276,1,0,0,
70,23,4,1,3,-3.81625220919,-0.000147891504014,0.0215361229039,0.0215330067076,1,0,0,
70,23,4,1,4,0.130403445642,-4.92363166238e-06,0.532554741539,0.532553515849,1,1,0,
70,23,4,1,5,-3.86464324816,-6.82425844403e-05,0.020539677041,0.0205383041953,1,0,0,
70,23,4,1,6,-3.87269711182,-4.05480014116e-05,0.0203782751601,0.0203774657161,1,0,0,
70,23,4,1,7,-3.48201397839,-1.09276431459e-07,0.0298283428424,0.0298283396801,1,0,0,
70,23,4,1,8,-3.74868431796,-7.02797102612e-05,0.0230069247407,0.023005345074,1,0,0,
70,23,4,1,9,2.38828401407,-0.000150479318895,0.915929526949,0.915917938921,1,1,0,
70,23,4,1,10,-2.45269256411,-0.000334733897567,0.0792418700141,0.0792174503994,1,0,0,
70,23,4,1,12,-4.11388730325,-0.0379393557656,0.0160812819967,0.0154918719346,1,0,0,
70,23,4,1,13,6.10859843289,-0.0593008630164,0.99778126847,0.997646035402,1,1,0,powered-gm-normalizer-exceeds-one
70,23,4,1,14,6.0974616564,-0.0563923103664,0.997756476595,0.997626632709,1,1,0,powered-gm-normalizer-exceeds-one
70,23,4,1,15,3.93309012758,-0.180007898133,0.980793065846,0.977091722683,1,1,0,powered-gm-normalizer-exceeds-one
70,23,4,1,16,8.04240202682,-0.0175123184766,0.999678567668,0.999672890922,1,1,0,powered-gm-normalizer-exceeds-one
70,24,4,1,1,-3.66526869715,-1.09975830025e-05,0.0249584243531,0.0249581567228,1,0,0,
70,24,4,1,2,-4.44045897393,-5.76250158701e-12,0.0116531292138,0.0116531292138,1,0,0,
70,24,4,1,3,-3.84908798105,-0.000103645458008,0.0208549598375,0.0208528434992,1,0,0,
70,24,4,1,4,0.077385512361,-5.31535097359e-06,0.519336729191,0.519335402341,1,1,0,
70,24,4,1,5,-3.89123494647,-5.41896401955e-05,0.0200114761162,0.0200104134299,1,0,0,
70,24,4,1,6,-3.89218981457,-3.281498795e-05,0.0199927587619,0.0199921158264,1,0,0,
70,24,4,1,7,-3.48279678787,-8.83432917931e-08,0.0298056977577,0.029805695203,1,0,0,
70,24,4,1,8,-3.7737514855,-5.47660954986e-05,0.0224501611229,0.0224489592493,1,0,0,
70,24,4,1,9,2.29788263142,-0.00503281053764,0.908701527554,0.908283130459,1,1,0,
70,24,4,1,10,-2.85276362997,-0.0122346808868,0.0545386373571,0.0539111935821,1,0,0,
70,24,4,1,12,-3.97012534744,-0.00947794026617,0.0185215461975,0.0183500354347,1,0,0,
70,24,4,1,13,4.42821131153,-0.167628573734,0.98820496338,0.986082359418,1,1,0,powered-gm-normalizer-exceeds-one
70,24,4,1,14,4.41120447968,-0.171451021224,0.988005078425,0.985793586327,1,1,0,powered-gm-normalizer-exceeds-one
70,24,4,1,15,5.41919760157,-0.0259097247801,0.995588844101,0.995473582853,1,1,0,powered-gm-normalizer-exceeds-one
70,24,4,1,16,5.28196409271,-0.0751930175807,0.994943261958,0.994550522005,1,1,0,powered-gm-normalizer-exceeds-one
84,1,1,1,1,-2.27294584625,-0.0265813107438,0.093388497089,0.0911621292399,1,0,0,
84,1,1,1,2,1.01499883684,-0.00596476731975,0.733997289421,0.732831072546,1,1,0,
84,1,1,1,3,0.933607217422,-0.0112362523826,0.717806538313,0.715524959757,1,1,0,
84,1,1,1,4,0.820514000191,-0.0632951133103,0.694345437188,0.680749619725,1,0,0,
84,1,1,1,5,4.06847122144,-0.525388319181,0.98318409508,0.971889061763,1,1,1,
84,1,1,1,6,1.1796401967,-0.20898480337,0.764883104007,0.725250112308,1,1,0,powered-gm-normalizer-exceeds-one
84,1,1,1,7,5.02162851642,-0.471155287958,0.993449413245,0.989548189301,1,1,0,powered-gm-normalizer-exceeds-one
84,1,1,1,8,2.46940503018,-0.331179574565,0.921968972185,0.894563353028,1,1,0,powered-gm-normalizer-exceeds-one
84,1,1,1,9,-2.93475633043,-0.191603426907,0.0504619349454,0.0420329415828,1,0,1,
84,1,1,1,10,-2.11431583058,-0.234974328057,0.107713164983,0.0871222109518,1,0,1,
84,1,1,1,11,-3.76317838598,-1.66666947309,0.0226833753338,0.00436462920293,0,0,1,
84,1,1,1,12,-2.84572604932,-0.192271152698,0.0549026641039,0.0457385064109,1,0,1,
84,1,1,1,13,-3.74026384359,-3.14203812021,0.0231969589985,0.0010247288704,0,0,0,
84,1,1,1,14,-3.76927024537,-3.12440865667,0.022548717845,0.00101314840492,0,0,0,
84,1,1,1,15,-3.79015733143,-3.0642901362,0.0220929227797,0.00105364292613,0,0,0,
84,1,1,1,16,-3.93056159787,-3.08905644148,0.0192546246189,0.00089336814395,0,0,0,
84,2,1,1,1,-2.03134500473,-0.0115405105079,0.11595097931,0.114773236674,1,0,0,
84,2,1,1,2,1.39269240888,-0.00779722940447,0.801021723046,0.799776036963,1,1,0,
84,2,1,1,3,1.24803930231,-0.00750689241493,0.776960270491,0.77565667432,1,1,0,
84,2,1,1,4,0.966493144449,-0.0107182777718,0.724419955547,0.722275066064,1,1,0,
84,2,1,1,5,6.61952496352,-3.78247524976,0.998667712833,0.944645392574,1,1,1,
84,2,1,1,6,2.05361314542,-3.05753018539,0.886312198163,0.268171981946,1,0,1,
84,2,1,1,7,9.62279742596,-0.114796492646,0.99993380222,0.999925750179,1,1,1,
84,2,1,1,8,3.58745389373,-0.196886941965,0.97307625643,0.96740842506,1,1,1,
84,2,1,1,9,-3.33043061376,-0.035608840136,0.0345418669872,0.0333738403072,1,0,0,
84,2,1,1,10,-2.34220477513,-0.0360127632596,0.0876873761545,0.0848488706736,1,0,0,
84,2,1,1,12,-3.44646713138,-0.0320697383701,0.0308743918828,0.0299291302125,1,0,0,
84,2,1,1,13,-3.7268097077,-8.28066134773e-07,0.0235037779885,0.0235037589833,1,0,0,
84,2,1,1,14,-3.75011542527,-1.43206816006e-06,0.0229747788234,0.0229747466778,1,0,0,
84,2,1,1,15,-3.95652134373,-2.30877367571e-05,0.0187704732003,0.0187700479718,1,0,0,
84,2,1,1,16,-3.90244033823,-9.08513011311e-06,0.0197929048524,0.0197927285912,1,0,0,
84,3,1,1,1,-1.57312433259,-0.00344095311822,0.171771449452,0.171282471495,1,0,0,
84,3,1,1,2,1.33951501223,-0.0112808325823,0.792410174065,0.790548397387,1,1,0,
84,3,1,1,3,1.2906806214,-0.0123661758718,0.78426236913,0.782162721166,1,1,0,
84,3,1,1,4,1.07307703858,-0.00571041276869,0.745181642934,0.744095798385,1,1,0,
84,3,1,1,5,8.60078487081,-0.105334822884,0.999816072484,0.99979564552,1,1,0,powered-gm-normalizer-exceeds-one
84,3,1,1,6,8.31836231074,-0.214628619653,0.999756064394,0.999697683493,1,1,0,powered-gm-normalizer-exceeds-one
84,3,1,1,7,8.31407008058,-0.183697425269,0.999755015373,0.999705628231,1,1,1,
84,3,1,1,8,6.86149888878,-0.748298172734,0.998953752875,0.997791433739,1,1,1,
84,3,1,1,9,-2.76545738632,-0.0313948766841,0.0592195882501,0.0574945108806,1,0,0,
84,3,1,1,10,-2.40449380581,-0.0226286070336,0.0828306625894,0.0811277214712,1,0,0,
84,3,1,1,12,-2.85685584287,-0.0184009641014,0.0543280100288,0.053390349333,1,0,0,
84,3,1,1,13,-3.72438938725,-2.83938916823e-09,0.0235593917221,0.0235593916568,1,0,0,
84,3,1,1,14,-3.74691355467,-5.2530495509e-09,0.0230467608975,0.0230467607792,1,0,0,
84,3,1,1,15,-3.94451038505,-1.02481184427e-07,0.0189929761477,0.0189929742383,1,0,0,
84,3,1,1,16,-3.89500273759,-3.37233352354e-08,0.0199377193769,0.0199377187179,1,0,0,
84,4,1,1,1,-0.903420102146,-1.19566314537,0.288348172723,0.109185956619,1,0,0,powered-gm-normalizer-exceeds-one
84,4,1,1,2,1.24004788785,-0.980306419837,0.775572349732,0.564572737852,1,1,0,powered-gm-normalizer-exceeds-one
84,4,1,1,3,1.13824894243,-0.173360370298,0.75735799768,0.724099510334,1,1,1,
84,4,1,1,4,1.57359132573,-1.49898823075,0.82829497762,0.518642128294,1,0,0,powered-gm-normalizer-exceeds-one
84,4,1,1,5,3.57976544739,-0.345514924116,0.97287409362,0.962103035112,1,1,1,
84,4,1,1,6,4.19498058088,-0.387582937899,0.985152728623,0.978276498235,1,1,0,powered-gm-normalizer-exceeds-one
84,4,1,1,7,3.72479846584,-0.488256633417,0.97645001703,0.962186489643,1,1,0,powered-gm-normalizer-exceeds-one
84,4,1,1,8,0.476258543494,-0.970416168736,0.616863995938,0.37891462765,1,0,1,
84,4,1,1,9,-2.52052396356,-0.0383669393595,0.0744318403539,0.0718314525398,1,0,0,
84,4,1,1,10,-2.77390052226,-0.0315009962703,0.058750945822,0.0570329850013,1,0,0,
84,4,1,1,11,-4.23539710428,-4.75545667769e-05,0.0142675519229,0.0142668831314,1,0,0,
84,4,1,1,12,-2.12900070383,-0.0353612560623,0.106309895563,0.102996758409,1,0,0,
84,4,1,1,13,-3.72997975151,-9.10977621409e-05,0.0234311309974,0.0234290465786,1,0,0,
84,4,1,1,14,-3.75430127413,-0.000156110315643,0.0228810067089,0.0228775167378,1,0,0,
84,4,1,1,15,-3.9706243173,-0.00215103353287,0.0185124778534,0.0184734345294,1,0,0,
84,4,1,1,16,-3.91154906599,-0.000912778042704,0.0196169559278,0.0195994089562,1,0,0,
84,5,1,1,1,-1.74557051321,-0.0227807801985,0.14860675719,0.145747481537,1,0,0,powered-gm-normalizer-exceeds-one
84,5,1,1,2,0.582600695535,-0.0407834851652,0.641665606542,0.632235045834,1,1,0,powered-gm-normalizer-exceeds-one
84,5,1,1,3,0.294016827749,-0.00715064262747,0.57297923324,0.571228750652,1,0,0,
84,5,1,1,4,0.760309529614,-0.0307792212874,0.681420932246,0.674702193516,1,1,0,powered-gm-normalizer-exceeds-one
84,5,1,1,5,3.45182843653,-0.157169136142,0.969285621769,0.964245138189,1,1,1,
84,5,1,1,6,5.04436608098,-0.352920677209,0.993595733962,0.990909969367,1,1,0,powered-gm-normalizer-exceeds-one
84,5,1,1,7,6.00362703118,-0.0376484266384,0.997536306825,0.997442026295,1,1,0,powered-gm-normalizer-exceeds-one
84,5,1,1,8,-0.860039085418,-0.869508201719,0.297331179656,0.150645495843,1,0,1,
84,5,1,1,9,-2.45838842912,-0.00366502697743,0.0788272796368,0.0785615595206,1,0,0,
84,5,1,1,10,-2.82844017328,-0.00631385228293,0.0558065316477,0.0554747726602,1,0,0,
84,5,1,1,11,-4.24360696653,-0.000313710148703,0.0141525477706,0.0141481714742,1,0,0,
84,5,1,1,12,-2.05959866105,-0.00582155114601,0.113086077162,0.112503503316,1,0,0,
84,5,1,1,13,-3.73051498226,-2.52997978123e-09,0.0234188869104,0.0234188868525,1,0,0,
84,5,1,1,14,-3.75505046039,-4.72450523148e-09,0.0228642627883,0.0228642626827,1,0,0,
84,5,1,1,15,-3.97517757201,-7.03677862646e-08,0.0184299274017,0.0184299261287,1,0,0,
84,5,1,1,16,-3.91383981486,-2.8328095425e-08,0.0195729483922,0.0195729478486,1,0,0,
84,6,1,1,1,-2.48876849393,-0.0331537945145,0.0766493107732,0.0743355646255,1,0,0,
84,6,1,1,2,0.410727906818,-0.006715610672,0.601262404399,0.599651274527,1,0,0,
84,6,1,1,3,0.624673613719,-0.0759929730206,0.651280741388,0.633829435432,1,1,0,
84,6,1,1,4,0.589629220246,-0.0538991444384,0.64328006708,0.630818566685,1,1,0,
84,6,1,1,5,2.79181601125,-2.1135336559,0.942231971241,0.663355229161,1,1,1,
84,6,1,1,6,2.03354473051,-0.0651665111329,0.884274316129,0.877436811264,1,1,0,powered-gm-normalizer-exceeds-one
84,6,1,1,7,5.87947620086,-0.200268409518,0.997211547644,0.996595367358,1,1,0,powered-gm-normalizer-exceeds-one
84,6,1,1,8,1.17138631604,-0.0760443273423,0.763395507447,0.74938631757,1,1,0,powered-gm-normalizer-exceeds-one
84,6,1,1,9,-2.89385711282,-0.00966818421677,0.0524580646629,0.0519795699434,1,0,0,
84,6,1,1,10,-2.62373784613,-0.0111389910406,0.067626230214,0.0669272578903,1,0,0,
84,6,1,1,11,-4.34948699708,-0.00266061340626,0.0127488046451,0.0127153608153,1,0,0,
84,6,1,1,12,-2.5796881066,-0.00940427804985,0.0704571549737,0.0698437236171,1,0,0,
84,6,1,1,13,-3.73004595819,-8.00511799071e-08,0.0234296160965,0.0234296142649,1,0,0,
84,6,1,1,14,-3.75441866553,-1.40622478995e-07,0.0228783822817,0.022878379138,1,0,0,
84,6,1,1,15,-3.97281313894,-2.28817209091e-06,0.0184727493618,0.0184727078738,1,0,0,
84,6,1,1,16,-3.91239274593,-8.74356032909e-07,0.019600736739,0.0196007199369,1,0,0,
84,7,2,1,1,4.76257761084,-0.611457782716,0.991528815048,0.984497343877,1,1,1,
84,7,2,1,2,1.44818464754,-0.329023243027,0.809718892241,0.753833132468,1,1,1,
84,7,2,1,3,1.63526120164,-0.912106245563,0.836889096519,0.673301381201,1,1,1,
84,7,2,1,4,5.18434731348,-2.81933332205,0.994427632467,0.914120244194,1,1,1,
84,7,2,1,5,1.55186949363,-0.153441251109,0.825183580804,0.801934355917,1,1,0,
84,7,2,1,6,0.912961467699,-0.190393531812,0.713605788177,0.673172243214,1,1,0,
84,7,2,1,7,1.0249535134,-0.49571595174,0.735936360098,0.62930526778,1,0,0,
84,7,2,1,8,0.472998954663,-0.212026171169,0.616093322677,0.564875408479,1,0,0,
84,7,2,1,9,-3.93558663439,-0.0055397017589,0.0191599612952,0.0190561313097,1,0,0,
84,7,2,1,10,-2.88152326773,-0.00221942586303,0.0530745284441,0.0529630959537,1,0,0,
84,7,2,1,11,-4.31970127438,-0.000161031735153,0.0131291883061,0.0131271020117,1,0,0,
84,7,2,1,12,-3.78019623919,-0.00369316211051,0.0223091580347,0.0222287467311,1,0,0,
84,7,2,1,13,-3.80415364739,-9.20719962494e-08,0.021792548901,0.0217925469382,1,0,0,
84,7,2,1,14,-3.85202684363,-1.63892313054e-07,0.0207950326031,0.0207950292659,1,0,0,
84,7,2,1,15,-4.30442941438,-1.80043710074e-06,0.0133285413355,0.0133285176582,1,0,0,
84,7,2,1,16,-4.12697751057,-8.70052858204e-07,0.0158754666052,0.015875453012,1,0,0,
84,8,2,1,1,7.46442391422,-0.283399999273,0.99942721313,0.999239690153,1,1,1,
84,8,2,1,2,3.17579716923,-0.527110641241,0.959913254202,0.933929989206,1,1,1,
84,8,2,1,3,4.0858286672,-1.31173423918,0.983468674127,0.941259776108,1,1,1,
84,8,2,1,4,8.43505945218,-0.0907250414193,0.999782926933,0.999762316861,1,1,0,powered-gm-normalizer-exceeds-one
84,8,2,1,5,1.08146466728,-0.0335142274281,0.746771057941,0.740381133199,1,1,0,
84,8,2,1,6,0.563593986033,-0.0198257469064,0.637283710793,0.632688569974,1,1,0,
84,8,2,1,7,0.514953580452,-0.0903164941327,0.625966989514,0.604592329702,1,1,0,
84,8,2,1,8,0.0453410906279,-0.00498257573254,0.511333331121,0.51008825944,1,0,0,
84,8,2,1,9,-3.96979655464,-0.0020891469267,0.0185275241033,0.0184895727107,1,0,0,
84,8,2,1,10,-2.90901880388,-0.00117954697483,0.0517095279005,0.0516517186198,1,0,0,
84,8,2,1,11,-4.29163997182,-3.80070785422e-05,0.0134977850139,0.0134972789364,1,0,0,
84,8,2,1,12,-3.77807529869,-0.00212759397117,0.0223554657419,0.0223090129131,1,0,0,
84,8,2,1,13,-3.80426830681,-7.56240901012e-07,0.0217901047674,0.0217900886479,1,0,0,
84,8,2,1,14,-3.85210222452,-1.19371073737e-06,0.0207934977077,0.0207934734024,1,0,0,
84,8,2,1,15,-4.30472014506,-1.3147419331e-05,0.0133247185089,0.0133245456586,1,0,0,
84,8,2,1,16,-4.12706193658,-5.95327040642e-06,0.0158741476347,0.015874054632,1,0,0,
84,9,2,1,1,3.66961703012,-0.388466539345,0.975147176211,0.96377647029,1,1,0,powered-gm-normalizer-exceeds-one
84,9,2,1,2,1.4177332519,-0.939353607844,0.804982815851,0.617365178376,1,1,1,
84,9,2,1,3,3.48996835445,-0.627576871132,0.970400986882,0.94595569104,1,1,1,
84,9,2,1,4,4.59750144582,-0.0223442395901,0.990023550303,0.989800424264,1,1,0,powered-gm-normalizer-exceeds-one
84,9,2,1,5,1.54425519868,-0.0046691519576,0.824082454705,0.823404540538,1,1,0,
84,9,2,1,6,1.03058361747,-0.00736939862287,0.737029026608,0.735598217295,1,1,0,
84,9,2,1,7,1.1009084932,-0.0418495689322,0.750430291152,0.742510663438,1,1,0,
84,9,2,1,8,0.453646978368,-0.0976937439186,0.611505985039,0.588060474466,1,0,0,
84,9,2,1,9,-3.93051193296,-0.00105429934867,0.0192555625076,0.0192356623784,1,0,0,
84,9,2,1,10,-2.83694823046,-0.000170785967587,0.0553599142757,0.0553509836685,1,0,0,
84,9,2,1,11,-4.25014003425,-0.000109855644411,0.0140616854826,0.0140601625303,1,0,0,
84,9,2,1,12,-3.75765047958,-0.000924685083474,0.0228062464956,0.0227856479421,1,0,0,
84,9,2,1,13,-3.80674290585,-3.36515881827e-09,0.0217374203286,0.0217374202571,1,0,0,
84,9,2,1,14,-3.85522952393,-3.35033334409e-09,0.0207299176979,0.0207299176299,1,0,0,
84,9,2,1,15,-4.31494307035,-9.72461364768e-08,0.0131909825023,0.0131909812365,1,0,0,
84,9,2,1,16,-4.13360250928,-1.94805345188e-08,0.0157722926505,0.0157722923481,1,0,0,
84,10,2,1,1,3.92961954607,-1.11005234545,0.980727577725,0.943724085326,1,1,1,
84,10,2,1,2,3.01511719711,-1.00820045255,0.953252417745,0.881521381177,1,1,1,
84,10,2,1,3,3.23260857915,-1.08035809219,0.962043123096,0.895878889196,1,1,1,
84,10,2,1,4,5.13125314355,-1.73940573064,0.994125562122,0.967448773032,1,1,1,
84,10,2,1,5,1.66987627423,-0.00662319994483,0.841559324601,0.840674206388,1,1,0,
84,10,2,1,6,0.909957614145,-0.0635370154293,0.712991489217,0.699815742732,1,1,0,
84,10,2,1,7,0.855740409029,-0.0224488741492,0.701769936147,0.697050457412,1,1,0,
84,10,2,1,8,0.547881546541,-0.012047897693,0.633643954097,0.630842687122,1,0,0,
84,10,2,1,9,-3.90885714826,-4.47177420586e-05,0.0196687942456,0.0196679320196,1,0,0,
84,10,2,1,10,-2.81696882434,-0.000107646254325,0.0564140708851,0.0564083409846,1,0,0,
84,10,2,1,11,-4.23787258999,-0.000187418966268,0.0142327785495,0.0142301492621,1,0,0,
84,10,2,1,12,-3.75735156226,-4.31890290997e-05,0.0228129091536,0.0228119463829,1,0,0,
84,10,2,1,13,-3.80611572043,-4.39604825431e-07,0.0217507613684,0.0217507520147,1,0,0,
84,10,2,1,14,-3.85437682017,-7.10307109131e-07,0.0207472348207,0.0207472203896,1,0,0,
84,10,2,1,15,-4.31262628758,-7.20772298379e-06,0.013221174056,0.0132210800217,1,0,0,
84,10,2,1,16,-4.13186009826,-3.48439559517e-06,0.0157993638496,0.0157993096682,1,0,0,
84,11,2,1,1,4.01067654538,-1.48301173476,0.982201399457,0.926058612506,1,1,1,
84,11,2,1,2,3.57490756688,-2.54500798951,0.972745598787,0.736896426349,1,1,1,
84,11,2,1,3,3.86391692775,-2.06528740865,0.979445705901,0.857982025463,1,1,1,
84,11,2,1,4,7.63074248045,-0.949203152919,0.999514935004,0.998747723756,1,1,1,
84,11,2,1,5,1.82259772618,-0.00105961067519,0.860877541712,0.860750586362,1,1,0,
84,11,2,1,6,1.11113587811,-0.000581324291414,0.752340813579,0.752232482957,1,1,0,
