condition,arm,frame,robot,delivered,phase,pool,output_match,all_components,active_components,near_components,near_active_components,strongest_near_r,strongest_birth_time,strongest_birth_location
intermittent,marked_gaussian_evidence,82,2,True,53_96,fused,False,220,217,192,192,0.0031613526340471846,3,100004
intermittent,marked_gaussian_evidence,83,1,True,53_96,fused,False,222,220,196,196,0.0031482950900586647,55,100007
intermittent,marked_gaussian_evidence,83,2,True,53_96,fused,False,222,220,196,196,0.0031482950900586647,55,100007
intermittent,marked_gaussian_evidence,84,1,True,53_96,fused,False,225,220,198,198,0.003126141411306007,62,100008
intermittent,marked_gaussian_evidence,84,2,False,53_96,local,False,20,20,0,0,,,
intermittent,marked_gaussian_evidence,85,1,True,53_96,fused,False,226,221,201,201,0.0032010839081458267,63,100004
intermittent,marked_gaussian_evidence,85,2,True,53_96,fused,False,226,221,201,201,0.0032010839081458267,63,100004
intermittent,marked_gaussian_evidence,86,1,False,53_96,local,True,229,229,204,204,0.009662648018439376,63,100004
intermittent,marked_gaussian_evidence,86,2,True,53_96,fused,False,229,229,204,204,0.0031154345224101436,63,100004
intermittent,marked_gaussian_evidence,87,1,True,53_96,fused,False,232,226,207,207,0.003296025243508908,63,100004
intermittent,marked_gaussian_evidence,87,2,True,53_96,fused,False,232,226,207,207,0.003296025243508908,63,100004
intermittent,marked_gaussian_evidence,88,1,True,53_96,fused,False,234,234,210,210,0.0029989844385702323,64,100004
intermittent,marked_gaussian_evidence,88,2,True,53_96,fused,False,234,234,210,210,0.0029989844385702323,64,100004
intermittent,marked_gaussian_evidence,89,1,True,53_96,fused,False,234,228,212,212,0.0020989300033906768,74,100004
intermittent,marked_gaussian_evidence,89,2,True,53_96,fused,False,234,228,212,212,0.0020989300033906768,74,100004
intermittent,marked_gaussian_evidence,90,1,True,53_96,fused,False,232,232,210,210,0.0021053357567690978,74,100004
intermittent,marked_gaussian_evidence,90,2,True,53_96,fused,False,232,232,210,210,0.0021053357567690978,74,100004
intermittent,marked_gaussian_evidence,91,1,True,53_96,fused,False,232,226,210,210,0.002211958463906423,74,100004
intermittent,marked_gaussian_evidence,91,2,True,53_96,fused,False,232,226,210,210,0.002211958463906423,74,100004
intermittent,marked_gaussian_evidence,92,1,True,53_96,fused,False,234,232,208,208,0.0023836644787664793,71,100001
intermittent,marked_gaussian_evidence,92,2,True,53_96,fused,False,234,232,208,208,0.0023836644787664793,71,100001
intermittent,marked_gaussian_evidence,93,1,True,53_96,fused,False,237,233,207,207,0.0025121701881494554,70,100002
intermittent,marked_gaussian_evidence,93,2,True,53_96,fused,False,237,233,207,207,0.0025121701881494554,70,100002
intermittent,marked_gaussian_evidence,94,1,False,53_96,local,False,236,236,214,214,0.004524748628107533,77,100012
intermittent,marked_gaussian_evidence,94,2,True,53_96,fused,False,237,235,214,214,0.0021285010523281567,77,100012
intermittent,marked_gaussian_evidence,95,1,True,53_96,fused,False,240,233,207,207,0.0026526532650653217,73,100003
intermittent,marked_gaussian_evidence,95,2,True,53_96,fused,False,240,233,207,207,0.0026526532650653217,73,100003
intermittent,marked_gaussian_evidence,96,1,True,53_96,fused,False,243,242,207,207,0.0027097039338700533,96,100006
intermittent,marked_gaussian_evidence,96,2,True,53_96,fused,False,243,242,207,207,0.0027097039338700533,96,100006
intermittent,marked_gaussian_evidence,97,1,False,97_122,local,False,242,242,218,218,0.004606409648072782,80,100011
intermittent,marked_gaussian_evidence,97,2,False,97_122,local,False,21,21,0,0,,,
intermittent,marked_gaussian_evidence,98,1,False,97_122,local,False,246,246,215,215,0.007693255866046158,80,100011
intermittent,marked_gaussian_evidence,98,2,False,97_122,local,False,21,21,0,0,,,
intermittent,marked_gaussian_evidence,99,1,False,97_122,local,False,249,249,210,210,0.009401235173893508,77,100012
intermittent,marked_gaussian_evidence,99,2,False,97_122,local,False,22,22,0,0,,,
intermittent,marked_gaussian_evidence,100,1,False,97_122,local,False,248,248,211,211,0.009970178724229702,77,100012
intermittent,marked_gaussian_evidence,100,2,False,97_122,local,False,19,19,0,0,,,
intermittent,marked_gaussian_evidence,101,1,False,97_122,local,True,245,245,212,212,0.010220791984075139,77,100012
intermittent,marked_gaussian_evidence,101,2,False,97_122,local,False,18,18,0,0,,,
intermittent,marked_gaussian_evidence,102,1,False,97_122,local,True,236,236,212,212,0.0057015942377673335,80,100011
intermittent,marked_gaussian_evidence,102,2,False,97_122,local,False,19,19,0,0,,,
intermittent,marked_gaussian_evidence,103,1,False,97_122,local,True,235,235,212,212,0.009419223323740782,80,100011
intermittent,marked_gaussian_evidence,103,2,False,97_122,local,False,19,19,0,0,,,
intermittent,marked_gaussian_evidence,104,1,False,97_122,local,True,236,236,212,212,0.009901767455789674,80,100011
intermittent,marked_gaussian_evidence,104,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_gaussian_evidence,105,1,False,97_122,local,False,234,234,212,212,0.005880363902337878,80,100011
intermittent,marked_gaussian_evidence,105,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_gaussian_evidence,106,1,False,97_122,local,False,231,231,211,211,0.005293737929968468,81,100009
intermittent,marked_gaussian_evidence,106,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence,107,1,False,97_122,local,True,233,233,210,210,0.007954151097648354,81,100009
intermittent,marked_gaussian_evidence,107,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence,108,1,False,97_122,local,True,233,233,211,211,0.009406269463404634,81,100009
intermittent,marked_gaussian_evidence,108,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence,109,1,False,97_122,local,True,236,236,212,212,0.010383668739346376,80,100011
intermittent,marked_gaussian_evidence,109,2,False,97_122,local,False,13,13,0,0,,,
intermittent,marked_gaussian_evidence,110,1,False,97_122,local,True,235,235,212,212,0.010647711887007074,81,100009
intermittent,marked_gaussian_evidence,110,2,False,97_122,local,False,13,13,0,0,,,
intermittent,marked_gaussian_evidence,111,1,False,97_122,local,True,233,233,213,213,0.01068055961924794,81,100009
intermittent,marked_gaussian_evidence,111,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_gaussian_evidence,112,1,False,97_122,local,True,234,234,212,212,0.010396784141766553,81,100009
intermittent,marked_gaussian_evidence,112,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence,113,1,False,97_122,local,False,235,235,212,212,0.010507461194413353,81,100009
intermittent,marked_gaussian_evidence,113,2,False,97_122,local,False,16,16,0,0,,,
intermittent,marked_gaussian_evidence,114,1,False,97_122,local,True,233,233,212,212,0.010524934040625438,81,100009
intermittent,marked_gaussian_evidence,114,2,False,97_122,local,False,18,18,0,0,,,
intermittent,marked_gaussian_evidence,115,1,False,97_122,local,True,229,229,212,212,0.010503833921820735,81,100009
intermittent,marked_gaussian_evidence,115,2,False,97_122,local,False,20,20,0,0,,,
intermittent,marked_gaussian_evidence,116,1,False,97_122,local,True,229,229,212,212,0.01027968134251343,81,100009
intermittent,marked_gaussian_evidence,116,2,False,97_122,local,False,20,20,0,0,,,
intermittent,marked_gaussian_evidence,117,1,False,97_122,local,True,229,229,212,212,0.010475492313019424,80,100011
intermittent,marked_gaussian_evidence,117,2,False,97_122,local,False,16,16,0,0,,,
intermittent,marked_gaussian_evidence,118,1,False,97_122,local,False,228,228,211,211,0.005703409782040412,80,100011
intermittent,marked_gaussian_evidence,118,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence,119,1,False,97_122,local,False,228,228,211,211,0.005104715060555434,80,100011
intermittent,marked_gaussian_evidence,119,2,False,97_122,local,False,13,13,0,0,,,
intermittent,marked_gaussian_evidence,120,1,False,97_122,local,False,231,231,210,210,0.008288321780223923,80,100011
intermittent,marked_gaussian_evidence,120,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence,121,1,False,97_122,local,True,233,233,211,211,0.009629483800436923,80,100011
intermittent,marked_gaussian_evidence,121,2,False,97_122,local,False,17,17,0,0,,,
intermittent,marked_gaussian_evidence,122,1,False,97_122,local,False,235,235,1,1,0.0019855163248004805,122,100006
intermittent,marked_gaussian_evidence,122,2,False,97_122,local,False,17,17,0,0,,,
intermittent,marked_lineage,53,1,False,53_96,local,True,134,134,2,2,0.9946631234853103,3,100004
intermittent,marked_lineage,53,2,True,53_96,fused,True,134,134,2,2,0.9167287916869303,3,100004
intermittent,marked_lineage,54,1,True,53_96,fused,True,132,132,2,2,0.9701336087431766,3,100004
intermittent,marked_lineage,54,2,True,53_96,fused,True,132,132,2,2,0.9701336087431766,3,100004
intermittent,marked_lineage,55,1,True,53_96,fused,True,131,129,1,1,0.9766210107570498,3,100004
intermittent,marked_lineage,55,2,True,53_96,fused,True,131,129,1,1,0.9766210107570502,3,100004
intermittent,marked_lineage,56,1,True,53_96,fused,True,134,134,1,1,0.9813420214948382,3,100004
intermittent,marked_lineage,56,2,True,53_96,fused,True,134,134,1,1,0.9813420214948384,3,100004
intermittent,marked_lineage,57,1,False,53_96,local,True,135,135,1,1,0.999018378821109,3,100004
intermittent,marked_lineage,57,2,True,53_96,fused,True,135,132,1,1,0.982060920443168,3,100004
intermittent,marked_lineage,58,1,False,53_96,local,True,135,135,2,2,0.9995038341336088,3,100004
intermittent,marked_lineage,58,2,True,53_96,fused,True,135,134,2,2,0.9869222039855658,3,100004
intermittent,marked_lineage,59,1,True,53_96,fused,True,135,135,2,2,0.9867163616624859,3,100004
intermittent,marked_lineage,59,2,True,53_96,fused,True,135,135,2,2,0.9867163616624857,3,100004
intermittent,marked_lineage,60,1,True,53_96,fused,True,137,137,1,1,0.9875811274428399,3,100004
intermittent,marked_lineage,60,2,True,53_96,fused,True,137,137,1,1,0.9875811274428399,3,100004
intermittent,marked_lineage,61,1,True,53_96,fused,True,137,136,1,1,0.9848014804773686,3,100004
intermittent,marked_lineage,61,2,True,53_96,fused,True,137,136,1,1,0.9848014804773684,3,100004
intermittent,marked_lineage,62,1,True,53_96,fused,True,137,135,1,1,0.9840954800289407,3,100004
intermittent,marked_lineage,62,2,True,53_96,fused,True,137,135,1,1,0.9840954800289407,3,100004
intermittent,marked_lineage,63,1,True,53_96,fused,True,138,135,1,1,0.9848888689910393,3,100004
intermittent,marked_lineage,63,2,True,53_96,fused,True,138,135,1,1,0.9848888689910393,3,100004
intermittent,marked_lineage,64,1,True,53_96,fused,True,142,142,2,2,0.9825230373114235,3,100004
intermittent,marked_lineage,64,2,True,53_96,fused,True,142,142,2,2,0.9825230373114235,3,100004
intermittent,marked_lineage,65,1,True,53_96,fused,True,145,144,1,1,0.9801468579195652,3,100004
intermittent,marked_lineage,65,2,False,53_96,local,True,26,26,1,1,0.7808319781841738,3,100004
intermittent,marked_lineage,66,1,True,53_96,fused,True,149,148,1,1,0.935702470169028,3,100004
intermittent,marked_lineage,66,2,True,53_96,fused,True,149,148,1,1,0.9357024701690276,3,100004
intermittent,marked_lineage,67,1,False,53_96,local,True,145,145,2,2,0.9955278489355774,3,100004
intermittent,marked_lineage,67,2,True,53_96,fused,True,150,145,2,2,0.9390447268529027,3,100004
intermittent,marked_lineage,68,1,False,53_96,local,True,141,141,2,2,0.9991167113915554,3,100004
intermittent,marked_lineage,68,2,True,53_96,fused,True,150,150,2,2,0.9718108835538549,3,100004
intermittent,marked_lineage,69,1,True,53_96,fused,True,151,151,2,2,0.9812815101608412,3,100004
intermittent,marked_lineage,69,2,True,53_96,fused,True,151,151,2,2,0.9812815101608412,3,100004
intermittent,marked_lineage,70,1,True,53_96,fused,True,153,153,1,1,0.9804043912724045,3,100004
intermittent,marked_lineage,70,2,True,53_96,fused,True,153,153,1,1,0.9804043912724045,3,100004
intermittent,marked_lineage,71,1,True,53_96,fused,True,159,157,1,1,0.9796801312935527,3,100004
intermittent,marked_lineage,71,2,True,53_96,fused,True,159,157,1,1,0.9796801312935527,3,100004
intermittent,marked_lineage,72,1,True,53_96,fused,True,162,160,1,1,0.9814569984169788,3,100004
intermittent,marked_lineage,72,2,True,53_96,fused,True,162,160,1,1,0.9814569984169788,3,100004
intermittent,marked_lineage,73,1,True,53_96,fused,True,165,165,1,1,0.9738401925643942,3,100004
intermittent,marked_lineage,73,2,True,53_96,fused,True,165,165,1,1,0.9738401925643942,3,100004
intermittent,marked_lineage,74,1,True,53_96,fused,True,169,169,2,2,0.9722365607804543,3,100004
intermittent,marked_lineage,74,2,True,53_96,fused,True,169,169,2,2,0.9722365607804543,3,100004
intermittent,marked_lineage,75,1,True,53_96,fused,True,170,165,1,1,0.9679882380938026,3,100004
intermittent,marked_lineage,75,2,True,53_96,fused,True,170,165,1,1,0.9679882380938026,3,100004
intermittent,marked_lineage,76,1,True,53_96,fused,True,171,169,2,2,0.9664879476041295,3,100004
intermittent,marked_lineage,76,2,True,53_96,fused,True,171,169,2,2,0.9664879476041295,3,100004
intermittent,marked_lineage,77,1,True,53_96,fused,True,157,153,2,2,0.9627449725911011,3,100004
intermittent,marked_lineage,77,2,True,53_96,fused,True,157,153,2,2,0.9627449725911009,3,100004
intermittent,marked_lineage,78,1,True,53_96,fused,True,157,153,2,2,0.9611984245309546,3,100004
intermittent,marked_lineage,78,2,True,53_96,fused,True,157,153,2,2,0.9611984245309545,3,100004
intermittent,marked_lineage,79,1,True,53_96,fused,True,155,151,2,2,0.9634470511055295,3,100004
intermittent,marked_lineage,79,2,True,53_96,fused,True,155,151,2,2,0.9634470511055295,3,100004
intermittent,marked_lineage,80,1,True,53_96,fused,True,157,156,2,2,0.9531821309234106,3,100004
intermittent,marked_lineage,80,2,True,53_96,fused,True,157,156,2,2,0.9531821309234106,3,100004
intermittent,marked_lineage,81,1,True,53_96,fused,True,156,155,1,1,0.9517375820177227,3,100004
intermittent,marked_lineage,81,2,True,53_96,fused,True,156,155,1,1,0.951737582017723,3,100004
intermittent,marked_lineage,82,1,True,53_96,fused,True,157,155,2,2,0.9492554432368842,3,100004
intermittent,marked_lineage,82,2,True,53_96,fused,True,157,155,2,2,0.9492554432368842,3,100004
intermittent,marked_lineage,83,1,True,53_96,fused,True,159,159,2,2,0.9579570156321149,3,100004
intermittent,marked_lineage,83,2,True,53_96,fused,True,159,159,2,2,0.9579570156321149,3,100004
intermittent,marked_lineage,84,1,True,53_96,fused,True,163,162,2,2,0.9582249891953374,3,100004
intermittent,marked_lineage,84,2,False,53_96,local,True,21,21,1,1,0.6475320967431307,3,100004
intermittent,marked_lineage,85,1,True,53_96,fused,True,163,160,2,2,0.9049075159505199,3,100004
intermittent,marked_lineage,85,2,True,53_96,fused,True,163,160,2,2,0.9049075159505193,3,100004
intermittent,marked_lineage,86,1,False,53_96,local,True,165,165,2,2,0.9945257082905573,3,100004
intermittent,marked_lineage,86,2,True,53_96,fused,True,165,165,2,2,0.9198965977801409,3,100004
intermittent,marked_lineage,87,1,True,53_96,fused,True,163,162,2,2,0.9637876760045231,3,100004
intermittent,marked_lineage,87,2,True,53_96,fused,True,163,162,2,2,0.9637876760045231,3,100004
intermittent,marked_lineage,88,1,True,53_96,fused,True,162,162,2,2,0.9613633247717458,3,100004
intermittent,marked_lineage,88,2,True,53_96,fused,True,162,162,2,2,0.9613633247717458,3,100004
intermittent,marked_lineage,89,1,True,53_96,fused,True,38,33,2,2,0.9475591593136388,3,100004
intermittent,marked_lineage,89,2,True,53_96,fused,True,38,33,2,2,0.9475591593136388,3,100004
intermittent,marked_lineage,90,1,True,53_96,fused,True,38,38,2,2,0.9354800518480053,3,100004
intermittent,marked_lineage,90,2,True,53_96,fused,True,38,38,2,2,0.9354800518480053,3,100004
intermittent,marked_lineage,91,1,True,53_96,fused,True,39,37,2,2,0.9474648817907318,3,100004
intermittent,marked_lineage,91,2,True,53_96,fused,True,39,37,2,2,0.9474648817907318,3,100004
intermittent,marked_lineage,92,1,True,53_96,fused,True,41,40,1,1,0.9663728675551051,3,100004
intermittent,marked_lineage,92,2,True,53_96,fused,True,41,40,1,1,0.9663728675551054,3,100004
intermittent,marked_lineage,93,1,True,53_96,fused,True,44,38,1,1,0.9723071565405362,3,100004
intermittent,marked_lineage,93,2,True,53_96,fused,True,44,38,1,1,0.9723071565405362,3,100004
intermittent,marked_lineage,94,1,False,53_96,local,True,40,40,2,2,0.9969653929589302,3,100004
intermittent,marked_lineage,94,2,True,53_96,fused,True,40,40,2,2,0.9638937783954465,3,100004
intermittent,marked_lineage,95,1,True,53_96,fused,True,44,39,1,1,0.9880013676225111,3,100004
intermittent,marked_lineage,95,2,True,53_96,fused,True,44,39,1,1,0.9880013676225109,3,100004
intermittent,marked_lineage,96,1,True,53_96,fused,True,47,46,1,1,0.9864573511842413,3,100004
intermittent,marked_lineage,96,2,True,53_96,fused,True,47,46,1,1,0.9864573511842415,3,100004
intermittent,marked_lineage,97,1,False,97_122,local,True,43,43,2,2,0.9984700584850413,3,100004
intermittent,marked_lineage,97,2,False,97_122,local,True,19,19,1,1,0.8066581398713579,3,100004
intermittent,marked_lineage,98,1,False,97_122,local,True,47,47,1,1,0.9995031656546739,3,100004
intermittent,marked_lineage,98,2,False,97_122,local,False,19,19,1,1,0.2839259004331738,3,100004
intermittent,marked_lineage,99,1,False,97_122,local,True,50,50,1,1,0.9997031416858212,3,100004
intermittent,marked_lineage,99,2,False,97_122,local,False,19,19,1,1,0.037627624471847886,3,100004
intermittent,marked_lineage,100,1,False,97_122,local,True,51,51,1,1,0.9997030430429495,3,100004
intermittent,marked_lineage,100,2,False,97_122,local,False,17,17,1,1,0.003854356811719411,3,100004
intermittent,marked_lineage,101,1,False,97_122,local,True,54,54,1,1,0.9994329697981731,3,100004
intermittent,marked_lineage,101,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_lineage,102,1,False,97_122,local,True,52,52,2,2,0.9986663188143555,3,100004
intermittent,marked_lineage,102,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_lineage,103,1,False,97_122,local,True,51,51,1,1,0.9997854315859774,3,100004
intermittent,marked_lineage,103,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_lineage,104,1,False,97_122,local,True,53,53,1,1,0.9990580905558751,3,100004
intermittent,marked_lineage,104,2,False,97_122,local,False,11,11,0,0,,,
intermittent,marked_lineage,105,1,False,97_122,local,True,48,48,2,2,0.9991845862402081,3,100004
intermittent,marked_lineage,105,2,False,97_122,local,False,11,11,0,0,,,
intermittent,marked_lineage,106,1,False,97_122,local,True,40,40,2,2,0.9992416828604811,3,100004
intermittent,marked_lineage,106,2,False,97_122,local,False,10,10,0,0,,,
intermittent,marked_lineage,107,1,False,97_122,local,True,42,42,1,1,0.9996943704478466,3,100004
intermittent,marked_lineage,107,2,False,97_122,local,False,10,10,0,0,,,
intermittent,marked_lineage,108,1,False,97_122,local,True,43,43,1,1,0.9992669003441491,3,100004
intermittent,marked_lineage,108,2,False,97_122,local,False,10,10,0,0,,,
intermittent,marked_lineage,109,1,False,97_122,local,True,45,45,2,2,0.9993522692732973,3,100004
intermittent,marked_lineage,109,2,False,97_122,local,False,9,9,0,0,,,
intermittent,marked_lineage,110,1,False,97_122,local,True,25,25,2,2,0.9993437185550907,3,100004
intermittent,marked_lineage,110,2,False,97_122,local,False,9,9,0,0,,,
intermittent,marked_lineage,111,1,False,97_122,local,True,21,21,2,2,0.9994509893226573,3,100004
intermittent,marked_lineage,111,2,False,97_122,local,False,11,11,0,0,,,
intermittent,marked_lineage,112,1,False,97_122,local,True,21,21,2,2,0.9992462558493808,3,100004
intermittent,marked_lineage,112,2,False,97_122,local,False,12,12,0,0,,,
intermittent,marked_lineage,113,1,False,97_122,local,True,23,23,2,2,0.9995975844649715,3,100004
intermittent,marked_lineage,113,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_lineage,114,1,False,97_122,local,True,22,22,2,2,0.999693790867702,3,100004
intermittent,marked_lineage,114,2,False,97_122,local,False,17,17,0,0,,,
intermittent,marked_lineage,115,1,False,97_122,local,True,18,18,2,2,0.9993813438124363,3,100004
intermittent,marked_lineage,115,2,False,97_122,local,False,19,19,0,0,,,
intermittent,marked_lineage,116,1,False,97_122,local,True,17,17,2,2,0.9989379056112708,3,100004
intermittent,marked_lineage,116,2,False,97_122,local,False,20,20,0,0,,,
intermittent,marked_lineage,117,1,False,97_122,local,True,17,17,2,2,0.9995149343040487,3,100004
intermittent,marked_lineage,117,2,False,97_122,local,False,16,16,0,0,,,
intermittent,marked_lineage,118,1,False,97_122,local,True,18,18,2,2,0.9967209921991212,3,100004
intermittent,marked_lineage,118,2,False,97_122,local,False,13,13,0,0,,,
intermittent,marked_lineage,119,1,False,97_122,local,True,18,18,2,2,0.9956243429736604,3,100004
intermittent,marked_lineage,119,2,False,97_122,local,False,11,11,0,0,,,
intermittent,marked_lineage,120,1,False,97_122,local,True,19,19,2,2,0.9994008263651885,3,100004
intermittent,marked_lineage,120,2,False,97_122,local,False,12,12,0,0,,,
intermittent,marked_lineage,121,1,False,97_122,local,True,19,19,2,2,0.9992539664301655,3,100004
intermittent,marked_lineage,121,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_lineage,122,1,False,97_122,local,True,21,21,2,2,0.9052709617764142,3,100004
intermittent,marked_lineage,122,2,False,97_122,local,False,16,16,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,53,1,False,53_96,local,True,164,164,145,145,0.01385608062176951,31,100003
intermittent,marked_gaussian_evidence_guarded_scalar,53,2,True,53_96,fused,False,164,160,145,145,0.003736298909707942,31,100003
intermittent,marked_gaussian_evidence_guarded_scalar,54,1,True,53_96,fused,False,167,166,148,148,0.004034542067265646,32,100003
intermittent,marked_gaussian_evidence_guarded_scalar,54,2,True,53_96,fused,False,167,166,148,148,0.004034542067265646,32,100003
intermittent,marked_gaussian_evidence_guarded_scalar,55,1,True,53_96,fused,False,170,166,150,150,0.0037856009265592222,33,100003
intermittent,marked_gaussian_evidence_guarded_scalar,55,2,True,53_96,fused,False,170,166,150,150,0.0037856009265592222,33,100003
intermittent,marked_gaussian_evidence_guarded_scalar,56,1,True,53_96,fused,False,174,171,152,152,0.003706598776991479,34,100004
intermittent,marked_gaussian_evidence_guarded_scalar,56,2,True,53_96,fused,False,174,171,152,152,0.003706598776991479,34,100004
intermittent,marked_gaussian_evidence_guarded_scalar,57,1,False,53_96,local,False,177,177,155,155,0.012857912562515613,36,100003
intermittent,marked_gaussian_evidence_guarded_scalar,57,2,True,53_96,fused,False,177,175,155,155,0.0035978851528160292,36,100003
intermittent,marked_gaussian_evidence_guarded_scalar,58,1,False,53_96,local,False,179,179,157,157,0.015071048338814282,35,100003
intermittent,marked_gaussian_evidence_guarded_scalar,58,2,True,53_96,fused,False,179,176,157,157,0.0038984337522554166,35,100003
intermittent,marked_gaussian_evidence_guarded_scalar,59,1,True,53_96,fused,False,182,180,158,158,0.003927977626234367,35,100003
intermittent,marked_gaussian_evidence_guarded_scalar,59,2,True,53_96,fused,False,182,180,158,158,0.003927977626234367,35,100003
intermittent,marked_gaussian_evidence_guarded_scalar,60,1,True,53_96,fused,False,186,184,160,160,0.0036077367512709567,37,100003
intermittent,marked_gaussian_evidence_guarded_scalar,60,2,True,53_96,fused,False,186,184,160,160,0.0036077367512709567,37,100003
intermittent,marked_gaussian_evidence_guarded_scalar,61,1,True,53_96,fused,False,185,179,162,162,0.003521426124576359,37,100003
intermittent,marked_gaussian_evidence_guarded_scalar,61,2,True,53_96,fused,False,185,179,162,162,0.003521426124576359,37,100003
intermittent,marked_gaussian_evidence_guarded_scalar,62,1,True,53_96,fused,False,187,184,164,164,0.0034502383680195705,39,100004
intermittent,marked_gaussian_evidence_guarded_scalar,62,2,True,53_96,fused,False,187,184,164,164,0.0034502383680195705,39,100004
intermittent,marked_gaussian_evidence_guarded_scalar,63,1,True,53_96,fused,False,191,189,167,167,0.0034822049705877786,39,100004
intermittent,marked_gaussian_evidence_guarded_scalar,63,2,True,53_96,fused,False,191,189,167,167,0.0034822049705877786,39,100004
intermittent,marked_gaussian_evidence_guarded_scalar,64,1,True,53_96,fused,False,198,196,169,169,0.003402648959292684,41,100003
intermittent,marked_gaussian_evidence_guarded_scalar,64,2,True,53_96,fused,False,198,196,169,169,0.003402648959292684,41,100003
intermittent,marked_gaussian_evidence_guarded_scalar,65,1,True,53_96,fused,False,203,200,171,171,0.0034000064160233153,41,100003
intermittent,marked_gaussian_evidence_guarded_scalar,65,2,False,53_96,local,False,25,25,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,66,1,True,53_96,fused,False,208,204,174,174,0.0034427500873298075,41,100003
intermittent,marked_gaussian_evidence_guarded_scalar,66,2,True,53_96,fused,False,208,204,174,174,0.0034427500873298075,41,100003
intermittent,marked_gaussian_evidence_guarded_scalar,67,1,False,53_96,local,True,204,204,177,177,0.011366419380687576,41,100003
intermittent,marked_gaussian_evidence_guarded_scalar,67,2,True,53_96,fused,False,209,206,177,177,0.0033809643615095356,41,100003
intermittent,marked_gaussian_evidence_guarded_scalar,68,1,False,53_96,local,True,204,204,179,179,0.012956756391655971,45,100006
intermittent,marked_gaussian_evidence_guarded_scalar,68,2,True,53_96,fused,False,213,212,179,179,0.0036118181848643267,45,100006
intermittent,marked_gaussian_evidence_guarded_scalar,69,1,True,53_96,fused,False,220,217,181,181,0.0036470104040774013,45,100006
intermittent,marked_gaussian_evidence_guarded_scalar,69,2,True,53_96,fused,False,220,217,181,181,0.0036470104040774013,45,100006
intermittent,marked_gaussian_evidence_guarded_scalar,70,1,True,53_96,fused,False,224,223,183,183,0.003401865546156787,46,100006
intermittent,marked_gaussian_evidence_guarded_scalar,70,2,True,53_96,fused,False,224,223,183,183,0.003401865546156787,46,100006
intermittent,marked_gaussian_evidence_guarded_scalar,71,1,True,53_96,fused,False,231,229,185,185,0.0033553317551760476,44,100003
intermittent,marked_gaussian_evidence_guarded_scalar,71,2,True,53_96,fused,False,231,229,185,185,0.0033553317551760476,44,100003
intermittent,marked_gaussian_evidence_guarded_scalar,72,1,True,53_96,fused,False,234,232,187,187,0.0033574143360132723,48,100006
intermittent,marked_gaussian_evidence_guarded_scalar,72,2,True,53_96,fused,False,234,232,187,187,0.0033574143360132723,48,100006
intermittent,marked_gaussian_evidence_guarded_scalar,73,1,True,53_96,fused,False,239,236,191,191,0.0032220628711309607,45,100004
intermittent,marked_gaussian_evidence_guarded_scalar,73,2,True,53_96,fused,False,239,236,191,191,0.0032220628711309607,45,100004
intermittent,marked_gaussian_evidence_guarded_scalar,74,1,True,53_96,fused,False,246,245,195,195,0.0032426300655262106,50,100006
intermittent,marked_gaussian_evidence_guarded_scalar,74,2,True,53_96,fused,False,246,245,195,195,0.0032426300655262106,50,100006
intermittent,marked_gaussian_evidence_guarded_scalar,75,1,True,53_96,fused,False,253,250,198,198,0.0031822314892250183,52,100006
intermittent,marked_gaussian_evidence_guarded_scalar,75,2,True,53_96,fused,False,253,250,198,198,0.0031822314892250183,52,100006
intermittent,marked_gaussian_evidence_guarded_scalar,76,1,True,53_96,fused,False,258,255,202,202,0.0031386711147680137,52,100006
intermittent,marked_gaussian_evidence_guarded_scalar,76,2,True,53_96,fused,False,258,255,202,202,0.0031386711147680137,52,100006
intermittent,marked_gaussian_evidence_guarded_scalar,77,1,True,53_96,fused,False,248,240,206,206,0.0030929893477651465,53,100006
intermittent,marked_gaussian_evidence_guarded_scalar,77,2,True,53_96,fused,False,248,240,206,206,0.0030929893477651465,53,100006
intermittent,marked_gaussian_evidence_guarded_scalar,78,1,True,53_96,fused,False,247,242,210,210,0.0030512051955851284,55,100007
intermittent,marked_gaussian_evidence_guarded_scalar,78,2,True,53_96,fused,False,247,242,210,210,0.0030512051955851284,55,100007
intermittent,marked_gaussian_evidence_guarded_scalar,79,1,True,53_96,fused,False,247,237,214,214,0.0030250367593248604,57,100008
