time,receiver,formation,predictedLabelCount,localLabelCount,fusedLabelCount,predictedMass,localMass,localUpdateMassChange,preEtaMass,fusedMass,poolingMassChangeFromLocal,spatialMassLoss,prunedMass,retainedNotOutputMass,localMapCount,outputMapCount,zeroPdLabelCount,zeroPdMaxAbsLocalChange,weakBeforeSpatialCount,normalizerFallbackCount
11,17,3,24,24,24,4.12648836070858,4.87041642110335,0.743928060394763,4.74489344855635,4.34255583798545,-0.125522972547,0.402337610570895,0,0.944649044065775,4,4,20,6.93889390390723e-18,20,3
11,18,3,24,24,24,4.81596514629534,4.83281708225239,0.0168519359570523,4.87368423575898,4.71847643970962,0.0408671535065883,0.155207796049354,0,0.909205580914039,4,4,20,6.93889390390723e-18,20,5
11,19,4,24,24,24,3.70812417768095,3.71862234149539,0.0104981638144435,4.61324831720481,4.270704834048,0.894625975709415,0.342543483156808,0,0.921118542121738,4,4,20,6.93889390390723e-18,20,0
11,20,4,24,24,24,4.69986390676452,4.74972897303696,0.0498650662724316,4.22037325365768,3.56016495642887,-0.529355719379278,0.660208297228807,0,1.323091154369,4,3,20,6.93889390390723e-18,20,5
11,21,4,24,24,24,4.84428956074743,4.85551221477616,0.0112226540287379,4.79167806939483,4.74345952533321,-0.06383414538133,0.0482185440616254,0,0.880137128915766,4,4,20,6.93889390390723e-18,20,3
11,22,4,23,23,24,3.41595351363263,3.42343459283904,0.00748107920640173,4.6719774745007,4.43013141252827,1.24854288166167,0.241846061972437,0,0.864688906358712,3,4,20,1.38777878078145e-17,20,5
11,23,4,24,24,24,4.85685819830998,4.9278135294139,0.0709553311039137,4.06149935601237,3.65024114930334,-0.866314173401524,0.411258206709036,0,1.18981596532844,4,3,22,1.38777878078145e-17,21,3
11,24,4,24,24,24,4.46282616626772,4.76965530075143,0.306829134483713,4.9047684889571,4.87675853553416,0.135113188205668,0.0280099534229379,0,0.926915804954148,4,4,20,6.93889390390723e-18,20,6
11,25,5,24,24,24,3.87313942419536,3.71947033437833,-0.153669089817032,4.33679806161206,3.71564447737292,0.617327727233731,0.621153584239142,0,1.02708115050166,3,3,20,1.38777878078145e-17,20,2
11,26,5,24,24,24,4.85111124008493,4.85744140314252,0.00633016305759249,4.19353494219347,3.78766273094509,-0.663906460949056,0.405872211248381,0,0.924826768300839,4,4,20,6.93889390390723e-18,21,5
11,27,5,24,24,24,4.32627136106891,4.30694775982299,-0.0193236012459188,4.83415344245819,4.78850260552201,0.5272056826352,0.0456508369361792,0,0.915322342693329,4,4,20,6.93889390390723e-18,20,4
11,28,5,24,24,24,2.95515330645253,3.92165207007841,0.966498763625882,4.1646249049006,3.31904620413861,0.242972834822187,0.845578700761985,0,0.95426329734786,4,3,20,1.38777878078145e-17,20,4
11,29,5,24,24,24,3.80020629476443,3.56128165366169,-0.23892464110273,4.04644082234702,3.5069622227943,0.485159168685328,0.539478599552724,0,0.957579297502449,3,3,20,6.93889390390723e-18,21,5
11,30,5,24,24,24,4.03067939577656,4.62165105147578,0.590971655699224,4.15435701281463,3.49032508399556,-0.467294038661152,0.664031928819067,0,0.998241377003352,4,3,20,6.93889390390723e-18,20,1
11,31,6,24,24,24,4.0583299702047,3.99000574843807,-0.0683242217666304,4.14082205491505,4.01403173095249,0.150816306476985,0.126790323962559,0,0.967237721271883,4,4,20,6.93889390390723e-18,21,1
11,32,6,24,24,24,4.12989377021245,4.94366147034833,0.813767700135875,4.19636518773501,4.03794671386278,-0.747296282613317,0.158418473872229,0,0.987052524038679,5,4,20,6.93889390390723e-18,21,0
11,33,6,24,24,24,4.96513408090772,5.01924319644292,0.0541091155352014,5.00793843227757,4.99512830352289,-0.0113047641653541,0.0128101287546825,0,0.958123967280702,5,5,21,6.93889390390723e-18,20,0
11,34,6,24,24,24,4.48146888945965,4.61305612346996,0.131587234010309,5.00375158383116,4.91329417685283,0.390695460361195,0.0904574069783308,0,0.963896738507676,4,4,21,1.11022302462516e-16,20,3
11,35,6,24,24,24,4.85417630421494,4.95004347199054,0.0958671677756007,4.90764792924948,4.86174080829753,-0.0423955427410689,0.0459071209519415,0,0.96634219522016,5,4,20,6.93889390390723e-18,20,3
11,36,6,24,24,24,3.95118537158342,4.26329278758609,0.312107416002662,4.95052728712197,4.94185104681172,0.687234499535885,0.00867624031024672,0,0.951800514728858,4,4,20,6.93889390390723e-18,20,0
12,1,1,24,24,24,3.84932674179788,5.44457116081333,1.59524441901546,5.11538542858669,4.67740206382684,-0.329185732226645,0.437983364759843,0,1.39817338677304,5,4,21,1.11022302462516e-16,20,3
12,2,1,24,24,24,3.71100136600268,3.56190981131025,-0.149091554692423,4.83724139603766,4.59641699352325,1.27533158472741,0.24082440251441,0,1.29558179567168,3,4,22,6.93889390390723e-18,20,2
12,3,1,24,24,24,3.62889475078108,3.62889475078108,0,3.5790945289357,3.50562332415201,-0.049800221845381,0.0734712047836852,0,1.03995188042508,3,3,24,6.93889390390723e-18,21,2
12,4,1,24,24,24,3.1409908847702,4.41203093967258,1.27104005490238,3.88555492589489,3.79088148781601,-0.526476013777686,0.0946734380788845,0,1.06428315648021,4,3,20,1.11022302462516e-16,21,2
12,5,1,24,24,24,2.58405337625935,4.08784490675929,1.50379153049995,4.27306611528062,3.97618344209208,0.185221208521324,0.296882673188541,0,1.33071358072588,4,4,20,6.93889390390723e-18,22,3
12,6,1,24,24,24,4.14116404307683,5.02108794518655,0.879923902109711,4.51492014943187,4.12322456832748,-0.506167795754672,0.39169558110439,0,1.13260570949555,5,4,22,1.11022302462516e-16,20,4
12,7,2,24,24,24,4.77690424241551,4.80650197183538,0.0295977294198737,4.9545774431987,4.95265863575381,0.148075471363317,0.00191880744489215,0,0.90140420738829,4,5,20,6.93889390390723e-18,20,4
12,8,2,24,24,24,4.08633994491462,4.8616087067435,0.775268761828878,4.89952727851379,4.79096272142412,0.0379185717702937,0.108564557089668,0,0.981299955021566,4,4,20,6.93889390390723e-18,20,3
12,9,2,24,24,24,4.18831381841551,4.00367047821441,-0.184643340201097,4.69743221922111,4.57298120078142,0.693761741006694,0.124451018439685,0,0.93455082564012,4,4,20,6.93889390390723e-18,20,7
12,10,2,24,24,24,4.92897266994853,4.9119173932916,-0.017055276656933,4.30267679101906,4.27897001413219,-0.609240602272539,0.0237067768868693,0,0.955005954373382,4,4,20,6.93889390390723e-18,21,4
12,11,2,24,24,24,4.88812867509516,4.93717890353879,0.0490502284436234,4.95927970685088,4.88086411491633,0.0221008033120969,0.078415591934557,0,0.933043099437785,4,4,20,6.93889390390723e-18,20,3
12,12,2,24,24,24,4.90963828555293,4.9514088469937,0.0417705614407708,4.94084894295137,4.93708177683981,-0.0105599040423323,0.00376716611156436,0,0.93742242770802,5,4,20,6.93889390390723e-18,20,2
12,13,3,24,24,24,4.72352736003571,4.74549413311068,0.0219667730749666,4.86915660358241,4.79717996430168,0.123662470471725,0.071976639280722,0,0.828462488921397,4,4,20,6.93889390390723e-18,20,7
12,14,3,24,24,24,4.81757094722298,4.83159568674389,0.0140247395209192,4.78135714738623,4.75534169566357,-0.050238539357669,0.0260154517226514,0,0.834256392933466,4,4,20,6.93889390390723e-18,20,7
12,15,3,24,24,24,4.78761869585693,4.8325639355992,0.0449452397422681,4.83216144478503,4.82505987959494,-0.000402490814161993,0.00710156519009608,0,0.861705937970003,4,4,20,6.93889390390723e-18,20,5
12,16,3,24,24,24,4.75022072494967,4.83121797621522,0.0809972512655595,5.47372298874027,4.85354520163056,0.642505012525046,0.62017778710971,0,1.02913739808959,4,5,21,1.38777878078145e-17,20,3
12,17,3,24,24,24,4.2991302796056,4.93024259652225,0.631112316916651,4.92759305760716,4.89520691825017,-0.00264953891508846,0.0323861393569853,0,0.928885843161643,4,4,20,6.93889390390723e-18,20,5
12,18,3,24,24,24,4.67129167531252,4.89394836766237,0.22265669234985,4.91730648858872,4.90668389402569,0.0233581209263498,0.0106225945630323,0,0.921087830180523,4,4,20,6.93889390390723e-18,20,4
12,19,4,24,24,24,4.22799778570752,4.48107827292718,0.253080487219669,4.69546881480885,4.54038498805758,0.214390541881666,0.155083826751274,0,0.849735666345265,4,4,20,6.93889390390723e-18,20,3
12,20,4,24,24,24,3.52456330686458,4.75737221702669,1.23280891016211,4.6887137427847,4.53112070987881,-0.0686584742419916,0.15759303290589,0,0.84975352228728,4,4,20,6.93889390390723e-18,20,1
12,21,4,24,24,24,4.69602493007988,4.57818948063074,-0.117835449449132,4.74005997775934,4.59389180551997,0.161870497128596,0.146168172239372,0,0.841392502825625,4,4,20,6.93889390390723e-18,20,2
12,22,4,24,24,24,4.38583009840299,4.314125897276,-0.0717042011269848,4.51706307837246,4.02095061667075,0.202937181096458,0.49611246170171,0,0.832789474354495,4,4,20,6.93889390390723e-18,20,4
12,23,4,24,24,24,3.6137387378103,4.12707942623445,0.513340688424149,4.25456526241853,3.69698740625506,0.127485836184076,0.557577856163467,0,0.879389652605109,4,3,20,6.93889390390723e-18,20,4
12,24,4,24,24,24,4.82799095017882,4.75536905741967,-0.0726218927591447,4.41666082604947,4.08505753945205,-0.338708231370201,0.331603286597423,0,0.914445682210471,4,4,20,6.93889390390723e-18,20,4
12,25,5,24,24,24,3.67848803259919,4.26732702215798,0.588838989558794,3.77795794758191,3.36811506744927,-0.489369074576071,0.409842880132642,0,0.927869966916795,4,3,20,6.93889390390723e-18,21,2
12,26,5,24,24,24,3.74978610363564,4.25999057530986,0.510204471674219,4.28502144149012,3.54285578825519,0.0250308661802627,0.742165653234925,0.000259624051205165,0.859300887256503,4,3,20,6.93889390390723e-18,20,1
12,27,5,24,24,24,4.74061757946679,4.39043091328032,-0.350186666186473,4.34586244223075,3.88286711915229,-0.0445684710495629,0.462995323078466,0,0.905157235986024,4,4,20,6.93889390390723e-18,20,1
12,28,5,24,24,24,3.28585574209722,3.1773501851523,-0.108505556944926,4.00005534930341,3.57492096961134,0.822705164151113,0.425134379692073,0,1.23002268391502,3,3,20,6.93889390390723e-18,20,2
12,29,5,24,24,24,3.47189260056636,4.06648759693024,0.594594996363885,3.34841753032751,3.04586488655184,-0.718070066602729,0.302552643775675,0.00641499573016091,0.821384339827576,4,3,20,6.93889390390723e-18,22,2
12,30,5,24,24,24,3.45542183315561,3.65148108141677,0.196059248261162,4.23044290188521,3.56794949075159,0.578961820468436,0.66249341113362,0,0.943289694455812,3,3,20,6.93889390390723e-18,20,1
12,31,6,24,24,24,3.97389141364297,3.92361367603155,-0.0502777376114154,4.93741025777149,4.92931040229725,1.01379658173994,0.00809985547423597,0,0.944100109609662,4,4,20,6.93889390390723e-18,20,0
12,32,6,24,24,24,3.99756724672415,4.2912729923553,0.293705745631142,4.02242035567006,3.96325788605718,-0.268852636685232,0.0591624696128839,0,0.95409110788398,4,4,20,6.93889390390723e-18,21,1
12,33,6,24,24,24,4.94517702048766,4.95910572014779,0.0139286996601342,4.62678743765191,4.32349288715771,-0.332318282495886,0.303294550494194,0,0.982705575256306,5,4,20,6.93889390390723e-18,20,0
12,34,6,24,24,24,4.8641612350843,4.90285039437051,0.0386891592862071,4.99847566131297,4.88500421752563,0.0956252669424602,0.113471443787334,0,0.927648845565582,4,4,21,6.93889390390723e-18,20,1
12,35,6,24,24,24,4.81312340021456,4.71896176463996,-0.0941616355745971,4.88494415946471,4.87292881972858,0.165982394824746,0.0120153397361245,0,0.950924873376481,4,4,20,6.93889390390723e-18,20,2
12,36,6,24,24,24,4.89243253634361,4.94182141913904,0.0493888827954319,4.91835715728888,4.88524014005683,-0.0234642618501608,0.0331170172320494,0,0.949228654679098,4,4,20,6.93889390390723e-18,20,0
13,1,1,24,24,24,4.63062804318858,5.50226645310764,0.871638409919066,5.50226645310764,5.50226645310685,0,7.94031507211912e-13,0,1.46892696095138,5,5,21,1.11022302462516e-16,19,0
13,2,1,24,24,24,4.55045282358802,4.51679703909035,-0.033655784497669,5.14243884270952,4.92886815329641,0.625641803619172,0.213570689413106,0,1.2441142299748,4,5,22,2.77555756156289e-17,20,4
13,3,1,24,24,24,3.47056709091049,3.23865635592407,-0.231910734986426,4.0006123298997,3.86637964984343,0.761955973975637,0.134232680056273,0,1.04802107614913,3,4,22,6.93889390390723e-18,21,1
13,4,1,24,24,24,3.75297267293785,4.65884510786475,0.905872434926901,4.22912092723318,4.11450261828864,-0.429724180631571,0.114618308944539,0,1.01599189414105,4,4,20,6.93889390390723e-18,21,3
13,5,1,24,24,24,3.93642160767116,5.23846399176928,1.30204238409813,5.07639628225848,4.726917382439,-0.162067709510804,0.349478899819482,0,0.988496589775957,5,5,20,6.93889390390723e-18,19,2
13,6,1,24,24,24,4.08199232264421,5.52772296375534,1.44573064111113,5.45741434797049,5.10313762076243,-0.0703086157848478,0.35427672720806,0,0.942303777885082,5,5,22,1.11022302462516e-16,19,4
13,7,2,24,24,24,4.90313204939627,4.94546296417362,0.0423309147773496,4.93263028161773,4.92984479302911,-0.0128326825558887,0.00278548858862493,0,0.930008262674516,4,4,20,6.93889390390723e-18,20,1
13,8,2,24,24,24,4.74305309420988,4.71770321439727,-0.0253498798126124,5.0374347423241,4.95789916288351,0.319731527926828,0.0795355794405879,0,0.906702856386676,4,5,20,6.93889390390723e-18,20,4
13,9,2,24,24,24,4.52725138877361,4.91455961439284,0.387308225619235,4.84942196249399,4.70581612559932,-0.0651376518988558,0.143605836894666,0,0.924990989470309,4,4,20,6.93889390390723e-18,20,3
13,10,2,24,24,24,4.23618031399087,4.90433694879796,0.66815663480709,4.91479274918573,4.89860169002268,0.0104558003877706,0.0161910591630487,0,0.927047343314245,4,4,20,6.93889390390723e-18,20,3
13,11,2,24,24,24,4.83205547376716,4.80483623842239,-0.0272192353447664,4.91960373527009,4.84344613422658,0.114767496847692,0.0761576010435041,0,0.922008842960448,4,4,20,6.93889390390723e-18,20,3
13,12,2,24,24,24,4.88771095907141,4.92790783095503,0.0401968718836256,4.91013394995557,4.87914932891458,-0.0177738809994681,0.0309846210409832,0,0.919223433120818,4,4,20,6.93889390390723e-18,20,1
13,13,3,24,24,24,4.74920816465867,4.64761874975543,-0.101589414903242,4.91352665376474,4.80973011521936,0.26590790400931,0.103796538545374,0,0.815574847401821,4,4,20,6.93889390390723e-18,20,2
13,14,3,24,24,24,4.70778827870694,4.65156530017066,-0.056222978536276,4.66795293108671,4.59030590635416,0.0163876309160509,0.0776470247325562,0,0.805970236616329,4,4,20,6.93889390390723e-18,20,3
13,15,3,24,24,24,4.77680928079899,4.79776800490567,0.020958724106686,4.71652901047756,4.70854548579872,-0.0812389944281184,0.00798352467883578,0,0.827117148421239,4,4,22,6.93889390390723e-18,20,2
13,16,3,24,24,24,4.80500974961426,4.83725779322917,0.03224804361491,4.88796716383092,4.7667978067687,0.0507093706017523,0.121169357062221,0,0.878460794822238,5,4,21,1.11022302462516e-16,20,2
13,17,3,24,24,24,4.84625484906767,4.84482921248274,-0.00142563658493344,4.85295143667956,4.75739669517939,0.0081222241968204,0.0955547415001705,0,0.999194194206186,4,4,20,6.93889390390723e-18,20,5
13,18,3,24,24,24,4.85761705508543,4.91135058621766,0.0537335311322282,4.90454615332182,4.8964407980663,-0.00680443289584254,0.00810535525551703,0,0.914769762938647,4,4,20,6.93889390390723e-18,20,5
13,19,4,24,24,24,4.494981138177,4.8391592256482,0.344178087471198,4.40509681252116,3.84052753865608,-0.434062413127034,0.564569273865081,0.0094646612898468,0.766896437033592,4,4,20,6.93889390390723e-18,20,6
13,20,4,24,24,24,4.48580950278003,4.35509585727942,-0.130713645500603,4.82819878948025,4.80430702247142,0.473102932200824,0.0238917670088243,0,0.8182185680514,4,4,20,6.93889390390723e-18,20,6
13,21,4,24,24,24,4.54795288746477,4.6585969162166,0.110644028751835,4.50032170163429,4.13382659103964,-0.158275214582312,0.366495110594646,0,0.831067308980032,4,4,20,6.93889390390723e-18,20,3
13,22,4,24,24,24,3.98074111050404,4.36387779128027,0.383136680776227,4.60295332006394,4.03151843142574,0.239075528783674,0.571434888638203,0.00959353849562916,0.742209492039727,4,4,20,6.93889390390723e-18,20,3
13,23,4,24,24,24,3.66001753219251,3.86909671923937,0.20907918704686,4.2843392678406,3.90410996192137,0.415242548601231,0.380229305919228,0,0.824703845754446,3,4,21,6.93889390390723e-18,20,5
13,24,4,24,24,24,4.04420696405753,3.35052477952321,-0.693682184534318,3.86316911993925,3.68955871356656,0.512644340416037,0.173610406372691,0.00925958595554466,0.851388490277971,3,3,20,6.93889390390723e-18,21,2
13,25,5,24,24,24,3.33443391677478,3.76075402759337,0.426320110818589,4.72083749717225,4.1120671343185,0.960083469578882,0.608770362853747,0,0.862905521373754,3,4,20,6.93889390390723e-18,20,2
13,26,5,23,23,24,3.50717020256195,3.24491238908958,-0.262257813472371,3.68792372360487,3.48605330746935,0.44301133451529,0.201870416135517,0,0.920027571752844,3,3,20,6.93889390390723e-18,21,4
13,27,5,24,24,24,3.84403844796076,4.84447095561744,1.00043250765668,3.71882548220543,3.60045562350079,-1.12564547341201,0.11836985870464,0,0.977883085053939,4,3,20,6.93889390390723e-18,21,4
13,28,5,24,24,24,3.53917175991523,3.67652124963099,0.13734948971576,4.81918380066529,4.1873380410999,1.14266255103431,0.631845759565394,0,0.771253239669038,3,4,21,6.93889390390723e-18,20,4
13,29,5,23,23,24,3.00905539191346,2.85223083938036,-0.156824552533096,3.30556114338421,3.23938314208249,0.453330304003843,0.0661780013017217,0,0.964709469299275,2,3,20,6.93889390390723e-18,22,6
13,30,5,24,24,24,3.53226999584407,4.71891869825925,1.18664870241518,4.71891869825925,4.7189186982593,8.88178419700125e-16,-4.35207425653061e-14,0,0.878369841143598,4,4,20,6.93889390390723e-18,20,0
13,31,6,24,24,24,4.88001729827428,4.8918399302778,0.011822632003522,4.8918399302778,4.89183993027777,0,3.46389583683049e-14,0,0.934659108513532,4,4,20,6.93889390390723e-18,20,0
13,32,6,24,24,24,3.92362530719661,4.01855985872283,0.0949345515262285,4.7946901538653,4.70938189692368,0.776130295142469,0.0853082569416248,0,0.93721630343264,4,4,20,6.93889390390723e-18,20,0
13,33,6,24,24,24,4.28025795828614,4.13206677735504,-0.148191180931099,4.04855257586315,3.99858971569227,-0.0835142014918837,0.0499628601708784,0,0.953839755413065,4,4,20,6.93889390390723e-18,21,1
13,34,6,24,24,24,4.83615417535038,4.73532635279959,-0.100827822550788,4.32441037010489,4.05479342602372,-0.4109159826947,0.269616944081172,0,0.926837293647245,4,4,20,6.93889390390723e-18,21,1
13,35,6,24,24,24,4.8241995315313,4.94121467436238,0.117015142831085,4.9016494187891,4.87090200196767,-0.0395652555732813,0.0307474168214323,0,0.906076104344063,4,4,20,6.93889390390723e-18,20,2
13,36,6,24,24,24,4.83638773865626,4.77384716330547,-0.0625405753507877,4.9389733093039,4.93795194409274,0.165126145998423,0.00102136521115526,0,0.939016672777177,4,4,20,6.93889390390723e-18,20,1
14,1,1,24,24,24,5.44724378857578,5.59236741684389,0.145123628268112,6.22165980507535,5.90454585443881,0.629292388231455,0.317113950636537,0,0.863138071481371,5,6,20,0,18,3
14,2,1,24,24,24,4.87957947176345,4.89250522074979,0.0129257489863388,5.40093371705756,5.36944693106016,0.508428496307778,0.0314867859974077,0,1.3420832859378,5,5,23,6.93889390390723e-18,19,4
14,3,1,24,24,24,3.827715853345,4.29220625117811,0.464490397833113,4.75955465535237,4.67587722846692,0.467348404174258,0.0836774268854468,0,1.34101294624437,4,4,23,5.55111512312578e-17,20,3
14,4,1,24,24,24,4.07335759210575,5.00401875770245,0.930661165596702,4.27440660747883,4.15277309507485,-0.729612150223628,0.12163351240398,0,1.08270062962131,5,4,20,1.11022302462516e-16,21,4
14,5,1,24,24,24,4.67964820861461,4.99191510162699,0.312266893012378,5.03418476024092,4.95637591403652,0.0422696586139333,0.0778088462043955,0,0.957087839603387,5,5,20,6.93889390390723e-18,20,2
14,6,1,24,24,24,5.0521062445548,6.3574788712838,1.30537262672899,5.45980834236388,5.27974324193315,-0.897670528919916,0.180065100430728,0,0.914988991056258,6,5,20,1.11022302462516e-16,19,2
14,7,2,24,24,24,4.88054634509882,4.92067018136422,0.0401238362653995,4.90275343563233,4.88557372187002,-0.0179167457318865,0.017179713762312,0,0.909036582092837,4,4,20,6.93889390390723e-18,20,1
14,8,2,24,24,24,4.90832017125468,4.88962878890599,-0.0186913823486865,4.9257881266636,4.89752951164047,0.0361593377576073,0.0282586150231223,0,0.897746064954812,4,4,20,6.93889390390723e-18,20,6
14,9,2,24,24,24,4.65875796434333,4.86212813509808,0.203370170754751,4.88205295665205,4.85198397830779,0.0199248215539711,0.0300689783442643,0,0.933953372241891,4,4,20,6.93889390390723e-18,20,5
14,10,2,24,24,24,4.84961567312245,4.91460168247951,0.0649860093570593,4.92257239175416,4.83491471694042,0.00797070927464638,0.0876576748137339,0,0.86928149257189,4,4,20,6.93889390390723e-18,20,6
14,11,2,24,24,24,4.79501167288432,4.829645400135,0.0346337272506787,4.829645400135,4.82964540013462,0,3.78364006792253e-13,0,0.912788754530844,4,4,20,6.93889390390723e-18,20,0
14,12,2,24,24,24,4.83035783562543,4.77330075057461,-0.057057085050821,4.81623582843113,4.2458394142346,0.0429350778565167,0.570396414196526,0,0.892952865437307,4,4,20,6.93889390390723e-18,20,3
14,13,3,24,24,24,4.76163281406717,4.80580560769406,0.0441727936268919,4.90276109238698,4.80599343800669,0.0969554846929235,0.0967676543802902,0,0.806695579550841,4,4,20,6.93889390390723e-18,20,4
14,14,3,24,24,24,4.54440284729062,4.78922868156969,0.244825834279074,4.78922868156969,4.78922868156972,0,-2.66453525910038e-14,0,0.797910534250193,4,4,20,6.93889390390723e-18,20,0
14,15,3,24,24,24,4.66146003094073,4.67905726339719,0.0175972324564544,4.78656520374969,4.77345265046046,0.107507940352509,0.0131125532892344,0,0.796091913335505,4,4,21,1.11022302462516e-16,20,2
14,16,3,24,24,24,4.71912982870101,4.72139048181747,0.00226065311646551,4.77630674867231,4.68744818087024,0.0549162668548382,0.0888585678020721,0,0.82672162442921,4,4,21,1.11022302462516e-16,20,2
14,17,3,24,24,24,4.70982272822759,4.59418751220531,-0.115635216022281,4.71665396203653,4.65219933912186,0.122466449831212,0.0644546229146687,0,0.854488931474648,4,4,20,1.38777878078145e-17,20,5
14,18,3,24,24,24,4.84747639008564,4.905479602728,0.0580032126423564,4.91996294554512,4.88581624381493,0.0144833428171234,0.0341467017301849,0,0.92756293594837,4,4,20,6.93889390390723e-18,20,3
14,19,4,23,23,24,3.79275224859257,4.13672311392708,0.343970865334502,3.97127411494074,3.82866644468353,-0.165448998986336,0.142607670257208,0,0.832798144683102,4,3,19,1.38777878078145e-17,21,4
14,20,4,24,24,24,4.75626395224671,4.80834283691801,0.0520788846713058,4.64739616132415,4.503324250677,-0.160946675593864,0.144071910647147,0,0.768123123561239,4,4,20,6.93889390390723e-18,20,3
14,21,4,24,24,24,4.09248832512925,3.99839006388144,-0.0940982612478058,4.80344129175456,4.79326473408379,0.805051227873113,0.0101765576707633,0,0.802480624346751,4,4,20,6.93889390390723e-18,20,3
14,22,4,23,23,24,3.98170564400081,3.81781567694865,-0.163889967052163,3.91555654841244,3.20053109120833,0.0977408714637895,0.715025457204113,0,1.10788592799271,4,3,19,6.93889390390723e-18,21,0
14,23,4,24,24,24,3.86506886230216,3.94376063128506,0.078691768982897,3.95669813591716,3.46005177909641,0.0129375046320979,0.496646356820745,0,1.08085467059053,4,3,20,6.93889390390723e-18,21,2
14,24,4,23,23,24,3.6434961363349,3.84264105983404,0.19914492349914,3.9772278773403,3.93199227861523,0.134586817506261,0.0452355987250765,0,0.822018798368983,3,4,20,6.93889390390723e-18,21,1
14,25,5,24,24,24,4.07094646297532,4.12837849962905,0.0574320366537311,4.58432514563987,4.46354700487982,0.455946646010823,0.120778140760052,0,0.858331698108973,4,4,20,6.93889390390723e-18,20,3
14,26,5,24,24,24,3.45119277439466,4.65696304975785,1.20577027536319,4.62850907876191,4.26761185287859,-0.0284539709959404,0.360897225883314,0,0.827978220653,4,4,20,6.93889390390723e-18,20,2
14,27,5,24,24,24,3.56445106726578,3.93991522632826,0.375464159062473,4.69265945526493,3.70741225386699,0.752744228936671,0.985247201397936,0,0.868260582071678,4,3,20,6.93889390390723e-18,20,2
14,28,5,24,24,24,4.1454646606889,4.64447431618189,0.499009655492986,4.15066272772314,3.97900489289199,-0.493811588458748,0.171657834831144,0.00922848286979594,0.721190046725317,4,4,21,1.11022302462516e-16,21,3
14,29,5,24,24,24,3.20698931066166,2.92567469200354,-0.281314618658123,4.47852202363317,4.29334486888285,1.55284733162963,0.185177154750314,0,0.747861885205441,3,4,21,6.93889390390723e-18,20,2
14,30,5,24,24,24,4.6717295112767,4.70240011973738,0.0306706084606798,3.65785802857774,3.00919793375401,-1.04454209115964,0.648660094823731,0,0.808301538242718,4,3,20,6.93889390390723e-18,21,2
14,31,6,24,24,24,4.84292153097499,4.86731576809946,0.0243942371244668,4.92673412892615,4.92355572652585,0.0594183608266885,0.00317840240029987,0,0.925003642770487,4,4,20,6.93889390390723e-18,20,1
14,32,6,24,24,24,4.66228807795444,4.64299048676926,-0.0192975911851789,4.85100856709314,4.84760891078012,0.208018080323874,0.00339965631301542,0,0.925928768404045,4,4,20,6.93889390390723e-18,20,4
14,33,6,24,24,24,3.95860381853535,4.08147109808331,0.122867279547959,4.49807277914031,4.31460024055519,0.416601681057002,0.183472538585124,0,0.931081511569643,4,4,20,6.93889390390723e-18,20,0
14,34,6,24,24,24,4.01424549176348,3.97598920379047,-0.0382562879730117,4.10598573131528,3.93118144564423,0.129996527524815,0.174804285671051,0.00961922901048107,0.939235228317714,4,3,20,6.93889390390723e-18,21,2
14,35,6,24,24,24,4.82219298194799,4.8452746777986,0.0230816958506068,4.52081754841704,3.89637638786343,-0.32445712938156,0.624441160553607,0,0.895310999419365,4,4,20,6.93889390390723e-18,20,2
14,36,6,24,24,24,4.88857242465181,4.92947514631619,0.0409027216643763,4.89760451390482,4.88921740728896,-0.0318706324113665,0.00838710661586095,0,0.900606648461948,4,4,20,6.93889390390723e-18,20,1
15,1,1,24,24,24,5.84550039589442,6.96058278683993,1.11508239094551,6.83518446492182,6.6299007792069,-0.12539832191811,0.205283685714917,0,0.800045888244632,7,7,20,1.11022302462516e-16,17,2
15,2,1,24,24,24,5.31575246174956,5.32595298837249,0.010200526622933,6.54204687381148,6.36663059024663,1.21609388543899,0.175416283564856,0,1.28487763399008,5,6,23,6.93889390390723e-18,17,3
15,3,1,24,24,24,4.62911845618225,4.39207558281003,-0.237042873372226,5.04343727034176,4.99892095573411,0.65136168753173,0.044516314607641,0,1.21224904310451,4,5,22,1.11022302462516e-16,20,2
15,4,1,24,24,24,4.1112453641241,5.78943236876552,1.67818700464142,5.00901106298338,4.85663177654077,-0.780421305782144,0.152379286442608,0,1.15478856265142,5,5,20,6.93889390390723e-18,20,5
15,5,1,24,24,24,4.90681215489616,4.89572562388367,-0.0110865310124852,5.60258286326094,5.46693161837819,0.706857239377262,0.135651244882748,0,0.971514399088854,5,5,20,6.93889390390723e-18,19,3
15,6,1,24,24,24,5.22694580951382,6.66377771130308,1.43683190178926,5.28991660821342,4.97653805726163,-1.37386110308966,0.313378550951792,0,0.893873805332952,7,5,20,1.11022302462516e-16,19,2
15,7,2,24,24,24,4.83671798465132,4.77735805259252,-0.0593599320588041,4.14882533979276,3.69092821719347,-0.628532712799756,0.457897122599288,0.00371704222790958,0.878558329380151,4,3,20,6.93889390390723e-18,21,5
15,8,2,24,24,24,4.84855421652407,4.77480483961498,-0.0737493769090944,4.77435378928697,4.63324064263003,-0.000451050328002189,0.141113146656939,0,0.834773057672536,4,4,20,6.93889390390723e-18,20,2
