condition,backend,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
intermittent,Guarded Scalar,190,2,predicted,273,22,18,False,False,0.9814354706326052,1.1345534506385402,0.0,False
intermittent,Guarded Scalar,190,2,local,20,19,15,False,False,0.2709072416538403,1.560568152497634,4.558234832161748,False
intermittent,Guarded Scalar,190,2,posterior,270,24,19,False,False,0.9872799089594388,1.0951627519023788,33.98050711829703,False
intermittent,Guarded Scalar,190,2,fused,276,26,21,False,False,0.9872799089594388,7.61958634379673,33.98050711829703,False
intermittent,Guarded Scalar,190,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,190,2,target_posterior,250,1,1,False,False,0.9872799089594388,0.4562589906177218,1.4528142693003883,False
intermittent,Guarded Scalar,191,1,predicted,280,34,28,False,False,0.9774071098698444,1.0951627519023788,0.0,False
intermittent,Guarded Scalar,191,1,local,277,27,26,False,False,0.9952042237072445,2.0248600708368127,50.9506780418957,False
intermittent,Guarded Scalar,191,1,posterior,273,26,21,False,False,0.9863893927671732,0.9946816862819552,50.95067804189573,False
intermittent,Guarded Scalar,191,1,fused,279,30,28,False,False,0.9863893927671732,17.54083310747913,50.95067804189573,False
intermittent,Guarded Scalar,191,1,target_local,251,2,2,False,False,0.9952042237072445,0.7231146329511438,8.513624329365665,False
intermittent,Guarded Scalar,191,1,target_posterior,250,1,1,False,False,0.9863893927671732,0.3499412585406514,1.4580768280094194,False
intermittent,Guarded Scalar,191,2,predicted,276,30,25,False,False,0.9774071098698444,1.0951627519023788,0.0,False
intermittent,Guarded Scalar,191,2,local,22,25,19,False,False,0.0647423032150114,1.9996112979628222,6.349042477634159,False
intermittent,Guarded Scalar,191,2,posterior,273,26,21,False,False,0.9863893927671732,0.9946816862819552,50.95067804189573,False
intermittent,Guarded Scalar,191,2,fused,279,30,25,False,False,0.9863893927671732,10.147740621747973,50.95067804189573,False
intermittent,Guarded Scalar,191,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,191,2,target_posterior,250,1,1,False,False,0.9863893927671732,0.3499412585406514,1.4580768280094194,False
intermittent,Guarded Scalar,192,1,predicted,284,37,32,False,False,0.9765254988395015,0.9946816862819552,0.0,False
intermittent,Guarded Scalar,192,1,local,277,29,27,False,False,0.9951517524876627,1.8267267590232383,7.9856922241197275,False
intermittent,Guarded Scalar,192,1,posterior,270,28,21,False,False,0.9887902740608672,1.6776958729507392,20.388135800836835,False
intermittent,Guarded Scalar,192,1,fused,278,30,28,False,False,0.9887902740608672,10.928538917025646,27.544261765865855,False
intermittent,Guarded Scalar,192,1,target_local,251,2,2,False,False,0.9951517524876627,0.5243566512933013,7.9856922241197275,False
intermittent,Guarded Scalar,192,1,target_posterior,250,2,1,False,False,0.9887902740608672,0.7871404832838287,0.8305330972062777,False
intermittent,Guarded Scalar,192,2,predicted,279,32,27,False,False,0.9765254988395015,0.9946816862819552,0.0,False
intermittent,Guarded Scalar,192,2,local,24,25,20,False,False,0.10517078636854535,4.755387650236754,10.142853695088558,False
intermittent,Guarded Scalar,192,2,posterior,270,28,19,False,False,0.9887902740608672,1.6776958729507392,1.7181658828845272,False
intermittent,Guarded Scalar,192,2,fused,278,30,23,False,False,0.9887902740608672,11.582459684787246,10.836481244274147,False
intermittent,Guarded Scalar,192,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
intermittent,Guarded Scalar,192,2,target_posterior,250,2,1,False,False,0.9887902740608672,0.7871404832838287,0.8305330972062777,False
intermittent,Guarded Scalar,193,1,predicted,279,37,30,False,False,0.9789023713202585,1.6776958729507392,0.0,False
intermittent,Guarded Scalar,193,1,local,273,28,24,False,False,0.9954089559701317,1.5778052549486101,7.688023051803813,False
intermittent,Guarded Scalar,193,1,posterior,272,28,22,False,False,0.9933621519888763,3.001433347687093,35.24357682210416,False
intermittent,Guarded Scalar,193,1,fused,277,30,27,False,False,0.9933621519888763,12.069382113104403,35.24357682210416,False
intermittent,Guarded Scalar,193,1,target_local,251,2,2,False,False,0.9954089559701317,0.3584481817802052,7.688023051803813,False
intermittent,Guarded Scalar,193,1,target_posterior,250,1,1,False,False,0.9933621519888763,1.6657216057147706,0.27012043709643585,False
intermittent,Guarded Scalar,193,2,predicted,275,33,24,False,False,0.9789023713202585,1.6776958729507392,0.0,False
intermittent,Guarded Scalar,193,2,local,25,28,22,False,False,0.13315121539661595,2.7646183278487046,7.889929851584419,False
intermittent,Guarded Scalar,193,2,posterior,272,28,19,False,False,0.9933621519888763,1.6657216057147706,14.548316025387088,False
intermittent,Guarded Scalar,193,2,fused,277,30,23,False,False,0.9933621519888763,17.76906898759043,20.30720545535732,False
intermittent,Guarded Scalar,193,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
intermittent,Guarded Scalar,193,2,target_posterior,250,1,1,False,False,0.9933621519888763,1.6657216057147706,0.27012043709643585,False
intermittent,Guarded Scalar,194,1,predicted,282,38,32,False,False,0.9834285304689876,3.107886619958797,0.0,False
intermittent,Guarded Scalar,194,1,local,277,32,28,False,False,0.9949557328456585,3.2937366343424976,84.34535133225052,False
intermittent,Guarded Scalar,194,1,posterior,278,30,26,False,False,0.987860054354131,2.053434932713968,38.20721613128342,False
intermittent,Guarded Scalar,194,1,fused,279,34,30,False,False,0.987860054354131,13.758580082693936,93.81978848459987,False
intermittent,Guarded Scalar,194,1,target_local,250,2,1,False,False,0.9949557328456585,0.7162831174858209,0.20064935566353104,False
intermittent,Guarded Scalar,194,1,target_posterior,250,2,1,False,False,0.987860054354131,0.9278333844514872,0.8770401682313462,False
intermittent,Guarded Scalar,194,2,predicted,276,32,23,False,False,0.9834285304689876,1.6657216057147706,0.0,False
intermittent,Guarded Scalar,194,2,local,22,26,20,False,False,0.0670760055529559,0.9154108681557989,1.3934664495006217,False
intermittent,Guarded Scalar,194,2,posterior,278,30,23,False,False,0.9878600543541308,2.053434932713968,38.20721613128342,False
intermittent,Guarded Scalar,194,2,fused,279,34,25,False,False,0.9878600543541308,16.638509743801578,38.20721613128342,False
intermittent,Guarded Scalar,194,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,194,2,target_posterior,250,2,1,False,False,0.9878600543541308,0.9278333844514872,0.8770401682313462,False
intermittent,Guarded Scalar,195,1,predicted,288,40,36,False,False,0.9779814538105898,2.053434932713968,0.0,False
intermittent,Guarded Scalar,195,1,local,272,24,22,False,False,0.994217471795884,1.7181937373206897,7.553024316810839,False
intermittent,Guarded Scalar,195,1,posterior,269,23,19,False,False,0.9753007315965013,1.1455416256065298,7.553024316810839,False
intermittent,Guarded Scalar,195,1,fused,277,28,27,False,False,0.9753007315965013,10.506628333123883,98.30859577426769,False
intermittent,Guarded Scalar,195,1,target_local,253,2,2,False,False,0.994217471795884,0.6807665160573776,7.553024316810839,False
intermittent,Guarded Scalar,195,1,target_posterior,252,2,2,False,False,0.9753007315965013,0.6080849558452641,7.553024316810839,False
intermittent,Guarded Scalar,195,2,predicted,280,32,25,False,False,0.9779814538105895,2.053434932713968,0.0,False
intermittent,Guarded Scalar,195,2,local,24,24,20,False,False,0.10766476593804503,0.6568244254895941,2.8174126356815066,False
intermittent,Guarded Scalar,195,2,posterior,269,23,19,False,False,0.9753007315965015,1.1455416256065298,7.553024316810839,False
intermittent,Guarded Scalar,195,2,fused,277,28,23,False,False,0.9753007315965015,14.282480402698466,18.91999658608364,False
intermittent,Guarded Scalar,195,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,195,2,target_posterior,252,2,2,False,False,0.9753007315965015,0.6080849558452641,7.553024316810839,False
intermittent,Guarded Scalar,196,1,predicted,278,32,28,False,False,0.9655477242805363,1.1455416256065298,0.0,False
intermittent,Guarded Scalar,196,1,local,271,24,22,False,False,0.9938387715542817,1.7577028310077751,9.186406190200277,False
intermittent,Guarded Scalar,196,1,posterior,275,28,26,False,False,0.9678029965662507,1.7577028310077756,20.382359922504634,False
intermittent,Guarded Scalar,196,1,fused,277,29,28,False,False,0.9678029965662507,1.7577028310077756,20.382359922504634,False
intermittent,Guarded Scalar,196,1,target_local,251,2,2,False,False,0.9938387715542817,1.0223229852960254,8.007380024705828,False
intermittent,Guarded Scalar,196,1,target_posterior,251,2,2,False,False,0.9678029965662507,0.7914985819654455,8.007380024705832,False
intermittent,Guarded Scalar,196,2,predicted,272,26,22,False,False,0.9655477242805365,1.1455416256065298,0.0,False
intermittent,Guarded Scalar,196,2,local,19,22,19,False,False,0.05746141228146348,1.1455416256065298,1.7604158361334612,False
intermittent,Guarded Scalar,196,2,posterior,275,28,25,False,False,0.9678029965662507,1.7577028310077756,9.186406190200277,False
intermittent,Guarded Scalar,196,2,fused,277,29,27,False,False,0.9678029965662507,1.7577028310077756,9.186406190200277,False
intermittent,Guarded Scalar,196,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,196,2,target_posterior,251,2,2,False,False,0.9678029965662507,0.7914985819654455,8.007380024705832,False
intermittent,Guarded Scalar,197,1,predicted,286,39,37,False,False,0.9581249666005882,1.7577028310077756,0.0,False
intermittent,Guarded Scalar,197,1,local,272,23,23,False,False,0.994593459698427,1.8935535671501444,8.143437673218173,False
intermittent,Guarded Scalar,197,1,posterior,264,18,13,False,False,0.9721592718444412,1.2955233077891446,1.3685697281535498,False
intermittent,Guarded Scalar,197,1,fused,272,23,23,False,False,0.9721592718444412,12.568807401944154,191.0090268867784,False
intermittent,Guarded Scalar,197,1,target_local,251,2,2,False,False,0.994593459698427,1.1449064819699442,8.143437673218173,False
intermittent,Guarded Scalar,197,1,target_posterior,251,1,1,False,False,0.9721592718444412,1.0436545423404218,1.3685697281535498,False
intermittent,Guarded Scalar,197,2,predicted,278,31,28,False,False,0.9581249666005882,1.7577028310077756,0.0,False
intermittent,Guarded Scalar,197,2,local,19,21,18,False,False,0.15753661086979678,1.3140211445663255,9.186406190200277,False
intermittent,Guarded Scalar,197,2,posterior,264,18,13,False,False,0.9721592718444412,1.2955233077891446,1.3685697281535498,False
intermittent,Guarded Scalar,197,2,fused,272,23,20,False,False,0.9721592718444412,2.1785331649588535,2.8626726904096085,False
intermittent,Guarded Scalar,197,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,197,2,target_posterior,251,1,1,False,False,0.9721592718444412,1.0436545423404218,1.3685697281535498,False
intermittent,Guarded Scalar,198,1,predicted,272,26,21,False,False,0.9624376791259968,1.2955233077891446,0.0,False
intermittent,Guarded Scalar,198,1,local,271,21,21,False,False,0.9943356264049265,2.218026423319915,15.64038096884148,False
intermittent,Guarded Scalar,198,1,posterior,270,20,20,False,False,0.9711934689372753,2.7341673389992067,21.632107860938106,False
intermittent,Guarded Scalar,198,1,fused,272,22,22,False,False,0.9711934689372753,2.7341673389992067,21.632107860938106,False
intermittent,Guarded Scalar,198,1,target_local,251,2,2,False,False,0.9943356264049265,1.1298812998736782,8.058834199224576,False
intermittent,Guarded Scalar,198,1,target_posterior,251,2,2,False,False,0.9711934689372753,1.096538198121582,8.058834199224574,False
intermittent,Guarded Scalar,198,2,predicted,267,21,16,False,False,0.9624376791259968,1.2955233077891446,0.0,False
intermittent,Guarded Scalar,198,2,local,14,19,14,False,False,0.06383563561807223,1.2955233077891446,0.1626916098052149,False
intermittent,Guarded Scalar,198,2,posterior,270,20,16,False,False,0.9711934689372758,1.1697252747727163,8.058834199224574,False
intermittent,Guarded Scalar,198,2,fused,272,22,18,False,False,0.9711934689372758,2.4891532374226273,8.058834199224574,False
intermittent,Guarded Scalar,198,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,198,2,target_posterior,251,2,2,False,False,0.9711934689372758,1.096538198121582,8.058834199224574,False
intermittent,Guarded Scalar,199,1,predicted,281,31,31,False,False,0.9614815342479025,2.7213470913082327,0.0,False
intermittent,Guarded Scalar,199,1,local,277,26,26,False,False,0.9938830002883028,1.8608986511600816,18.32610236121363,False
intermittent,Guarded Scalar,199,1,posterior,272,25,22,False,False,0.9715271428915867,1.654836216365421,30.71465966331158,False
intermittent,Guarded Scalar,199,1,fused,278,27,27,False,False,0.9715271428915867,1.654836216365421,30.71465966331158,False
intermittent,Guarded Scalar,199,1,target_local,250,1,1,False,False,0.9938830002883028,1.281249382135168,0.6985148778300427,False
intermittent,Guarded Scalar,199,1,target_posterior,250,1,1,False,False,0.9715271428915867,1.316259696272411,0.7309004948702942,False
intermittent,Guarded Scalar,199,2,predicted,273,23,19,False,False,0.961481534247903,1.1697252747727163,0.0,False
intermittent,Guarded Scalar,199,2,local,21,21,16,False,False,0.24872319417676758,1.1697252747727163,0.15611411855315005,False
intermittent,Guarded Scalar,199,2,posterior,21,21,16,False,False,0.24872319417676758,1.1697252747727163,0.15611411855315005,False
intermittent,Guarded Scalar,199,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,199,2,target_posterior,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,200,1,predicted,283,36,33,False,False,0.9618118714626708,1.6733076763580201,0.0,False
intermittent,Guarded Scalar,200,1,local,279,29,28,False,False,0.9933803685261466,2.3073548720453276,65.51198167382705,False
intermittent,Guarded Scalar,200,1,posterior,279,29,28,False,False,0.9933803685261466,2.3073548720453276,65.51198167382705,False
intermittent,Guarded Scalar,200,1,target_local,253,2,2,False,False,0.9933803685261466,0.9539077803405048,8.037578426590667,False
intermittent,Guarded Scalar,200,1,target_posterior,253,2,2,False,False,0.9933803685261466,0.9539077803405048,8.037578426590667,False
intermittent,Guarded Scalar,200,2,predicted,24,24,19,False,False,0.24623596223499994,1.1697252747727163,0.0,False
intermittent,Guarded Scalar,200,2,local,23,23,18,False,False,0.24623596223499994,1.1697252747727163,0.15611411855315005,False
intermittent,Guarded Scalar,200,2,posterior,273,23,20,False,False,0.8849505828177416,2.3073548720453285,65.51198167382705,False
intermittent,Guarded Scalar,200,2,fused,280,29,25,False,False,0.8849505828177416,3.791694021792477,65.51198167382705,False
intermittent,Guarded Scalar,200,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,200,2,target_posterior,252,2,2,False,False,0.8849505828177416,1.0184339570203813,8.037578426590667,False
intermittent,Guarded Scalar,201,1,predicted,291,41,40,False,False,0.9834465648408852,2.3073548720453276,0.0,False
intermittent,Guarded Scalar,201,1,local,286,33,32,False,False,0.9942536184311983,1.5810417951112172,20.348181874351468,False
intermittent,Guarded Scalar,201,1,posterior,283,28,27,False,False,0.9770617699440503,1.5810417951112168,20.34818187435144,False
intermittent,Guarded Scalar,201,1,fused,287,33,32,False,False,0.9770617699440503,7.027217194460249,49.547927363378705,False
intermittent,Guarded Scalar,201,1,target_local,250,1,1,False,False,0.9942536184311983,1.3166854588910835,1.8434578716460202,False
intermittent,Guarded Scalar,201,1,target_posterior,250,1,1,False,False,0.9770617699440503,1.3855001005595666,1.594374191708798,False
intermittent,Guarded Scalar,201,2,predicted,275,25,22,False,False,0.8761010769895642,2.3073548720453285,0.0,False
intermittent,Guarded Scalar,201,2,local,20,19,17,False,False,0.594783810123597,2.3073548720453285,65.51198167382705,False
intermittent,Guarded Scalar,201,2,posterior,283,28,28,False,False,0.9770617699440503,1.5810417951112168,29.224868787756996,False
intermittent,Guarded Scalar,201,2,fused,287,33,32,False,False,0.9770617699440503,6.043528550098282,102.95001239615053,False
intermittent,Guarded Scalar,201,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,201,2,target_posterior,250,1,1,False,False,0.9770617699440503,1.3855001005595666,1.594374191708798,False
intermittent,Guarded Scalar,202,1,predicted,295,40,39,False,False,0.9672911522446097,1.5810417951112168,0.0,False
intermittent,Guarded Scalar,202,1,local,285,32,31,False,False,0.9942286685784563,1.926461970689375,9.73284465264448,False
intermittent,Guarded Scalar,202,1,posterior,281,29,25,False,False,0.9720543002904111,1.926461970689375,15.046718101121343,False
intermittent,Guarded Scalar,202,1,fused,286,32,31,False,False,0.9720543002904111,34.692045288891556,15.046718101121343,False
intermittent,Guarded Scalar,202,1,target_local,253,2,2,False,False,0.9942286685784563,0.6799870492065776,8.45677329548051,False
intermittent,Guarded Scalar,202,1,target_posterior,253,2,2,False,False,0.9720543002904111,0.7584568546177587,8.45677329548051,False
intermittent,Guarded Scalar,202,2,predicted,285,30,30,False,False,0.9672911522446097,1.5810417951112168,0.0,False
intermittent,Guarded Scalar,202,2,local,26,23,22,False,False,0.4840291937562382,1.1694592113046545,9.141503141188995,False
intermittent,Guarded Scalar,202,2,posterior,281,29,25,False,False,0.9720543002904111,1.926461970689375,10.81022724898051,False
intermittent,Guarded Scalar,202,2,fused,286,32,31,False,False,0.9720543002904111,20.862739918522948,10.81022724898051,False
intermittent,Guarded Scalar,202,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,202,2,target_posterior,253,2,2,False,False,0.9720543002904111,0.7584568546177587,8.45677329548051,False
intermittent,Guarded Scalar,203,1,predicted,292,40,36,False,False,0.9623337572875069,1.926461970689375,0.0,False
intermittent,Guarded Scalar,203,1,local,280,30,27,False,False,0.995011529794035,2.0103677186750146,8.835579703943772,False
intermittent,Guarded Scalar,203,1,posterior,275,28,22,False,False,0.9777241873296144,2.010367718675015,20.18216005137367,False
intermittent,Guarded Scalar,203,1,fused,281,31,28,False,False,0.9777241873296144,16.7032234251181,96.82000085397077,False
intermittent,Guarded Scalar,203,1,target_local,251,2,2,False,False,0.995011529794035,0.34280301932063134,8.835579703943772,False
intermittent,Guarded Scalar,203,1,target_posterior,251,1,1,False,False,0.9777241873296144,0.43065745000878974,1.4195537281027928,False
intermittent,Guarded Scalar,203,2,predicted,285,33,29,False,False,0.9623337572875069,1.926461970689375,0.0,False
intermittent,Guarded Scalar,203,2,local,22,26,18,False,False,0.2933782010222298,0.8941811968185291,6.123041915579201,False
intermittent,Guarded Scalar,203,2,posterior,22,26,18,False,False,0.2933782010222298,0.8941811968185291,6.123041915579201,False
intermittent,Guarded Scalar,203,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,203,2,target_posterior,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,204,1,predicted,285,38,32,False,False,0.9679469454563183,2.010367718675015,0.0,False
intermittent,Guarded Scalar,204,1,local,279,28,27,False,False,0.9940551149023723,1.8295457303749276,8.08392972606957,False
intermittent,Guarded Scalar,204,1,posterior,276,24,22,False,False,0.8989518138181611,0.23285042551439944,8.08392972606957,False
intermittent,Guarded Scalar,204,1,fused,281,30,29,False,False,0.8989518138181611,18.074219014884953,91.3961188376235,False
intermittent,Guarded Scalar,204,1,target_local,251,2,2,False,False,0.9940551149023723,0.13985505003826804,8.08392972606957,False
intermittent,Guarded Scalar,204,1,target_posterior,251,2,2,False,False,0.8989518138181611,0.23285042551439944,8.08392972606957,False
intermittent,Guarded Scalar,204,2,predicted,25,29,21,False,False,0.29044441901200746,0.8941811968185291,0.0,False
intermittent,Guarded Scalar,204,2,local,22,22,17,False,False,0.29044441901200735,0.4194715092154695,3.166840311898495,False
intermittent,Guarded Scalar,204,2,posterior,276,24,22,False,False,0.8989518138181611,0.23285042551439944,8.08392972606957,False
intermittent,Guarded Scalar,204,2,fused,281,30,25,False,False,0.8989518138181611,19.792417577511248,177.39781196595993,False
intermittent,Guarded Scalar,204,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,204,2,target_posterior,251,2,2,False,False,0.8989518138181611,0.23285042551439944,8.08392972606957,False
intermittent,Guarded Scalar,205,1,predicted,286,34,32,False,False,0.8899622956799795,0.23285042551439944,0.0,False
intermittent,Guarded Scalar,205,1,local,279,29,29,False,False,0.990906579024769,1.696275530181553,6.991165597605791,False
intermittent,Guarded Scalar,205,1,posterior,274,26,22,False,False,0.9182995979266879,0.13427874251482352,6.991165597605793,False
intermittent,Guarded Scalar,205,1,fused,281,30,30,False,False,0.9182995979266879,18.00919399649443,192.85781434893735,False
intermittent,Guarded Scalar,205,1,target_local,251,2,2,False,False,0.990906579024769,0.1342787425148244,6.991165597605791,False
intermittent,Guarded Scalar,205,1,target_posterior,251,2,2,False,False,0.9182995979266879,0.13427874251482352,6.991165597605793,False
intermittent,Guarded Scalar,205,2,predicted,279,27,25,False,False,0.8899622956799795,0.23285042551439944,0.0,False
intermittent,Guarded Scalar,205,2,local,27,24,22,False,False,0.07728734247121416,0.2622232479929423,4.375275144432827,False
intermittent,Guarded Scalar,205,2,posterior,274,26,22,False,False,0.9182995979266879,0.13427874251482352,6.991165597605793,False
intermittent,Guarded Scalar,205,2,fused,281,30,26,False,False,0.9182995979266879,17.42123963701824,6.991165597605793,False
intermittent,Guarded Scalar,205,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,205,2,target_posterior,251,2,2,False,False,0.9182995979266879,0.13427874251482352,6.991165597605793,False
intermittent,Guarded Scalar,206,1,predicted,284,36,32,False,False,0.909116601947421,0.13427874251482352,0.0,False
intermittent,Guarded Scalar,206,1,local,280,29,29,False,False,0.991661191324012,1.7157173245661952,7.232715566635171,False
intermittent,Guarded Scalar,206,1,posterior,280,29,29,False,False,0.991661191324012,1.7157173245661952,7.232715566635171,False
intermittent,Guarded Scalar,206,1,target_local,251,2,2,False,False,0.991661191324012,0.1465512464951299,7.232715566635171,False
intermittent,Guarded Scalar,206,1,target_posterior,251,2,2,False,False,0.991661191324012,0.1465512464951299,7.232715566635171,False
intermittent,Guarded Scalar,206,2,predicted,278,30,26,False,False,0.909116601947421,0.13427874251482352,0.0,False
intermittent,Guarded Scalar,206,2,local,21,27,20,False,False,0.22951055476693,0.14552786389256056,2.755637220453556,False
intermittent,Guarded Scalar,206,2,posterior,276,26,21,False,False,0.9313695831335376,0.2703203746562437,4.30617261817744,False
intermittent,Guarded Scalar,206,2,fused,281,30,26,False,False,0.9313695831335376,17.369179620215444,10.83666787794639,False
intermittent,Guarded Scalar,206,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,206,2,target_posterior,251,1,1,False,False,0.9313695831335376,0.11730524158866196,1.3589006969536825,False
intermittent,Guarded Scalar,207,1,predicted,290,39,39,False,False,0.9817445794107719,1.7157173245661952,0.0,False
intermittent,Guarded Scalar,207,1,local,280,29,29,False,False,0.9950946946449603,1.1482443194795284,11.627994372543583,False
intermittent,Guarded Scalar,207,1,posterior,273,26,22,False,False,0.971895183998933,0.5515458660245756,20.89459043124384,False
intermittent,Guarded Scalar,207,1,fused,282,31,31,False,False,0.971895183998933,13.821635613393711,23.82810593903588,False
intermittent,Guarded Scalar,207,1,target_local,251,2,2,False,False,0.9950946946449603,0.16575962346811957,6.124339530633895,False
intermittent,Guarded Scalar,207,1,target_posterior,251,1,1,False,False,0.971895183998933,0.14767204698930136,1.087213846038173,False
intermittent,Guarded Scalar,207,2,predicted,280,30,25,False,False,0.9220558873022022,0.2703203746562437,0.0,False
intermittent,Guarded Scalar,207,2,local,28,28,22,False,False,0.4407475800044697,0.2703203746562437,4.306172618177438,False
intermittent,Guarded Scalar,207,2,posterior,273,26,21,False,False,0.971895183998933,0.5515458660245756,11.627994372543554,False
intermittent,Guarded Scalar,207,2,fused,282,31,26,False,False,0.971895183998933,15.388331494366462,28.321831144659143,False
intermittent,Guarded Scalar,207,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,207,2,target_posterior,251,1,1,False,False,0.971895183998933,0.14767204698930136,1.087213846038173,False
intermittent,Guarded Scalar,208,1,predicted,283,36,32,False,False,0.9621762321589438,0.5515458660245756,0.0,False
intermittent,Guarded Scalar,208,1,local,281,30,30,False,False,0.9949610223868769,1.866866258071609,8.185984918416654,False
intermittent,Guarded Scalar,208,1,posterior,277,25,24,False,False,0.9776128122551814,0.2482632310713555,20.937730863970756,False
intermittent,Guarded Scalar,208,1,fused,281,31,31,False,False,0.9776128122551814,3.688945119762881,31.595473187079477,False
intermittent,Guarded Scalar,208,1,target_local,251,2,2,False,False,0.9949610223868769,0.1510915361724324,8.185984918416654,False
intermittent,Guarded Scalar,208,1,target_posterior,251,2,2,False,False,0.9776128122551814,0.14132195816770476,8.185984918416654,False
intermittent,Guarded Scalar,208,2,predicted,276,29,24,False,False,0.9621762321589438,0.5515458660245756,0.0,False
intermittent,Guarded Scalar,208,2,local,20,26,18,False,False,0.2701202253215347,0.032097119416807374,0.22048116591490974,False
intermittent,Guarded Scalar,208,2,posterior,277,25,23,False,False,0.9776128122551812,0.2482632310713555,8.185984918416654,False
intermittent,Guarded Scalar,208,2,fused,281,31,26,False,False,0.9776128122551812,3.688945119762881,8.185984918416654,False
intermittent,Guarded Scalar,208,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,208,2,target_posterior,251,2,2,False,False,0.9776128122551812,0.14132195816770476,8.185984918416654,False
intermittent,Guarded Scalar,209,1,predicted,287,35,34,False,False,0.9678366841326296,0.2482632310713555,0.0,False
intermittent,Guarded Scalar,209,1,local,280,30,30,False,False,0.994913709923477,1.8732738576776424,8.246448227945859,False
intermittent,Guarded Scalar,209,1,posterior,273,27,22,False,False,0.9783305341008319,1.8732738576776424,4.343827237534979,False
intermittent,Guarded Scalar,209,1,fused,281,31,31,False,False,0.9783305341008319,14.838963291062989,40.04669996182122,False
intermittent,Guarded Scalar,209,1,target_local,251,2,2,False,False,0.994913709923477,0.13356796041633334,8.246448227945859,False
intermittent,Guarded Scalar,209,1,target_posterior,251,1,1,False,False,0.9783305341008319,0.12382636901405565,1.480337909705451,False
intermittent,Guarded Scalar,209,2,predicted,280,28,26,False,False,0.9678366841326294,0.2482632310713555,0.0,False
intermittent,Guarded Scalar,209,2,local,26,24,21,False,False,0.4213391028945182,0.06304056172941941,1.9624568819869346,False
intermittent,Guarded Scalar,209,2,posterior,273,27,22,False,False,0.9783305341008315,1.8732738576776424,4.343827237534979,False
intermittent,Guarded Scalar,209,2,fused,281,31,26,False,False,0.9783305341008315,16.305594769174647,197.4919833712849,False
intermittent,Guarded Scalar,209,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,Guarded Scalar,209,2,target_posterior,251,1,1,False,False,0.9783305341008315,0.12382636901405565,1.480337909705451,False
intermittent,Guarded Scalar,210,1,predicted,283,37,32,False,False,0.9685472287598237,1.8732738576776424,0.0,False
intermittent,Guarded Scalar,210,1,local,279,31,30,False,False,0.99442554954762,1.8230739471717292,8.160361736697233,False
intermittent,Guarded Scalar,210,1,posterior,276,28,26,False,False,0.9739210841556402,0.36372966860380807,20.205791704098317,False
intermittent,Guarded Scalar,210,1,fused,281,32,32,False,False,0.9739210841556402,12.842463670922664,39.88574108766994,False
intermittent,Guarded Scalar,210,1,target_local,251,2,2,False,False,0.99442554954762,0.15232948921415224,8.160361736697233,False
intermittent,Guarded Scalar,210,1,target_posterior,250,1,1,False,False,0.9739210841556402,0.09774328114942676,1.4841919969909165,False
intermittent,Guarded Scalar,210,2,predicted,278,32,27,False,False,0.9685472287598232,1.8732738576776424,0.0,False
intermittent,Guarded Scalar,210,2,local,24,27,21,False,False,0.4098826401744458,0.10286350401713662,0.7608543538695924,False
intermittent,Guarded Scalar,210,2,posterior,276,28,22,False,False,0.9739210841556399,0.24494242135844857,1.6222232375059207,False
intermittent,Guarded Scalar,210,2,fused,281,32,26,False,False,0.9739210841556399,2.8856608725860546,2.672042448778585,False
intermittent,Guarded Scalar,210,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
