frame,robot,phase,total_count,near_count,near_sum_r,near_max_r,near_birth_labels,near_labels_from_first_three_frames,near_label_age_sum,ancestry_roots,ancestry_memberships,repeated_roots,labels_with_shared_roots,pairs_with_shared_roots,maximum_root_multiplicity,condition,backend
158,2,posterior,267,224,0.5307217331874292,0.002576573420107589,0,5,23734,226,226,0,0,0,1,intermittent,GCE
159,1,local,271,230,1.022905130246007,0.005526336228567882,2,5,23971,232,232,0,0,0,1,intermittent,GCE
159,2,local,26,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
159,1,posterior,270,230,0.48376318645768507,0.0023529688586838363,2,5,23971,232,232,0,0,0,1,intermittent,GCE
159,2,posterior,270,230,0.48376318645768507,0.0023529688586838363,2,5,23971,232,232,0,0,0,1,intermittent,GCE
160,1,local,270,228,0.986796201576013,0.005021152508377485,1,5,24194,230,230,0,0,0,1,intermittent,GCE
160,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
160,1,posterior,262,228,0.4734001132008893,0.00224252363413258,1,5,24194,230,230,0,0,0,1,intermittent,GCE
160,2,posterior,262,228,0.4734001132008893,0.00224252363413258,1,5,24194,230,230,0,0,0,1,intermittent,GCE
161,1,local,273,227,1.1341698017809514,0.005602394396187352,0,5,24421,229,229,0,0,0,1,intermittent,GCE
161,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
161,1,posterior,271,227,0.5072745117043506,0.0023691574691443906,0,5,24421,229,229,0,0,0,1,intermittent,GCE
161,2,posterior,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
162,1,local,273,225,1.2697608435649896,0.006544758045471606,0,5,24638,227,227,0,0,0,1,intermittent,GCE
162,2,local,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
162,1,posterior,271,225,0.5349888286217267,0.0025613921567021946,0,5,24638,227,227,0,0,0,1,intermittent,GCE
162,2,posterior,271,225,0.5349888286217267,0.0025613921567021946,0,5,24638,227,227,0,0,0,1,intermittent,GCE
163,1,local,270,232,0.9669837662076235,0.00443123768768831,2,5,24877,234,234,0,0,0,1,intermittent,GCE
163,2,local,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
163,1,posterior,262,232,0.4728703950500269,0.00210633969162019,2,5,24877,234,234,0,0,0,1,intermittent,GCE
163,2,posterior,262,232,0.4728703950500269,0.00210633969162019,2,5,24877,234,234,0,0,0,1,intermittent,GCE
164,1,local,273,228,1.194885723914821,0.005466330592326085,0,5,25100,230,230,0,0,0,1,intermittent,GCE
164,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
164,1,posterior,271,228,0.5221351966907191,0.002340119122533568,0,5,25100,230,230,0,0,0,1,intermittent,GCE
164,2,posterior,271,228,0.5221351966907191,0.002340119122533568,0,5,25100,230,230,0,0,0,1,intermittent,GCE
165,1,local,277,225,1.4606632765539664,0.008297760202759144,1,5,25302,227,227,0,0,0,1,intermittent,GCE
165,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
165,1,posterior,270,225,0.5739270477880095,0.0028857053934540204,1,5,25302,227,227,0,0,0,1,intermittent,GCE
165,2,posterior,270,225,0.5739270477880095,0.0028857053934540204,1,5,25302,227,227,0,0,0,1,intermittent,GCE
166,1,local,278,237,0.9707272184498311,0.004389273790395875,2,5,25576,239,239,0,0,0,1,intermittent,GCE
166,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
166,1,posterior,276,237,0.47807300946351444,0.0020963193005004506,2,5,25576,239,239,0,0,0,1,intermittent,GCE
166,2,posterior,276,237,0.47807300946351444,0.0020963193005004506,2,5,25576,239,239,0,0,0,1,intermittent,GCE
167,1,local,276,233,0.9821812097310231,0.0044322569955812935,1,5,25800,235,235,0,0,0,1,intermittent,GCE
167,2,local,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
167,1,posterior,270,233,0.4773627829444529,0.0021065825018693842,1,5,25800,235,235,0,0,0,1,intermittent,GCE
167,2,posterior,270,233,0.4773627829444529,0.0021065825018693842,1,5,25800,235,235,0,0,0,1,intermittent,GCE
168,1,local,273,231,0.9680743885774825,0.004314801622847057,1,5,26027,233,233,0,0,0,1,intermittent,GCE
168,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
168,1,posterior,271,231,0.4726502861108665,0.0020784187991312987,1,5,26027,233,233,0,0,0,1,intermittent,GCE
168,2,posterior,271,231,0.4726502861108665,0.0020784187991312987,1,5,26027,233,233,0,0,0,1,intermittent,GCE
169,1,local,273,231,1.0078342264635896,0.004452613609893824,1,5,26257,233,233,0,0,0,1,intermittent,GCE
169,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
169,1,posterior,270,231,0.4824615764516774,0.0021114258889385748,1,5,26257,233,233,0,0,0,1,intermittent,GCE
169,2,posterior,270,231,0.4824615764516774,0.0021114258889385748,1,5,26257,233,233,0,0,0,1,intermittent,GCE
170,1,local,274,231,0.9825154176018975,0.004317722737234969,1,5,26487,233,233,0,0,0,1,intermittent,GCE
170,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
170,1,posterior,275,231,0.47646091524903766,0.002079123804336859,1,5,26487,233,233,0,0,0,1,intermittent,GCE
170,2,posterior,275,231,0.47646091524903766,0.002079123804336859,1,5,26487,233,233,0,0,0,1,intermittent,GCE
171,1,local,273,231,0.9899683361556425,0.004338797410001718,1,5,26717,233,233,0,0,0,1,intermittent,GCE
171,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
171,1,posterior,274,231,0.4783391418150189,0.0020842031466144248,1,5,26717,233,233,0,0,0,1,intermittent,GCE
171,2,posterior,274,231,0.4783391418150189,0.0020842031466144248,1,5,26717,233,233,0,0,0,1,intermittent,GCE
172,1,local,277,230,1.0860552541050812,0.004787267809021068,0,5,26947,232,232,0,0,0,1,intermittent,GCE
172,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
172,1,posterior,274,230,0.5000373898695314,0.002189531571724916,0,5,26947,232,232,0,0,0,1,intermittent,GCE
172,2,posterior,274,230,0.5000373898695314,0.002189531571724916,0,5,26947,232,232,0,0,0,1,intermittent,GCE
173,1,local,280,230,1.207089476359631,0.005330929483524697,0,5,27177,232,232,0,0,0,1,intermittent,GCE
173,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
173,1,posterior,280,230,1.207089476359631,0.005330929483524697,0,5,27177,232,232,0,0,0,1,intermittent,GCE
173,2,posterior,274,230,0.5272689962580471,0.0023108654554345443,0,5,27177,232,232,0,0,0,1,intermittent,GCE
174,1,local,280,235,1.09519977591932,0.004729291930595965,1,5,27413,237,237,0,0,0,1,intermittent,GCE
174,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
174,1,posterior,270,231,0.5013489377145455,0.0021761987934275943,0,5,27408,233,233,0,0,0,1,intermittent,GCE
174,2,posterior,270,231,0.5013489377145455,0.0021761987934275943,0,5,27408,233,233,0,0,0,1,intermittent,GCE
175,1,local,274,231,0.9733488148443795,0.004286409106862149,1,5,27637,233,233,0,0,0,1,intermittent,GCE
175,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
175,1,posterior,264,230,0.4723494822416009,0.002071553959722495,1,5,27610,232,232,0,0,0,1,intermittent,GCE
175,2,posterior,264,230,0.4723494822416009,0.002071553959722495,1,5,27610,232,232,0,0,0,1,intermittent,GCE
176,1,local,271,230,0.9417419859930286,0.004164139494789846,1,5,27839,231,231,0,0,0,1,intermittent,GCE
176,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
176,1,posterior,269,229,0.4638471129080334,0.002041730381695389,0,5,27839,230,230,0,0,0,1,intermittent,GCE
176,2,posterior,269,229,0.4638471129080334,0.002041730381695389,0,5,27839,230,230,0,0,0,1,intermittent,GCE
177,1,local,275,230,0.9620954357752487,0.004228685511495448,1,5,28068,231,231,0,0,0,1,intermittent,GCE
177,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
177,1,posterior,267,228,0.46681349769485325,0.002057527510612308,0,5,28038,229,229,0,0,0,1,intermittent,GCE
177,2,posterior,267,228,0.46681349769485325,0.002057527510612308,0,5,28038,229,229,0,0,0,1,intermittent,GCE
178,1,local,272,229,0.9742325637621816,0.004280785595283683,1,5,28266,230,230,0,0,0,1,intermittent,GCE
178,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
178,1,posterior,267,227,0.4687322598810103,0.002070191616730466,0,5,28235,228,228,0,0,0,1,intermittent,GCE
178,2,posterior,267,227,0.4687322598810103,0.002070191616730466,0,5,28235,228,228,0,0,0,1,intermittent,GCE
179,1,local,248,228,0.9139757353403599,0.004023122860555087,1,5,28462,229,229,0,0,0,1,intermittent,GCE
179,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
179,1,posterior,240,225,0.4509496449891515,0.0020067896956240407,0,5,28397,226,226,0,0,0,1,intermittent,GCE
179,2,posterior,240,225,0.4509496449891515,0.0020067896956240407,0,5,28397,226,226,0,0,0,1,intermittent,GCE
180,1,local,246,226,0.9758216905065641,0.004327939703807082,1,5,28622,227,227,0,0,0,1,intermittent,GCE
180,2,local,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
180,1,posterior,242,226,0.46921868523210647,0.0020815877917716346,1,5,28622,228,228,0,0,0,1,intermittent,GCE
180,2,posterior,242,226,0.4692186852321064,0.0020815877917716346,1,5,28622,228,228,0,0,0,1,intermittent,GCE
181,1,local,249,226,1.0013682350467992,0.0044398303294983,1,5,28847,227,227,0,0,0,1,intermittent,GCE
181,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
181,1,posterior,249,226,0.4754113987428792,0.0021083856868558963,1,5,28847,228,228,0,0,0,1,intermittent,GCE
181,2,posterior,249,226,0.4754113987428792,0.0021083856868558963,1,5,28847,228,228,0,0,0,1,intermittent,GCE
182,1,local,250,226,0.9840451117827143,0.004364909447471968,1,5,29072,227,227,0,0,0,1,intermittent,GCE
182,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
182,1,posterior,246,226,0.4718504614370374,0.0020904796476381307,1,5,29072,227,227,0,0,0,1,intermittent,GCE
182,2,posterior,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
183,1,local,254,225,1.113132362730938,0.004981759093658716,0,5,29297,226,226,0,0,0,1,intermittent,GCE
183,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
183,1,posterior,248,225,0.5008308350428949,0.002233685030365513,0,5,29297,226,226,0,0,0,1,intermittent,GCE
183,2,posterior,248,225,0.5008308350428949,0.002233685030365513,0,5,29297,226,226,0,0,0,1,intermittent,GCE
184,1,local,256,227,0.9699351060345297,0.004284995062289693,2,5,29522,228,228,0,0,0,1,intermittent,GCE
184,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
184,1,posterior,255,227,0.4694289843741667,0.0020712114789374013,2,5,29522,228,228,0,0,0,1,intermittent,GCE
184,2,posterior,255,227,0.4694289843741667,0.0020712114789374013,2,5,29522,228,228,0,0,0,1,intermittent,GCE
185,1,local,251,226,0.9603000703746416,0.004254001552780801,1,5,29747,227,227,0,0,0,1,intermittent,GCE
185,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
185,1,posterior,241,226,0.46610938369395805,0.002063690749553368,1,5,29747,227,227,0,0,0,1,intermittent,GCE
185,2,posterior,241,226,0.46610938369395805,0.002063690749553368,1,5,29747,227,227,0,0,0,1,intermittent,GCE
186,1,local,246,226,0.9917846916780431,0.004393787964286721,1,5,29972,227,227,0,0,0,1,intermittent,GCE
186,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
186,1,posterior,242,225,0.4718936250760931,0.002097399493837466,0,5,29972,226,226,0,0,0,1,intermittent,GCE
186,2,posterior,242,225,0.4718936250760931,0.002097399493837466,0,5,29972,226,226,0,0,0,1,intermittent,GCE
187,1,local,246,226,0.9898888309855459,0.004385509084024817,1,5,30197,227,227,0,0,0,1,intermittent,GCE
187,2,local,245,225,0.6430631998120299,0.0029006444745641813,0,5,30197,226,226,0,0,0,1,intermittent,GCE
187,1,posterior,246,226,0.9898888309855459,0.004385509084024817,1,5,30197,227,227,0,0,0,1,intermittent,GCE
187,2,posterior,241,225,0.4720692865391936,0.0021131949818538843,0,5,30197,226,226,0,0,0,1,intermittent,GCE
188,1,local,246,226,1.0771914240967515,0.004778397291156009,1,5,30422,227,227,0,0,0,1,intermittent,GCE
188,2,local,244,225,1.4431437069480069,0.006478239298134729,0,5,30422,226,226,0,0,0,1,intermittent,GCE
188,1,posterior,242,225,0.7481800722235801,0.0033259386765229788,0,5,30422,226,226,0,0,0,1,intermittent,GCE
188,2,posterior,242,225,0.7481800722235801,0.0033259386765229788,0,5,30422,226,226,0,0,0,1,intermittent,GCE
189,1,local,249,227,1.0173034552586122,0.004502977059502505,1,5,30648,230,230,0,0,0,1,intermittent,GCE
189,2,local,246,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
189,1,posterior,243,225,0.39039774569505364,0.0017364406933148857,0,5,30647,226,226,0,0,0,1,intermittent,GCE
189,2,posterior,243,225,0.39039774569505364,0.0017364406933148857,0,5,30647,226,226,0,0,0,1,intermittent,GCE
190,1,local,249,226,0.8910337097235832,0.004630231816194322,1,5,30872,227,227,0,0,0,1,intermittent,GCE
190,2,local,245,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
190,1,posterior,247,225,0.29612032534641947,0.0013178494799972725,0,5,30872,226,226,0,0,0,1,intermittent,GCE
190,2,posterior,247,225,0.29612032534641947,0.0013178494799972725,0,5,30872,226,226,0,0,0,1,intermittent,GCE
191,1,local,253,227,0.8443367387600559,0.007196528463611882,1,5,31098,232,232,0,0,0,1,intermittent,GCE
191,2,local,249,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
191,1,posterior,249,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
191,2,posterior,249,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
192,1,local,255,230,0.6784203678658189,0.01337554654145421,2,5,31326,242,247,5,2,1,2,intermittent,GCE
192,2,local,250,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
192,1,posterior,250,1,0.003670288208122038,0.003670288208122038,1,0,0,1,1,0,0,0,1,intermittent,GCE
192,2,posterior,250,1,0.003670288208122038,0.003670288208122038,1,0,0,1,1,0,0,0,1,intermittent,GCE
193,1,local,253,232,0.7898407535037703,0.016803109903566163,2,5,31556,245,250,5,2,1,2,intermittent,GCE
193,2,local,255,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
193,1,posterior,253,2,0.00683574419718551,0.004059671222004502,1,0,1,3,3,0,0,0,1,intermittent,GCE
193,2,posterior,253,2,0.006835744197185549,0.004059671222004502,1,0,1,3,3,0,0,0,1,intermittent,GCE
194,1,local,258,8,0.07439583909568503,0.015426710250629687,1,0,16,22,27,5,2,1,2,intermittent,GCE
194,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
194,1,posterior,257,7,0.019937164161336354,0.003842237623781232,0,0,16,21,26,5,2,1,2,intermittent,GCE
194,2,posterior,257,7,0.019937164161336354,0.003842237623781232,0,0,16,21,26,5,2,1,2,intermittent,GCE
195,1,local,253,234,0.8213967383372334,0.009031719468065533,2,5,32020,249,254,5,2,1,2,intermittent,GCE
195,2,local,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
195,1,posterior,249,232,0.4331895108862589,0.0030113609084379675,0,5,32020,247,252,5,2,1,2,intermittent,GCE
195,2,posterior,249,232,0.4331895108862589,0.0030113609084379675,0,5,32020,247,252,5,2,1,2,intermittent,GCE
196,1,local,253,233,0.909949152626676,0.006999969320997529,1,5,32252,248,253,5,2,1,2,intermittent,GCE
196,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
196,1,posterior,257,233,0.4603829030855641,0.0026493453302706966,1,5,32252,248,253,5,2,1,2,intermittent,GCE
196,2,posterior,257,233,0.4603829030855641,0.0026493453302706966,1,5,32252,248,253,5,2,1,2,intermittent,GCE
197,1,local,255,234,0.9884529460632442,0.004912997632415939,1,5,32485,249,254,5,2,1,2,intermittent,GCE
197,2,local,20,1,0.002126772822278532,0.002126772822278532,0,0,6,4,4,0,0,0,1,intermittent,GCE
197,1,posterior,247,234,0.4812129499105173,0.002375806476274513,1,5,32485,249,254,5,2,1,2,intermittent,GCE
197,2,posterior,247,234,0.4812129499105173,0.002375806476274513,1,5,32485,249,254,5,2,1,2,intermittent,GCE
198,1,local,253,233,0.9705757743422905,0.004215840474802012,1,5,32716,248,253,5,2,1,2,intermittent,GCE
198,2,local,15,1,0.002352048411511768,0.002352048411511768,0,0,7,4,4,0,0,0,1,intermittent,GCE
198,1,posterior,252,233,0.47602437367739414,0.0022505909021516527,1,5,32716,248,253,5,2,1,2,intermittent,GCE
198,2,posterior,252,233,0.47602437367739414,0.0022505909021516527,1,5,32716,248,253,5,2,1,2,intermittent,GCE
199,1,local,259,232,1.0305423377812999,0.004486026919327458,0,5,32948,247,252,5,2,1,2,intermittent,GCE
199,2,local,22,1,0.0022280849931301363,0.0022280849931301363,0,0,8,4,4,0,0,0,1,intermittent,GCE
199,1,posterior,254,232,0.4895139723381339,0.0021388133811675765,0,5,32948,247,252,5,2,1,2,intermittent,GCE
199,2,posterior,22,1,0.0022280849931301363,0.0022280849931301363,0,0,8,4,4,0,0,0,1,intermittent,GCE
200,1,local,261,235,0.932969965683741,0.004027526146192852,2,5,33181,250,255,5,2,1,2,intermittent,GCE
200,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
200,1,posterior,261,235,0.932969965683741,0.004027526146192852,2,5,33181,250,255,5,2,1,2,intermittent,GCE
200,2,posterior,256,234,0.46659756828858256,0.002007889830511905,1,5,33181,249,254,5,2,1,2,intermittent,GCE
201,1,local,268,232,1.2187688925544085,0.0053020326216323705,0,5,33412,247,252,5,2,1,2,intermittent,GCE
201,2,local,22,1,0.0016661043718336598,0.0016661043718336598,0,0,10,4,4,0,0,0,1,intermittent,GCE
201,1,posterior,264,232,0.5320316118280751,0.0023045748558175017,0,5,33412,247,252,5,2,1,2,intermittent,GCE
201,2,posterior,264,232,0.5320316118280751,0.0023045748558175017,0,5,33412,247,252,5,2,1,2,intermittent,GCE
202,1,local,267,235,0.955413955904637,0.004122054279825925,2,5,33645,250,255,5,2,1,2,intermittent,GCE
202,2,local,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
202,1,posterior,264,235,0.473646759079288,0.002031364899252124,2,5,33645,250,255,5,2,1,2,intermittent,GCE
202,2,posterior,264,235,0.473646759079288,0.002031364899252124,2,5,33645,250,255,5,2,1,2,intermittent,GCE
203,1,local,262,233,1.0005893111902497,0.004323237534314894,1,5,33876,248,253,5,2,1,2,intermittent,GCE
203,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
203,1,posterior,256,233,0.48301462635929476,0.002080454145681834,1,5,33876,248,253,5,2,1,2,intermittent,GCE
203,2,posterior,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
204,1,local,261,233,0.9403346967105378,0.004054140257934648,1,5,34108,248,253,5,2,1,2,intermittent,GCE
204,2,local,23,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
204,1,posterior,257,232,0.4665100598026361,0.002014526548842357,0,5,34108,247,252,5,2,1,2,intermittent,GCE
204,2,posterior,257,232,0.4665100598026361,0.002014526548842357,0,5,34108,247,252,5,2,1,2,intermittent,GCE
205,1,local,261,233,0.9828471338780307,0.004230840552656897,1,5,34340,248,253,5,2,1,2,intermittent,GCE
205,2,local,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
205,1,posterior,256,233,0.4787827167426713,0.002058052870472033,1,5,34340,248,253,5,2,1,2,intermittent,GCE
205,2,posterior,256,233,0.4787827167426713,0.002058052870472033,1,5,34340,248,253,5,2,1,2,intermittent,GCE
206,1,local,262,233,0.9786509051860279,0.004209215093349315,1,5,34572,248,253,5,2,1,2,intermittent,GCE
206,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
206,1,posterior,262,233,0.9786509051860279,0.004209215093349315,1,5,34572,248,253,5,2,1,2,intermittent,GCE
206,2,posterior,258,233,0.47776267547263307,0.0020527749472427177,1,5,34572,248,253,5,2,1,2,intermittent,GCE
207,1,local,262,233,1.0534643482574164,0.004536707690842712,1,5,34804,248,253,5,2,1,2,intermittent,GCE
207,2,local,28,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
207,1,posterior,255,233,0.49564070268908006,0.0021313188299637103,1,5,34804,248,253,5,2,1,2,intermittent,GCE
207,2,posterior,255,233,0.49564070268908006,0.0021313188299637103,1,5,34804,248,253,5,2,1,2,intermittent,GCE
208,1,local,263,233,1.0054564313607355,0.004322849462895284,1,5,35036,248,253,5,2,1,2,intermittent,GCE
208,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
208,1,posterior,259,233,0.48427490151781627,0.002080360558249579,1,5,35036,248,253,5,2,1,2,intermittent,GCE
208,2,posterior,259,233,0.48427490151781627,0.002080360558249579,1,5,35036,248,253,5,2,1,2,intermittent,GCE
209,1,local,262,233,0.9909269900240788,0.0042590830796505885,1,5,35268,248,253,5,2,1,2,intermittent,GCE
209,2,local,26,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
209,1,posterior,255,233,0.48075806223869055,0.002064925664215571,1,5,35268,248,253,5,2,1,2,intermittent,GCE
209,2,posterior,255,233,0.48075806223869055,0.002064925664215571,1,5,35268,248,253,5,2,1,2,intermittent,GCE
210,1,local,261,233,0.9593349188109578,0.004123806924418529,1,5,35500,248,253,5,2,1,2,intermittent,GCE
210,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
210,1,posterior,258,232,0.47125568044568084,0.0020317976154023,0,5,35500,247,252,5,2,1,2,intermittent,GCE
210,2,posterior,258,232,0.47125568044568084,0.0020317976154023,0,5,35500,247,252,5,2,1,2,intermittent,GCE
211,1,local,260,233,0.979397439298371,0.004210122947876818,1,5,35732,248,253,5,2,1,2,intermittent,GCE
211,2,local,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
211,1,posterior,253,232,0.47616532891709096,0.0020529967887178632,0,5,35732,247,252,5,2,1,2,intermittent,GCE
211,2,posterior,253,232,0.47616532891709096,0.0020529967887178632,0,5,35732,247,252,5,2,1,2,intermittent,GCE
212,1,local,260,233,1.0106360975401383,0.004342973255401917,1,5,35964,248,253,5,2,1,2,intermittent,GCE
212,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
212,1,posterior,257,233,0.48552641650724865,0.002085208141552699,1,5,35964,248,253,5,2,1,2,intermittent,GCE
212,2,posterior,257,233,0.48552641650724865,0.002085208141552699,1,5,35964,248,253,5,2,1,2,intermittent,GCE
213,1,local,262,232,1.121034018623506,0.004845844629636939,0,5,36196,247,252,5,2,1,2,intermittent,GCE
213,2,local,28,3,0.003030028029149006,0.0010158739196859158,0,0,67,14,19,5,2,1,2,intermittent,GCE
213,1,posterior,256,232,0.5089595213396101,0.002199847846001156,0,5,36196,247,252,5,2,1,2,intermittent,GCE
213,2,posterior,256,232,0.5089595213396101,0.002199847846001156,0,5,36196,247,252,5,2,1,2,intermittent,GCE
214,1,local,264,235,1.0172732951738972,0.004375699066383604,2,5,36429,250,255,5,2,1,2,intermittent,GCE
214,2,local,251,226,0.2307117326794342,0.001020969064638278,0,5,36294,228,228,0,0,0,1,intermittent,GCE
214,1,posterior,259,233,0.3221245679622898,0.002093067694016343,1,5,36428,248,253,5,2,1,2,intermittent,GCE
214,2,posterior,259,233,0.3221245679622898,0.002093067694016343,1,5,36428,248,253,5,2,1,2,intermittent,GCE
215,1,local,267,236,0.9520421317142659,0.0075984454694815766,1,5,36664,252,257,5,2,1,2,intermittent,GCE
215,2,local,257,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
215,1,posterior,261,229,0.29238820847344893,0.0027608019578782912,0,5,36587,233,233,0,0,0,1,intermittent,GCE
215,2,posterior,261,229,0.29238820847344893,0.0027608019578782912,0,5,36587,233,233,0,0,0,1,intermittent,GCE
216,1,local,261,238,0.8734273714791276,0.013821097327135726,1,5,36904,256,261,5,2,1,2,intermittent,GCE
216,2,local,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
216,1,posterior,261,236,0.4482197633472362,0.003731530969141748,0,5,36900,254,259,5,2,1,2,intermittent,GCE
216,2,posterior,261,236,0.4482197633472362,0.003731530969141748,0,5,36900,254,259,5,2,1,2,intermittent,GCE
217,1,local,258,236,0.9801203546612236,0.009832980935828042,1,5,37133,253,258,5,2,1,2,intermittent,GCE
217,2,local,26,0,0.0,0.0,0,0,0,0,0,0,0,0,0,intermittent,GCE
217,1,posterior,256,235,0.47744158929454633,0.003142957493954066,0,5,37133,252,257,5,2,1,2,intermittent,GCE
