sensor,step,reference_count,candidate_count,common_count,added_count,lost_count,common_reference_squared_error,common_candidate_squared_error,added_squared_error,lost_squared_error
27,11,4,9,4,5,0,120.612525280824,131.665091353506,525.709298869535,0
27,12,4,9,4,5,0,801.571423977351,770.718683834528,909.431949829968,0
27,13,3,7,2,5,1,63.7499531924126,144.255549862748,625.802249910432,42.043518813773
27,14,3,11,3,8,0,162.031750610764,397.257470800354,2835.98941322212,0
27,15,4,11,4,7,0,160.419146016432,316.034878135494,3040.43796609695,0
27,16,4,11,4,7,0,79.2352986817991,139.350586311538,3658.91063472856,0
27,17,4,10,4,6,0,326.744688797427,615.147565891377,4040.30307087296,0
27,18,3,9,3,6,0,182.96086410008,136.37848334299,4984.31447209012,0
27,19,3,9,3,6,0,183.716025460008,249.305553396592,5677.61761353133,0
27,20,3,8,3,5,0,35.6143834295086,76.1747255987854,6619.26730207609,0
27,21,3,8,2,6,1,76.111939236121,23.2534136958757,8455.76368452341,75.0346975218637
27,22,4,8,3,5,1,499.889232731731,147.961987539107,9728.44510614337,35.2108268567054
27,23,4,8,3,5,1,204.065073533598,258.552400740472,10963.5114116772,55.552787259153
27,24,4,7,3,4,1,187.118473098419,215.008010986135,12249.0988198312,43.6256428275876
27,25,4,8,4,4,0,308.546282000597,360.260579484653,14127.910723663,0
27,26,4,8,3,5,1,150.336870021941,104.908584119073,17448.6455361858,151.742428626899
27,27,4,8,3,5,1,97.9792753016405,197.287531047308,21225.1918345679,346.822660937064
27,28,4,8,4,4,0,266.511310327689,70.7678191555193,16619.5708454043,0
27,29,4,8,4,4,0,203.67606896388,116.277534298982,19172.6869383235,0
27,30,4,8,4,4,0,130.757682428993,396.183218994779,21927.4566699264,0
27,31,4,8,4,4,0,96.6294904786487,163.67405720448,24844.6215965669,0
27,32,4,7,4,3,0,91.5815097883742,250.444417921063,19492.7581528425,0
27,33,4,7,4,3,0,161.267242127035,522.467453184564,22176.2150278614,0
27,34,4,7,3,4,1,201.914184689472,49.7701022199551,34935.4613930515,657.377923289173
27,35,4,8,4,4,0,162.614172084209,144.570144275207,37943.32794086,0
27,36,4,8,4,4,0,228.021788519991,207.736069748134,34177.1817096324,0
27,37,5,8,4,4,1,270.871293171125,238.226370019778,38132.4373887703,12.1684536681798
27,38,5,8,4,4,1,276.438462311879,128.15480783682,42673.3262823493,6.2570158024527
27,39,6,8,4,4,2,101.823651886392,92.9984301540264,46127.3151179836,124.457750755092
27,40,5,8,4,4,1,397.180986057592,206.175033627172,49485.9680026907,109.176478560281
28,1,2,5,1,4,1,63.8366213130505,76.7232951185177,755.094693556921,91.6520796418875
28,2,4,7,4,3,0,723.434546711261,715.922001067538,552.865168162326,0
28,3,5,8,4,4,1,145.569131950157,160.232697558884,873.2469537428,0.0633901963024514
28,4,5,10,5,5,0,106.697495305995,178.778647514182,1057.65603146871,0
28,5,5,10,5,5,0,203.091210234611,277.891275830359,1099.19114912946,0
28,6,4,10,4,6,0,178.470030892034,303.996822768752,1057.89896984147,0
28,7,4,9,3,6,1,300.194752080197,151.726820961557,1124.09327244133,59.402363176285
28,8,4,10,4,6,0,229.502674840034,355.799125777037,1199.7794269771,0
28,9,4,12,4,8,0,417.518858304336,291.115199819574,1258.05714647432,0
28,10,3,10,2,8,1,117.23136607465,111.050635123834,1563.41769983844,9.19518969273311
28,11,3,11,2,9,1,56.0811584464421,53.5507186404208,1765.57125506921,8.93734512621946
28,12,3,10,3,7,0,96.1572557035698,70.2841134348399,1894.55476378949,0
28,13,4,11,4,7,0,528.994544594244,484.352308890804,2255.61790113416,0
28,14,4,9,3,6,1,254.085685974991,258.079990745664,2528.63261069276,270.218024953319
28,15,3,10,3,7,0,165.043166197352,132.861970694328,2924.80292939033,0
28,16,4,9,4,5,0,158.490905005275,541.049425627454,3304.94430414321,0
28,17,4,10,4,6,0,177.963497377073,620.524197429832,4025.27654323993,0
28,18,4,9,4,5,0,260.829224744598,356.903552975148,4624.94544868392,0
28,19,3,7,1,6,2,5.83781709588962,12.1296901326433,5659.28658499452,94.6860321901386
28,20,3,8,2,6,1,120.426562366698,19.0790520324208,6633.85728507519,4.60185740507505
28,21,3,9,3,6,0,145.38919988911,39.6565682043067,8019.0885784929,0
28,22,3,8,3,5,0,116.039400500337,92.7750528296603,9187.53727887194,0
28,23,3,8,3,5,0,77.4320892959987,29.3835045298424,10581.0655910922,0
28,24,3,7,2,5,1,111.176746849937,88.0118349786367,13757.1245008262,19.9778291483613
28,25,4,8,4,4,0,192.736657253359,246.665104929324,9611.66738947732,0
28,26,4,8,4,4,0,144.207556815337,187.84682271287,11035.7286579608,0
28,27,4,8,4,4,0,379.039411749072,250.648090652,12225.3490637778,0
28,28,4,7,3,4,1,370.587221228535,162.717795687901,14288.4534568909,20.2208886765841
28,29,4,8,4,4,0,379.071427923076,155.831762350014,15813.5200920419,0
28,30,4,8,4,4,0,218.61256726543,136.732008064975,17834.788413266,0
28,31,4,9,4,5,0,226.507363362085,239.491796324375,21754.9525950511,0
28,32,4,8,3,5,1,62.4444828106145,193.621441263458,24463.1288318396,72.241756925852
28,33,4,7,3,4,1,122.890846002453,214.079625157774,20977.9501584693,17.9650249042816
28,34,4,8,4,4,0,178.491614754181,428.544555244037,22998.6358405326,0
28,35,4,7,3,4,1,302.508010685977,154.062294084151,24580.8797830979,5.45723612410372
28,36,4,8,4,4,0,130.383626508463,53.8184406994895,26825.1454607968,0
28,37,5,8,4,4,1,132.046011686978,242.593472810825,29340.9749917746,20.2366186173583
28,38,5,7,4,3,1,312.239059055143,315.606804451847,24621.6931074594,271.765277512335
28,39,6,7,4,3,2,336.83162971162,324.101930562484,27661.8658723768,240.329943213362
28,40,6,7,4,3,2,419.468233043058,116.149456431689,30881.9862095566,142.479825313072
29,1,3,4,3,1,0,397.624348646799,340.034128502218,860.885315518644,0
29,2,3,5,1,4,2,6.53390930748035,2.99674696266969,755.094693556922,389.394768630289
29,3,5,8,4,4,1,549.307340915457,567.639442341237,810.336150128193,0.0633901963024499
29,4,4,7,3,4,1,69.6269987874792,97.7865233555054,871.378376548894,42.0174551647177
29,5,4,10,4,6,0,154.266192735301,106.582926228904,982.282437250753,0
29,6,5,10,5,5,0,317.739132824261,399.951858936684,1060.32820918726,0
29,7,5,10,4,6,1,330.761143755999,375.659319586891,1039.9446874862,6.27650150814924
29,8,4,9,3,6,1,308.578818869051,306.358184698739,1062.74713097954,22.5714432438527
29,9,4,10,4,6,0,257.014440842948,191.437392201874,1138.42898360836,0
29,10,4,12,4,8,0,213.363691268749,192.518638347912,1415.04991116507,0
29,11,3,11,3,8,0,98.4628765242282,40.1837951716878,1757.66873758232,0
29,12,3,10,2,8,1,20.5749567183103,20.1032433602412,1909.85421518793,113.313194971262
29,13,3,9,3,6,0,53.7053001075848,35.7542472907133,2125.27699449089,0
29,14,4,11,4,7,0,527.171116188254,586.385310508628,2650.31287218475,0
29,15,4,9,3,6,1,274.388720980206,155.085871288498,3026.90751895852,202.485511755789
29,16,3,10,3,7,0,187.571138608489,176.44946651742,3307.44528130883,0
29,17,4,10,4,6,0,182.41862499769,445.15732769297,4022.27834824112,0
29,18,4,10,4,6,0,113.076854432001,420.745955910315,4697.79885744608,0
29,19,4,9,3,6,1,137.307358252891,301.65078319062,5576.47098804828,67.9208495402891
29,20,3,7,2,5,1,34.4847416871376,119.479914178775,6498.80854484793,2.11583853886844
29,21,3,8,2,6,1,128.147578176962,86.7925087971521,7677.30341201662,41.8944161984672
29,22,3,9,3,6,0,113.434596905187,49.1458354352659,9503.88912766481,0
29,23,3,8,3,5,0,164.688365347734,120.585341657124,10849.5041649865,0
29,24,3,8,3,5,0,141.338562160101,97.1370529363447,13886.6634515699,0
29,25,3,7,3,4,0,239.807303387583,243.430085828215,10465.2398787334,0
29,26,4,8,4,4,0,300.988619133255,205.937658957606,12059.4406984926,0
29,27,4,8,4,4,0,91.2716649509787,117.772933125627,13763.9340116113,0
29,28,4,8,4,4,0,297.419477003111,178.520381231457,15355.9658787957,0
29,29,4,8,4,4,0,246.773325535367,60.064596744433,16972.1401575872,0
29,30,4,7,3,4,1,224.981777172553,134.282166239287,18634.5458529884,106.248645650933
29,31,4,8,4,4,0,270.59168636373,186.822220797358,20800.2608949941,0
29,32,4,9,4,5,0,315.868217187911,331.703997363535,26438.222436235,0
29,33,4,8,3,5,1,150.914534408315,338.816091665241,29584.9123146619,21.194488277691
29,34,4,8,4,4,0,126.301172859967,182.304933370763,24445.8361545705,0
29,35,4,8,4,4,0,181.965618496668,257.622134766154,26941.1365811525,0
29,36,4,8,4,4,0,165.987618996646,166.834788499192,30843.6836403169,0
29,37,4,8,4,4,0,127.873490941066,187.736165646086,31863.6190456318,0
29,38,5,8,4,4,1,194.79184306064,211.125943271527,34304.9862657492,48.2624483933063
29,39,5,7,4,3,1,660.294737571471,661.046973939541,28441.2014774919,326.933245933376
29,40,6,7,4,3,2,427.840326429677,378.693703267384,31837.6771072397,299.39535294274
30,1,2,3,2,1,0,150.249174775134,110.648767092023,457.578340023759,0
30,2,4,4,4,0,0,543.752378515024,1209.8845773841,0,0
30,3,4,7,3,4,1,508.474426794526,510.137719129984,754.174477379962,322.248501361226
30,4,5,7,4,3,1,628.222417753109,809.613569656644,526.768681519797,0.543026975379848
30,5,4,7,3,4,1,163.001177988885,132.707584112951,862.143006329184,119.013496704793
30,6,5,10,4,6,1,362.152842562314,378.02390685086,976.3826757802,2.60772861654064
30,7,5,10,4,6,1,442.10329437096,425.801385150729,981.363420367575,4.6044048040331
30,8,5,10,4,6,1,458.746518718733,505.285107485204,1060.17234731997,22.5714432438451
30,9,4,9,3,6,1,132.487237776086,212.513821054355,1032.2617867604,38.3362584678525
30,10,4,9,4,5,0,451.099997767601,206.073453269211,1121.57210615137,0
30,11,3,11,2,9,1,43.9198750413401,53.2029397840432,1701.88172547014,76.3819557572478
30,12,3,11,3,8,0,207.347316289307,110.574928868292,2016.12050477384,0
30,13,4,12,4,8,0,595.618841287535,376.388135229903,2455.20822381462,0
30,14,3,9,2,7,1,57.0911327280415,34.4239484108635,2629.88935100001,44.8193760625425
30,15,3,10,2,8,1,2.63610178159635,9.57009566352386,3291.72068767808,195.568234928062
30,16,3,10,3,7,0,175.18966954957,184.231219218581,3608.48996378811,0
30,17,3,9,3,6,0,169.009457876242,107.693055890086,4124.65727910383,0
30,18,3,10,3,7,0,193.517220848766,131.362227078089,5052.55971256576,0
30,19,4,9,4,5,0,101.381108483637,403.272234686494,5555.98895094807,0
30,20,4,9,4,5,0,192.979066390009,395.246988004035,6546.23788176586,0
30,21,4,7,2,5,2,146.514308545537,66.976966468071,7863.33349745105,2.84300954282005
30,22,3,8,3,5,0,155.227474584974,42.5944368466836,9114.34010447189,0
30,23,3,9,3,6,0,37.5064808159573,266.296612991305,11007.7390822214,0
30,24,3,8,2,6,1,79.8363156735066,51.5225146706831,14044.7074359864,75.9077971643678
30,25,3,8,3,5,0,86.2954538231795,57.155960155003,16050.3484617188,0
30,26,3,7,3,4,0,300.370109793465,242.804423157793,12275.864108998,0
30,27,4,8,3,5,1,161.364996644885,110.619363967956,20827.0029633695,18.8328311199966
30,28,4,8,4,4,0,87.6818595981245,96.3336070772046,16110.4240789829,0
30,29,4,8,4,4,0,211.549204382359,186.40268950089,18014.3877402376,0
30,30,4,8,4,4,0,268.144597262209,88.6647928703772,19975.2946832259,0
30,31,4,7,3,4,1,286.060306724169,154.081566904577,21831.1492507134,63.9162995033684
30,32,4,7,4,3,0,110.790800270914,162.281293090926,17547.0962407232,0
30,33,4,8,4,4,0,470.108792813217,403.095781264909,22219.3794266809,0
30,34,4,8,4,4,0,246.869931682129,266.907647785597,25144.2076105153,0
30,35,4,8,4,4,0,157.569779175543,232.143560555708,28296.4053472012,0
30,36,4,8,4,4,0,286.961668446075,287.369324091293,32317.230022106,0
30,37,4,8,4,4,0,85.5268640692766,51.8126256753725,35591.3919453096,0
30,38,4,8,4,4,0,173.292376688936,211.512051177025,37345.645057975,0
30,39,4,8,4,4,0,215.053410803784,194.338735728717,39877.7955236542,0
30,40,5,7,4,3,1,212.268356941869,126.381876469075,32696.3260849923,335.820970553702
31,1,4,4,4,0,0,1174.89831674216,1174.89831674216,0,0
31,2,4,4,4,0,0,883.040877866008,883.040877866008,0,0
31,3,5,5,5,0,0,221.304333597315,221.304333597315,0,0
31,4,3,6,2,4,1,112.780926396932,87.5086747834105,981.98077271142,38.8437174969686
31,5,3,6,3,3,0,114.380664578356,56.4007595560454,489.820193888603,0
31,6,4,7,4,3,0,2033.03225255757,636.442437075124,469.248102102368,0
31,7,5,8,4,4,1,1328.69451542409,830.017410547786,656.647718418989,6.5779081091109
31,8,5,10,3,7,2,88.333054594833,397.361150066753,1038.88198490314,90.6267610244441
31,9,3,8,2,6,1,113.491921362852,38.5251867712783,488.67685530963,45.2739981270192
31,10,4,9,4,5,0,286.829700355685,525.005655465201,793.791717630049,0
31,11,4,8,3,5,1,141.301764850657,199.924067087647,810.253009088606,95.1636996014466
31,12,4,9,4,5,0,126.203800585012,136.273041275532,721.016962770048,0
31,13,4,9,4,5,0,177.163746634288,160.060651040623,732.279550794046,0
31,14,4,9,4,5,0,214.41350046299,123.183955956007,901.260123052432,0
31,15,4,9,4,5,0,233.398601290523,248.908272211518,798.318020036054,0
31,16,4,11,4,7,0,259.201755892308,337.223073535719,3886.76724737913,0
31,17,4,11,4,7,0,301.046388049761,268.856720421257,4533.35026979619,0
31,18,4,11,4,7,0,151.590762207093,94.012088448397,5286.39575112753,0
31,19,4,11,4,7,0,131.436058008052,157.517238048382,6142.23676711527,0
31,20,4,10,4,6,0,145.399233965876,177.587668058119,6801.7144663352,0
31,21,4,10,4,6,0,200.738507286996,186.181419271186,7893.30948139787,0
31,22,4,10,4,6,0,387.34875280737,173.080053741759,9230.78957466599,0
31,23,4,10,4,6,0,60.7978909495359,179.185506472641,10774.3301155259,0
31,24,4,10,4,6,0,270.420093701082,332.887932779126,12498.4364219604,0
31,25,4,10,4,6,0,246.683473844177,167.493819031594,14443.386840476,0
31,26,4,10,4,6,0,249.666766401956,131.84652751975,16660.038873583,0
31,27,4,9,4,5,0,219.623857045462,119.629819959653,18910.1330883765,0
31,28,4,10,4,6,0,50.0853839299918,38.1338230549571,23388.9614888452,0
31,29,4,9,4,5,0,79.234686686291,96.4137002224811,26527.0668373148,0
31,30,5,9,4,5,1,91.306256725924,237.410027972553,30243.533350213,260.710627439542
31,31,5,9,4,5,1,115.014441265896,227.599686004495,34329.8803821298,382.4570254155
31,32,5,9,4,5,1,301.035749355796,302.377347737712,38785.4096046826,486.666514526783
31,33,5,9,4,5,1,290.445332210594,311.76395149725,43633.3826438207,552.917260889535
31,34,5,9,4,5,1,173.705456800508,143.249713955699,47909.3658978401,611.46010307143
31,35,5,9,4,5,1,99.4683101661107,137.44528406354,51164.6242695023,627.249804828309
31,36,6,8,4,4,2,152.286159119401,184.978235763582,42481.873152841,801.502211688862
31,37,6,8,4,4,2,138.658324387008,136.592684226971,45297.3165033741,893.968530633441
31,38,6,9,4,5,2,220.312140408038,196.688937822445,56646.862443608,1120.08688453007
31,39,6,9,4,5,2,271.553988547375,231.719549839168,61313.2235819519,1223.80692682798
31,40,6,9,4,5,2,105.557820750104,111.780695033409,66845.5670493592,1021.24235302187
32,1,4,4,4,0,0,1439.77460995039,1439.77460995039,0,0
32,2,4,4,4,0,0,1284.24081550217,1284.24081550217,0,0
32,3,4,4,4,0,0,967.916838915283,967.916838915283,0,0
32,4,4,4,4,0,0,238.054866504358,238.054866504358,0,0
32,5,3,6,1,5,2,50.8671718313945,10.313901484226,1107.9981333835,315.948084864634
32,6,4,7,3,4,1,84.0139323141471,81.4739078006954,649.900417570333,2.32452371272568
32,7,4,8,4,4,0,361.245484888627,327.940079823213,948.643937659402,0
32,8,4,7,4,3,0,296.846016672055,307.34657233576,309.502329924848,0
32,9,4,9,3,6,1,145.86357448663,231.20193002979,605.102104541527,75.795796901078
32,10,4,9,3,6,1,191.007529582134,158.119324286415,469.8383071479,19.3284859901254
32,11,4,9,3,6,1,153.615273647036,307.415970366807,857.576450646259,38.2782401076277
32,12,4,8,2,6,2,137.066285372536,109.918700254426,781.571516027735,165.907940458451
32,13,4,8,3,5,1,139.711275539383,121.35241797906,724.067143328676,17.9527149183589
32,14,4,9,4,5,0,232.657105077626,154.686842572099,1069.96078379075,0
32,15,4,9,4,5,0,245.31601304245,133.212056941501,919.800459369469,0
32,16,4,9,4,5,0,162.042201436141,98.2484930445978,772.235144340178,0
32,17,4,11,4,7,0,123.370279732124,391.585695544681,4499.48614454068,0
32,18,4,11,4,7,0,94.5950448789862,126.372830900114,5229.67297987616,0
32,19,4,11,4,7,0,101.141198901145,86.8308979065112,6109.63403705533,0
32,20,4,11,4,7,0,68.6418720145024,102.822419566547,7120.64732752778,0
32,21,4,10,4,6,0,116.893126290501,151.684304783401,7967.89990808386,0
32,22,4,10,4,6,0,97.8570426446329,167.786333234904,9236.5711433908,0
32,23,4,10,4,6,0,472.830829851858,60.0510406035948,10766.1739638176,0
32,24,4,10,4,6,0,55.3113887081363,194.029891771681,12536.0497212932,0
32,25,4,10,4,6,0,208.521259133262,130.692643318937,14504.5866485237,0
32,26,4,10,4,6,0,239.673391054403,183.326013817344,16695.7901167886,0
32,27,4,10,4,6,0,215.723940486787,139.79816354069,19163.522307611,0
32,28,4,9,4,5,0,51.8302287318331,78.2494301624989,21640.4717295371,0
32,29,4,10,4,6,0,15.3633843718502,9.85246928091511,26787.9694793136,0
32,30,4,9,4,5,0,200.563620967392,138.463459210758,30225.8047424049,0
32,31,5,9,4,5,1,135.981982095943,124.420949048606,34325.5216697629,382.457025415499
32,32,5,9,4,5,1,91.3138841618307,240.598775928773,38813.0146976634,527.481212419934
32,33,5,9,4,5,1,63.749169431373,204.191518320696,43690.3643213615,657.909023428591
32,34,5,9,4,5,1,477.633257663827,388.283814867044,47932.2727655876,744.633977802192
32,35,5,9,4,5,1,269.205459568426,240.61576645486,51215.9891649382,811.303208848816
32,36,5,9,4,5,1,90.2479250367204,104.320807084786,54913.1010512832,831.213096172848
32,37,5,8,4,4,1,85.5491664017601,86.6434627419325,45330.0045627931,916.626999927069
32,38,6,8,4,4,2,115.551281794432,92.0039286728609,48495.0886894344,1066.65687449842
32,39,6,8,4,4,2,196.611200956705,149.076684297953,52045.5208454449,1236.57561544513
32,40,6,9,4,5,2,217.075150676072,101.967278539151,66921.7903399248,1452.86893009857
33,1,3,4,3,1,0,557.330296092504,557.330296092504,674.885941157695,0
33,2,4,4,4,0,0,1191.999027417,1199.54938432495,0,0
33,3,5,5,5,0,0,1287.05197765022,1290.20510678257,0,0
33,4,5,5,5,0,0,328.743588754699,329.063475602738,0,0
33,5,4,4,4,0,0,167.198162126214,167.232814230458,0,0
33,6,4,6,3,3,1,298.108599640805,241.015241733606,497.211129482213,250.966103115274
33,7,4,7,4,3,0,329.956248770423,345.221612508612,489.682225368768,0
33,8,4,7,4,3,0,216.268742233828,312.83868782009,500.909719580507,0
33,9,4,7,4,3,0,224.201637082099,265.602658024293,326.576204886707,0
33,10,5,10,4,6,1,84.2879756160728,220.467427822485,609.591064177756,21.1439668835244
33,11,5,10,4,6,1,283.580911673737,301.722589964071,457.102208440058,31.5153968027665
33,12,4,9,4,5,0,302.620070664037,576.720967263478,590.04020682865,0
33,13,4,8,2,6,2,116.190649662786,42.9084407284149,957.625134399882,234.387839444737
33,14,4,8,3,5,1,217.910691336877,200.815328989387,735.577367516124,4.23745649498481
33,15,4,8,3,5,1,227.750335165382,163.17713797739,753.469967324288,0.952221883971405
33,16,4,9,4,5,0,108.037684732888,100.781914476275,933.023235846989,0
33,17,4,9,4,5,0,252.866959181694,118.433644600147,814.033370903567,0
33,18,4,11,4,7,0,93.1077495284434,250.287746177667,5238.07385124703,0
33,19,4,11,4,7,0,87.7950593916172,112.702719832293,6077.75876982651,0
33,20,4,11,4,7,0,182.679993140706,200.75435889818,7087.46316866148,0
33,21,4,11,4,7,0,96.1842368710537,160.292444411427,8262.3425901149,0
33,22,4,10,4,6,0,93.4106816934077,179.37262717661,9305.59401682097,0
33,23,4,10,4,6,0,98.3652470554835,123.637346302413,10774.0968798517,0
33,24,4,10,4,6,0,251.864193155617,36.0440988692719,12511.0928892298,0
33,25,4,10,4,6,0,55.232622723203,189.026428504803,14520.8857524985,0
33,26,4,10,4,6,0,149.838079247305,226.178147575543,16757.2349891682,0
33,27,4,10,4,6,0,273.595183532613,228.884506277663,19221.9587695137,0
33,28,4,10,4,6,0,253.061712949015,155.166370525737,21964.1519146017,0
33,29,4,9,4,5,0,143.735838044182,157.207981467837,24667.8859503702,0
33,30,4,10,4,6,0,21.9078835164213,17.9449472323796,30556.1972336906,0
33,31,4,9,4,5,0,89.882997484752,89.4877451372573,34301.0928013553,0
33,32,5,9,4,5,1,167.852858394253,190.04309446945,38800.4337596591,527.481212419925
33,33,5,9,4,5,1,310.892095243602,296.23518026838,43706.9663913666,695.792043928923
33,34,5,9,4,5,1,156.269685014877,327.507301261673,47939.4788571298,853.616908700396
33,35,5,9,4,5,1,377.337665222176,489.249910359328,51237.4414840095,964.767770558893
33,36,5,9,4,5,1,318.608500114694,297.46467626889,54959.8547032696,1043.42063201675
33,37,5,9,4,5,1,100.047295822541,89.4479837152556,59104.1878150067,1069.87232480309
33,38,5,8,4,4,1,73.1459617751604,79.1134706398849,48536.7518638033,1137.2540808477
33,39,6,8,4,4,2,155.107732024349,106.939188722018,52058.8180732738,1273.75659556113
33,40,6,8,4,4,2,217.760125625107,153.278439705697,56006.5238215403,1463.18764625978
34,1,3,6,2,4,1,85.5915903635825,420.411939734153,982.094339575143,393.104534817413
34,2,3,6,2,4,1,161.432730938487,174.234490064244,906.526418555803,276.501855462598
34,3,4,7,4,3,0,649.264743231329,1303.12981912109,339.172374315138,0
34,4,4,7,4,3,0,1166.92026812162,1270.29343539658,307.825584120209,0
34,5,5,10,4,6,1,241.801153032407,203.208194550404,1112.52761966105,1.50869577560162
34,6,4,10,3,7,1,295.124360166781,295.431250758068,788.84265534971,143.960668076497
34,7,3,8,3,5,0,293.267207535157,190.742161806406,767.089595941245,0
34,8,4,9,4,5,0,708.479290713862,496.28511932778,765.777521962065,0
34,9,4,9,4,5,0,268.387255774364,373.63051615789,722.652662073891,0
34,10,4,10,4,6,0,128.759271584966,167.04325671031,881.050530880996,0
34,11,4,9,4,5,0,68.1006859533764,89.1756895203432,791.546817937262,0
34,12,4,10,4,6,0,247.197141845474,191.070826715416,894.549361048596,0
34,13,4,10,3,7,1,229.112037841985,183.589499354105,2677.06776968741,65.4682535542724
34,14,3,10,3,7,0,128.894854453651,374.433907820314,3094.35215382245,0
34,15,3,10,3,7,0,271.211934492133,232.863760259173,3512.48177538214,0
34,16,4,10,3,7,1,192.90064814087,223.557945478769,3946.13725191965,3.60556627205104
34,17,4,11,4,7,0,74.3289664200083,48.7675098033279,4391.54671242448,0
34,18,4,10,4,6,0,235.700109593673,92.9363894465016,4857.57182344658,0
34,19,4,10,4,6,0,126.488527740988,139.043774613157,5693.06321739682,0
34,20,4,10,4,6,0,132.858134619165,164.333153688483,6669.19285596535,0
34,21,4,10,4,6,0,240.650076685737,198.31308861199,7891.38010160632,0
34,22,4,10,4,6,0,133.07819454728,175.732066998489,9168.9217828174,0
34,23,4,10,4,6,0,79.0106917674274,141.294091826443,10772.6728426025,0
34,24,4,10,4,6,0,22.2680411669878,111.34969563557,12389.7293507288,0
34,25,4,9,4,5,0,225.062182660679,154.839898359626,15096.1681811817,0
34,26,4,9,4,5,0,141.792174206034,152.489246383231,17489.8999104526,0
34,27,5,9,4,5,1,85.2666689324985,268.574337583933,20166.8054669336,35.0507039250472
34,28,5,10,4,6,1,184.074347389089,150.833015372048,23385.5607395091,87.016140624453
34,29,5,9,4,5,1,261.300974538815,173.829933595716,26470.4313561585,129.351912700434
34,30,5,9,4,5,1,158.169312918608,253.516551352586,30127.5673489294,153.357301149191
34,31,5,9,4,5,1,79.5256885076099,100.905628830656,34155.2650135061,200.502358946383
34,32,6,8,4,4,2,69.3843120678229,92.5247339178168,27549.5102070772,213.74121729312
34,33,6,9,4,5,2,196.633844533588,169.645611945232,43344.9182949809,477.629903940486
34,34,6,8,4,4,2,235.180707407118,170.070852910343,35522.6350993155,706.392397316784
34,35,6,9,4,5,2,104.440331873849,395.173934250438,43503.4629024674,623.329317657228
34,36,6,9,4,5,2,654.023683257768,996.114995104686,48898.0372889784,665.656593448579
34,37,6,8,4,4,2,545.865794269322,554.226429548795,39609.3239006474,399.169256740011
34,38,5,9,4,5,1,269.03323176431,215.665201073372,56446.5613469144,395.869676269375
34,39,5,9,4,5,1,122.389437233525,105.098661915271,61038.3165374162,506.376799477538
34,40,5,8,4,4,1,171.500109977596,119.356014814729,51103.8465524239,267.801185039852
35,1,4,4,4,0,0,713.281830764796,713.281830764796,0,0
35,2,3,7,3,4,0,496.373341574968,831.332694542973,613.477947399753,0
35,3,4,7,3,4,1,272.414720415725,108.888255041344,913.708778720178,200.232853985346
35,4,3,7,3,4,0,167.111841439384,155.561852004508,903.153576440937,0
35,5,5,8,4,4,1,2432.83062794007,1821.23544757641,674.846170728128,0.837607258962197
35,6,3,9,1,8,2,61.7035087995463,62.7031042296204,1606.74474771954,189.025242580284
35,7,4,10,4,6,0,153.650440315072,215.855370561952,1002.23943254352,0
35,8,4,9,4,5,0,148.006660415109,220.917503532684,760.713353305475,0
35,9,4,8,3,5,1,134.272763283254,123.354593984754,754.669775222528,357.751737871379
35,10,4,9,4,5,0,273.289908661723,323.60897850566,712.042143191635,0
35,11,4,10,4,6,0,174.208772433401,219.981550314916,977.817235973546,0
35,12,4,9,4,5,0,122.960179052236,185.246070107717,770.469719460236,0
35,13,4,9,4,5,0,117.616206203763,105.027807499827,743.967982900387,0
35,14,4,11,4,7,0,244.080191869291,192.349965780755,2992.10053151675,0
35,15,4,10,3,7,1,418.767416464103,271.089455273265,3469.74067610117,81.2886174400495
35,16,4,10,3,7,1,231.489136410364,139.141491171908,4017.53977725011,2.35282699231376
35,17,4,10,3,7,1,250.936615585175,265.553199144761,4570.16982273811,8.22258593467665
35,18,4,10,4,6,0,155.246019099063,178.268367103605,4910.01527605532,0
35,19,4,10,4,6,0,195.973115312441,91.490172889154,5721.40576846891,0
35,20,4,10,4,6,0,167.633009109052,115.454912765962,6711.62150791032,0
35,21,4,10,4,6,0,100.85372352371,235.548023768583,7854.5669742424,0
35,22,4,10,4,6,0,324.479288587674,276.517698421033,9190.15517270034,0
35,23,4,10,4,6,0,184.936126247333,142.094555160194,10701.1943820457,0
35,24,4,10,4,6,0,120.787783990742,82.9778034583052,12480.0367376757,0
35,25,4,9,4,5,0,34.2931160433011,133.973984160682,14264.1240410442,0
35,26,4,10,4,6,0,191.985285309804,128.081078977769,17612.674751327,0
35,27,4,9,4,5,0,64.0267690125651,179.068808327597,20179.3126550754,0
35,28,5,9,4,5,1,64.5744551091721,86.6689278238478,23183.2113949884,87.016140624453
35,29,5,9,4,5,1,431.45094164707,449.091856672089,26529.7544054238,162.233235864741
35,30,5,9,4,5,1,388.217612636656,555.082892671516,30193.2213625213,221.420355560079
35,31,5,9,4,5,1,334.788078363518,313.443851828226,34226.0151720566,257.415371757606
35,32,5,9,4,5,1,110.337700073887,133.041693901026,38647.2927281525,307.188742666201
35,33,6,9,4,5,2,61.7660508795739,52.2350585005896,43456.1422837252,319.379692337219
35,34,6,8,4,4,2,246.32872613687,237.409150743327,35286.5905340182,528.174011805245
35,35,6,8,4,4,2,120.265979946023,183.471944009488,39960.0936765662,766.71376014515
35,36,6,9,4,5,2,118.857579391182,334.969052911854,49041.690589299,819.393263873376
