condition,arm,frame,robot,detected,output_count,active_components,near_active_components,near_total_r,near_max_r,association_has_column,association_effective_labels,association_largest_share,association_nearest_distance_m,association_joint_mass
reliable,marked_gaussian_evidence_prune_info,82,1,False,8,70,50,0.11334129589578285,0.006619883817564834,True,47.025662558527436,0.05645511903659151,0.05456438340554461,0.5703144000623493
reliable,marked_gaussian_evidence_prune_info,82,2,False,8,70,50,0.11334129589578285,0.006619883817564834,False,,,,
reliable,marked_gaussian_evidence_prune_info,83,1,False,8,75,57,0.13514888740107436,0.006841998998274806,True,48.73884332039715,0.05530766811210909,0.10988162286020166,0.7501979688155382
reliable,marked_gaussian_evidence_prune_info,83,2,False,8,75,57,0.13514888740107436,0.006841998998274806,True,1.000000000034352,0.9999999999987923,39.147150548792176,2.3928876078416417e-07
reliable,marked_gaussian_evidence_prune_info,84,1,False,8,72,56,0.13032225015779725,0.006835706934094217,True,50.916522897671406,0.05450955018018579,0.09778786706145108,0.6702770867921527
reliable,marked_gaussian_evidence_prune_info,84,2,False,8,72,56,0.13032225015779725,0.006835706934094217,False,,,,
reliable,marked_gaussian_evidence_prune_info,85,1,False,8,76,59,0.1499133377525526,0.007736755322932112,True,51.109591820722905,0.054479611126855766,0.06426381982018775,0.8994249466515623
reliable,marked_gaussian_evidence_prune_info,85,2,False,8,76,59,0.1499133377525526,0.007736755322932112,False,,,,
reliable,marked_gaussian_evidence_prune_info,86,1,False,8,77,60,0.14722044245679103,0.0076566489629839585,True,53.16229748260176,0.054001236828334374,0.08472257983545375,0.7677981548733286
reliable,marked_gaussian_evidence_prune_info,86,2,False,8,77,60,0.14722044245679103,0.0076566489629839585,False,,,,
reliable,marked_gaussian_evidence_prune_info,87,1,False,8,77,60,0.1312679473439121,0.006830763015668178,True,54.60696991844813,0.053889678314821776,0.08195296594854169,0.6623100927567983
reliable,marked_gaussian_evidence_prune_info,87,2,False,8,77,60,0.1312679473439121,0.006830763015668178,False,,,,
