condition,arm,frame,robot,previous,births,predicted,local,local_pruned,received,pre_fusion_prune,fusion_pruned,retained,local_lost_at_fusion,remote_only_retained,delta
reliable,marked_gaussian_evidence_prune_info,131,1,40,13,53,52,1,True,52,4,48,4,0,8
reliable,marked_gaussian_evidence_prune_info,131,2,40,1,41,15,26,True,52,4,48,2,35,8
reliable,marked_gaussian_evidence_prune_info,132,1,48,13,61,56,5,True,56,6,50,6,0,2
reliable,marked_gaussian_evidence_prune_info,132,2,48,1,49,20,29,True,56,6,50,5,35,2
reliable,marked_gaussian_evidence_prune_info,133,1,50,13,63,59,4,True,59,2,57,2,0,7
reliable,marked_gaussian_evidence_prune_info,133,2,50,0,50,15,35,True,59,2,57,1,43,7
reliable,marked_gaussian_evidence_prune_info,134,1,57,13,70,55,15,True,55,7,48,7,0,-9
reliable,marked_gaussian_evidence_prune_info,134,2,57,0,57,18,39,True,55,7,48,5,35,-9
reliable,marked_gaussian_evidence_prune_info,135,1,48,12,60,57,3,True,57,14,43,14,0,-5
reliable,marked_gaussian_evidence_prune_info,135,2,48,1,49,16,33,True,57,14,43,3,30,-5
reliable,marked_gaussian_evidence_prune_info,136,1,43,12,55,50,5,True,50,8,42,8,0,-1
reliable,marked_gaussian_evidence_prune_info,136,2,43,1,44,18,26,True,50,8,42,5,29,-1
reliable,marked_gaussian_evidence_prune_info,137,1,42,13,55,42,13,True,42,12,30,12,0,-12
reliable,marked_gaussian_evidence_prune_info,137,2,42,0,42,14,28,True,42,12,30,2,18,-12
